上櫃股票個股本益比、殖利率、股價淨值比(依日期查詢)
資料日期:112/05/04
產業類別:全部產業
股票代號,名稱,本益比,每股股利,股利年度,殖利率(%),股價淨值比
"2640","大車隊","22.50","5.00000000","111","3.70","4.49"
"2641","正德","3.00","1.49661129","111","8.00","0.84"
"2643","捷迅","4.32","7.00000000","111","9.71","1.41"
"2718","晶悅","N/A","0.00000000","111","0.00","2.67"
"2719","燦星旅","N/A","0.00000000","111","0.00","5.95"
"2724","富驛-KY","N/A","0.00000000","111","0.00","3.48"
"2726","雅茗-KY","N/A","0.00000000","111","0.00","3.91"
"2729","瓦城","64.78","5.00000000","111","2.13","3.34"
"2732","六角","27.74","6.28141100","111","3.45","4.47"
"2734","易飛網","N/A","0.00000000","110","0.00","4.83"
"2736","富野","91.04","0.20000000","111","0.92","0.92"
"2740","天蔥","N/A","0.00000000","111","0.00","5.32"
"2743","山富","N/A","0.00000000","111","0.00","4.02"
"2745","五福","N/A","0.00000000","111","0.00","4.77"
"2752","豆府","23.70","10.00000000","111","4.07","6.10"
"2754","亞洲藏壽司","32.15","0.44974719","110","0.27","5.19"
"2755","揚秦","28.29","5.30000000","111","3.57","4.98"
"2756","聯發國際","20.22","4.50000000","111","3.13","5.53"
"2916","滿心","11.61","3.00000000","111","7.85","1.98"
"2924","宏太-KY","149.13","0.00000000","111","0.00","6.01"
"2926","誠品生活","N/A","0.00000000","111","0.00","4.67"
"2937","集雅社","9.03","1.30000000","111","3.79","1.55"
"2947","振宇五金","26.63","2.20000000","111","2.38","2.47"
"3064","泰偉","N/A","0.00000000","111","0.00","4.98"
"3066","李洲","8.30","0.00000000","111","0.00","1.61"
"3067","全域","N/A","0.00000000","111","0.00","2.75"
"3071","協禧","16.15","1.60000000","110","4.76","2.37"
"3078","僑威","17.76","2.35000000","111","4.23","2.25"
"3081","聯亞","33.88","3.50000000","111","3.40","2.36"
"3083","網龍","N/A","0.00000000","111","0.00","3.59"
"3085","新零售","N/A","0.00000000","111","0.00","3.56"
"3086","華義","45.09","1.20000000","111","1.61","5.28"
"3088","艾訊","11.75","3.50000000","111","4.62","2.01"
"3089","億杰","N/A","0.00000000","111","0.00","9.06"
"3093","港建*","11.03","3.00000000","111","8.24","4.06"
"3095","及成","N/A","0.00000000","111","0.00","6.07"
"3105","穩懋","38.82","2.50000000","111","1.52","2.10"
"3114","好德","8.14","1.70000000","111","6.27","1.16"
"3115","富榮綱","N/A","0.00000000","111","0.00","1.98"
"3118","進階","17.97","1.70000000","111","5.26","1.94"
"3122","笙泉","56.78","0.24000000","111","0.94","1.99"
"3128","昇銳","22.78","0.70000000","110","1.71","2.75"
"3131","弘塑","13.33","18.00000000","111","5.33","2.86"
"3141","晶宏","26.52","2.66782706","111","2.55","3.15"
"3147","大綜","10.65","4.50000000","111","6.14","2.46"
"3152","璟德","58.79","3.59000000","111","1.76","3.91"
"3162","精確","N/A","0.00000000","111","0.00","2.72"
"3163","波若威","9.03","4.20000000","111","7.75","1.85"
"3169","亞信","22.61","5.50000000","111","4.38","4.12"
"3171","新洲","9.62","1.00000000","111","5.68","1.18"
"3176","基亞","N/A","0.00000000","111","0.00","2.22"
"3178","公準","16.11","1.00000000","110","1.24","3.09"
"3188","鑫龍騰","23.69","0.30000000","111","2.08","1.15"
"3191","和進","N/A","0.00000000","111","0.00","2.17"
"3202","樺晟","N/A","0.00000000","111","0.00","2.02"
"3205","佰研","N/A","0.00000000","111","0.00","3.49"
"3206","志豐","9.78","2.20000000","111","6.25","1.60"
"3207","耀勝","17.36","1.50000000","111","2.00","4.29"
"3211","順達","14.14","6.04184000","111","7.80","1.49"
"3213","茂訊","13.44","3.60000000","111","6.88","1.27"
"3217","優群","17.30","5.40070794","111","5.17","2.17"
"3218","大學光","38.11","6.60000000","111","1.63","12.17"
"3219","倚強科","23.59","1.03000000","111","2.01","2.74"
"3221","台嘉碩","9.12","2.50000000","111","8.62","1.29"
"3224","三顧","N/A","0.00000000","111","0.00","2.84"
"3226","至寶電","11.82","2.50000000","111","4.27","2.56"
"3227","原相","16.14","6.00000000","111","5.85","1.71"
"3228","金麗科","N/A","0.40000000","111","0.24","16.36"
"3230","錦明","N/A","0.00000000","111","0.00","1.31"
"3232","昱捷","77.56","0.50000000","111","1.65","1.99"
"3234","光環","N/A","0.00000000","111","0.00","2.28"
"3236","千如","13.26","1.54000000","111","5.19","1.84"
"3252","海灣","200.56","0.50000000","110","2.77","0.46"
"3259","鑫創","N/A","0.00000000","111","0.00","3.01"
"3260","威剛","23.42","2.00000000","111","2.68","1.67"
"3264","欣銓","7.48","3.50000000","111","6.53","1.48"
"3265","台星科","8.76","5.00000000","111","8.94","1.43"
"3268","海德威","14.51","0.70000000","111","3.15","1.44"
"3272","東碩","10.42","2.90000000","111","6.66","1.15"
"3276","宇環","17.70","0.50000000","111","3.25","1.36"
"3284","太普高","35.33","0.20000000","111","1.23","1.44"
"3285","微端","N/A","0.00000000","111","0.00","1.48"
"3287","廣寰科","705.00","0.00000000","111","0.00","1.21"
"3288","點晶","113.68","0.00000000","111","0.00","3.24"
"3289","宜特","15.87","2.00000000","111","2.36","1.92"
"3290","東浦","23.42","0.60000000","111","2.19","1.75"
"3293","鈊象","13.84","35.00000000","111","6.51","7.11"
"3294","英濟","N/A","0.00000000","111","0.00","1.08"
"3297","杭特","161.36","0.00000000","111","0.00","1.10"
"3303","岱稜","9.48","2.00000000","111","7.25","1.33"
"3306","鼎天","102.00","0.50000000","111","1.96","0.88"
"3310","佳穎","26.63","3.02000000","111","4.50","2.63"
"3313","斐成","N/A","0.00000000","111","0.00","1.22"
"3317","尼克森","7.64","2.00000000","111","3.70","1.24"
"3322","建舜電","15.07","0.60000000","111","2.75","1.66"
"3323","加百裕","80.95","1.50000000","111","4.41","1.16"
"3324","雙鴻","16.04","6.50000000","111","2.76","3.64"
"3325","旭品","N/A","0.00000000","111","0.00","1.86"
"3332","幸康","10.54","2.50000000","111","5.20","1.40"
"3339","泰谷","N/A","0.00000000","111","0.00","1.11"
"3349","寶德","N/A","0.00000000","111","0.00","1.31"
"3354","律勝","N/A","0.20000000","111","1.38","1.02"
"3357","臺慶科","11.27","6.00000000","111","5.97","1.66"
"3360","尚立","42.97","0.80000000","111","5.82","0.99"
"3362","先進光","30.39","1.00000000","111","1.08","4.32"
"3363","上詮","66.04","0.50000000","111","1.43","1.86"
"3372","典範","N/A","0.50000000","111","3.91","1.13"
"3373","熱映","34.55","0.50000000","111","2.19","0.97"
"3374","精材","13.75","3.00000000","111","2.99","3.69"
"3379","彬台","N/A","0.00000000","111","0.00","1.03"
"3388","崇越電","11.71","4.41000000","111","5.98","1.21"
"3390","旭軟","15.88","0.68000000","111","3.79","1.10"
"3402","漢科","9.92","4.20000000","111","8.02","2.15"
"3426","台興","14.10","2.30000000","111","5.76","1.52"
"3430","奇鈦科","7.88","3.00000000","111","6.01","1.68"
"3434","哲固","17.14","1.60000000","111","5.56","2.34"
"3438","類比科","26.03","1.40000000","111","2.35","1.96"
"3441","聯一光","17.18","1.50000000","111","3.46","2.22"
"3444","利機","12.61","3.80000000","111","6.01","2.69"
"3455","由田","7.05","8.50000000","111","9.60","1.86"
"3465","進泰電子","27.78","4.00000000","111","4.20","4.21"
"3466","致振","478.57","0.00000000","111","0.00","1.97"
"3479","安勤","14.05","5.00000000","111","4.50","2.78"
"3483","力致","10.91","4.00000000","111","5.73","1.55"
"3484","崧騰","9.06","2.50000000","111","5.44","1.27"
"3489","森寶","38.10","0.30000000","111","2.71","0.71"
"3490","單井","12.89","1.30000000","111","4.78","1.15"
"3491","昇達科","37.61","4.00000000","111","2.44","5.18"
"3492","長盛","14.34","0.30000000","110","1.44","1.26"
"3498","陽程","19.91","2.00000000","111","5.98","0.85"
"3499","環天科","N/A","0.00000000","111","0.00","2.11"
"3508","位速","N/A","0.00000000","111","0.00","3.51"
"3511","矽瑪","13.15","2.50000000","111","7.49","1.71"
"3512","皇龍","8.56","3.00000000","111","9.04","1.56"
"3516","亞帝歐","16.73","0.60000000","111","3.26","0.70"
"3520","華盈","14.36","0.30000000","111","1.40","1.81"
"3521","鴻翊","N/A","0.00000000","111","0.00","2.87"
"3522","御頂","N/A","0.00000000","111","0.00","2.63"
"3523","迎輝","N/A","0.00000000","111","0.00","3.65"
"3526","凡甲","14.29","9.40000000","111","6.99","3.15"
"3527","聚積","17.39","4.00000000","111","3.57","1.85"
"3529","力旺","90.91","20.50000000","111","1.10","41.12"
"3531","先益","9.24","2.00000000","111","7.17","0.91"
"3537","堡達","8.64","2.50000000","111","6.54","1.80"
"3540","曜越","92.79","0.30000000","111","0.75","1.64"
"3541","西柏","11.32","5.00000000","111","8.31","2.52"
"3546","宇峻","12.19","6.00000000","111","7.33","2.61"
"3548","兆利","8.72","3.00000000","111","4.37","0.90"
"3551","世禾","9.30","3.20000000","111","5.38","0.98"
"3552","同致","19.81","3.50000000","111","2.45","2.84"
"3555","重鵬","N/A","0.00000000","111","0.00","3.74"
"3556","禾瑞亞","15.84","4.70000000","111","7.31","3.75"
"3558","神準","12.62","5.00000000","111","1.80","3.12"
"3564","其陽","13.72","0.80000000","111","2.26","1.68"
"3567","逸昌","12.69","2.10000000","111","7.01","1.70"
"3570","大塚","15.16","7.50000000","111","4.64","3.28"
"3577","泓格","20.05","2.50000000","111","3.13","3.66"
"3580","友威科","8.79","4.50000000","111","8.04","2.26"
"3581","博磊","18.33","0.80000000","111","3.46","1.38"
"3587","閎康","19.12","8.00000000","111","4.13","3.37"
"3594","磐儀","32.05","0.80000000","111","1.65","2.18"
"3597","映興","12.86","1.70000000","111","6.42","1.68"
"3609","三一東林","N/A","0.00000000","111","0.00","2.62"
"3611","鼎翰","10.55","14.00000000","111","5.85","2.14"
"3615","安可","196.67","0.00000000","111","0.00","0.54"
"3623","富晶通","N/A","0.00000000","111","0.00","1.23"
"3624","光頡","14.25","2.60000000","111","3.66","2.51"
"3625","西勝","N/A","0.00000000","111","0.00","1.81"
"3628","盈正","20.20","2.00000000","111","3.88","1.33"
"3629","地心引力","N/A","0.00000000","111","0.00","18.11"
"3630","新鉅科","N/A","0.00000000","111","0.00","1.61"
"3631","晟楠","N/A","0.00000000","111","0.00","2.04"
"3632","研勤","212.86","0.00000000","111","0.00","4.17"
"3646","艾恩特","13.31","2.06960000","111","6.82","2.14"
"3663","鑫科","31.07","1.00000000","111","2.87","2.14"
"3664","安瑞-KY","N/A","0.00000000","111","0.00","7.86"
"3666","光耀","N/A","0.00000000","111","0.00","1.23"
"3672","康聯訊","N/A","0.10000000","111","0.34","2.40"
"3675","德微","32.14","6.70000000","111","2.19","8.72"
"3680","家登","31.07","8.00000000","111","2.32","5.97"
"3684","榮昌","12.92","4.50000000","111","6.97","2.54"
"3685","元創精密","N/A","0.00000000","111","0.00","1.84"
"3687","歐買尬","32.25","1.50000000","111","1.72","1.86"
"3689","湧德","8.98","2.30000000","111","6.03","0.94"
"3691","碩禾","N/A","0.00000000","111","0.00","1.30"
"3693","營邦","15.89","6.00000000","111","3.19","3.41"
"3707","漢磊","31.70","1.00000000","111","1.28","4.52"
"3709","鑫聯大投控","11.57","1.00000000","111","4.67","1.03"
"3710","連展投控","N/A","0.00000000","110","0.00","1.63"
"3713","新晶投控","31.82","0.00000000","111","0.00","3.21"
"4102","永日","19.21","0.80000000","111","2.52","2.19"
"4105","東洋","17.57","3.40000000","111","4.40","3.40"
"4107","邦特","16.43","4.50000000","111","3.85","2.67"
"4109","加捷生醫","N/A","0.00000000","111","0.00","1.57"
"4111","濟生","12.26","1.20000000","111","3.81","1.45"
"4113","聯上","N/A","0.00000000","111","0.00","1.06"
"4114","健喬","19.92","1.60000000","111","3.27","2.99"
"4116","明基醫","25.66","2.10000000","111","3.17","2.62"
"4120","友華","N/A","0.00000000","111","0.00","1.11"
"4121","優盛","17.96","1.20000000","111","3.32","1.97"
"4123","晟德","311.76","2.00000000","111","3.77","1.64"
"4126","太醫","19.69","4.20000000","111","4.68","2.40"
"4127","天良","12.12","0.00000000","111","0.00","1.52"
"4128","中天","154.63","1.00000000","111","1.58","2.68"
"4129","聯合","23.17","2.50000000","111","3.80","1.94"
"4130","健亞","N/A","0.17500000","111","0.57","2.36"
"4131","晶宇","N/A","0.00000000","111","0.00","6.90"
"4138","曜亞","19.37","4.15000000","111","4.69","1.91"
"4139","馬光-KY","N/A","0.00000000","111","0.00","3.72"
"4147","中裕","N/A","0.00000000","111","0.00","12.28"
"4153","鈺緯","42.99","1.00000000","111","2.08","2.88"
"4154","樂威科-KY","N/A","0.00000000","111","0.00","3.46"
"4157","太景*-KY","N/A","0.00000000","111","0.00","11.67"
"4160","創源","41.32","0.95509397","111","2.18","3.06"
"4161","聿新科","35.60","0.50000000","111","1.40","2.40"
"4162","智擎","48.80","2.00000000","111","1.97","3.69"
"4163","鐿鈦","15.26","4.00000000","111","3.00","2.86"
"4167","松瑞藥","168.18","0.00000000","110","0.00","1.75"
"4168","醣聯","N/A","0.00000000","111","0.00","2.44"
"4171","瑞基","12.20","4.00000000","111","6.80","2.53"
"4173","久裕","27.86","0.65000000","111","2.78","0.93"
"4174","浩鼎","N/A","0.00000000","111","0.00","4.33"
"4175","杏一","24.43","3.85000000","111","3.26","3.14"
"4183","福永生技","18.77","0.70000000","110","3.52","1.52"
"4188","安克","N/A","0.00000000","111","0.00","2.13"
"4192","杏國","N/A","0.00000000","111","0.00","9.07"
"4198","欣大健康","N/A","0.00000000","111","0.00","4.16"
"4205","中華食","26.57","3.00000000","111","2.84","4.96"
"4207","環泰","19.30","1.00000000","111","6.56","1.19"
"4303","信立","N/A","0.00000000","111","0.00","1.42"
"4304","勝昱","N/A","0.00000000","111","0.00","1.71"
"4305","世坤","11.84","2.00000000","111","6.33","1.60"
"4401","東隆興","20.51","0.70000000","111","2.49","1.26"
"4402","福大","N/A","0.00000000","111","0.00","1.73"
"4406","新昕纖","25.63","0.00000000","111","0.00","0.79"
"4413","飛寶企業","8.60","0.50000000","111","3.38","1.33"
"4416","三圓","N/A","2.00000000","111","2.31","2.84"
"4417","金洲","8.73","2.90000000","111","6.92","1.28"
"4419","元勝","N/A","0.00000000","111","0.00","12.43"
"4420","光明","N/A","2.00000000","111","6.71","1.04"
"4430","耀億","133.53","0.50000000","111","2.20","0.63"
"4432","銘旺實","6.55","0.30000000","111","1.34","0.90"
"4433","興采","14.08","1.50000000","111","4.24","1.02"
"4502","健信","N/A","0.00000000","111","0.00","3.25"
"4503","金雨","N/A","0.00000000","111","0.00","4.32"
"4506","崇友","15.70","3.40000000","111","4.52","2.69"
"4510","高鋒","32.50","0.40000000","111","2.68","0.88"
"4513","福裕","N/A","0.00000000","111","0.00","2.05"
"4523","永彰","N/A","0.00000000","111","0.00","2.68"
"4527","方土霖","12.01","2.00000000","111","6.21","1.60"
"4528","江興鍛","16.24","1.30000000","111","3.74","1.26"
"4529","淳紳","30.91","0.00000000","111","0.00","1.64"
"4530","宏易","N/A","0.00000000","111","0.00","1.46"
"4533","協易機","66.39","0.32000000","111","2.68","0.78"
"4534","慶騰","N/A","0.00000000","111","0.00","1.06"
"4535","至興","14.06","2.00000000","111","5.04","1.23"
"4538","大詠城","13.14","1.00000000","111","4.78","1.40"
"4541","晟田","38.40","1.40000000","111","3.06","1.95"
"4542","科嶠","698.75","0.50000000","111","1.79","1.42"
"4543","萬在","11.08","1.20000000","111","4.35","0.95"
"4549","桓達","14.70","5.10000000","111","5.26","2.80"
"4550","長佳","11.63","1.90000000","111","5.78","1.41"
"4554","橙的","27.02","1.00000000","111","3.25","1.64"
"4556","旭然","39.68","0.52000000","111","1.68","1.54"
"4558","寶緯","21.80","1.00000000","111","3.67","1.46"
"4561","健椿","12.77","0.70000000","111","2.84","1.26"
"4563","百德","20.03","0.00000000","111","0.00","1.70"
"4568","科際精密","12.77","3.80000000","111","6.25","1.66"
"4577","達航科技","11.09","1.62992500","111","5.27","1.13"
"4580","捷流閥業","12.00","5.25000000","111","5.53","1.90"
"4584","君帆","13.99","2.00000000","111","3.96","1.56"
"4609","唐鋒","100.00","0.00000000","111","0.00","1.88"
"4702","中美實","8.63","0.00000000","111","0.00","0.88"
"4706","大恭","27.19","0.60000000","111","3.45","0.93"
"4707","磐亞","11.36","0.90000000","111","6.95","0.80"
"4711","永純","N/A","0.50000000","111","2.87","1.00"
"4712","南璋","N/A","0.00000000","111","0.00","5.78"
"4714","永捷","N/A","0.00000000","111","0.00","1.13"
"4716","大立","N/A","0.00000000","111","0.00","1.00"
"4721","美琪瑪","19.84","4.60000000","111","4.55","5.04"
"4726","永昕","N/A","0.00000000","111","0.00","2.64"
"4728","雙美","28.21","4.40000000","110","1.59","11.36"
"4729","熒茂","24.00","0.50000000","111","2.98","1.21"
"4735","豪展","13.60","2.00027200","111","5.35","1.51"
"4736","泰博","5.11","20.00000000","111","10.87","1.81"
"4741","泓瀚","22.92","1.40000000","111","3.64","1.38"
"4743","合一","265.59","1.50000000","111","0.61","6.59"
"4744","皇將","29.52","1.00000000","111","2.73","1.73"
"4745","合富-KY","23.28","1.60000000","111","5.63","0.78"
"4747","強生","29.44","2.00000000","111","3.14","2.19"
"4754","國碳科","19.59","1.80000000","111","4.42","2.57"
"4760","勤凱","26.07","2.20000000","111","2.74","3.27"
"4767","誠泰科技","15.83","1.30000000","111","3.80","1.24"
"4768","晶呈科技","29.17","5.00000000","111","2.86","5.60"
"4804","大略-KY","N/A","0.00000000","111","0.00","1.03"
"4903","聯光通","N/A","0.00000000","111","0.00","2.41"
"4905","台聯電","N/A","1.20000000","111","2.36","0.55"
"4907","富宇","361.00","1.20000000","111","3.32","2.29"
"4908","前鼎","10.73","1.80000000","110","5.02","1.65"
"4909","新復興","N/A","0.00000000","111","0.00","0.84"
"4911","德英","595.38","0.00000000","111","0.00","6.24"
"4923","力士","8.42","5.00000000","111","9.17","1.85"
"4924","欣厚-KY","14.94","0.00000000","111","0.00","1.25"
"4931","新盛力","15.15","2.20000000","111","4.91","2.63"
"4933","友輝","9.78","2.91750000","111","8.31","0.86"
"4939","亞電","46.71","0.48000000","111","2.94","1.04"
"4944","兆遠","N/A","0.00000000","111","0.00","15.00"
"4945","陞達科技","16.97","2.70000000","111","5.30","2.26"
"4946","辣椒","N/A","0.00000000","111","0.00","8.18"
"4950","牧東","N/A","0.00000000","111","0.00","3.21"
"4951","精拓科","15.20","3.50000000","111","4.83","2.95"
"4953","緯軟","15.07","5.00000000","111","3.98","2.99"
"4966","譜瑞-KY","21.88","30.59115352","111","3.16","4.19"
"4971","IET-KY","14.86","2.00000000","111","3.10","1.37"
"4972","湯石照明","26.35","1.62000000","111","5.54","1.06"
"4973","廣穎","8.96","2.00000000","111","7.72","0.85"
"4974","亞泰","8.63","5.80000000","111","8.42","1.64"
"4979","華星光","25.71","0.05930000","111","0.11","4.92"
"4987","科誠","10.27","4.50000000","111","7.36","1.79"
"4991","環宇-KY","N/A","0.00000000","111","0.00","0.97"
"4995","晶達","10.34","4.20000000","111","8.09","2.27"
"5009","榮剛","13.57","2.50000000","111","4.16","2.33"
"5011","久陽","9.22","2.00000000","111","7.18","1.19"
"5013","強新","8.61","1.60000000","111","4.58","1.31"
"5014","建錩","7.89","1.20000000","110","7.45","0.94"
"5015","華祺","5.72","5.60000000","111","10.35","2.03"
"5016","松和","15.15","1.40000000","111","4.58","1.04"
"5201","凱衛","48.48","0.45000000","111","1.66","2.30"
"5202","力新","N/A","0.00000000","111","0.00","1.45"
"5205","中茂","37.21","0.00000000","111","0.00","5.57"
"5206","坤悅","N/A","0.50000000","111","2.25","1.25"
"5209","新鼎","17.94","7.55823355","111","4.80","6.27"
"5210","寶碩","N/A","0.00000000","111","0.00","2.05"
"5211","蒙恬","33.88","0.75000000","111","2.35","1.77"
"5212","凌網","17.25","2.60000000","111","5.38","3.32"
"5213","亞昕","40.45","1.43000000","111","5.28","1.33"
"5220","萬達光電","10.56","1.80000000","111","5.92","1.44"
"5223","安力-KY","9.09","2.00000000","111","5.00","0.87"
"5227","立凱-KY","N/A","0.00000000","111","0.00","7.14"
"5228","鈺鎧","16.09","0.30000000","111","1.35","1.24"
"5230","雷笛克光學","N/A","0.80000000","111","3.59","0.91"
"5236","凌陽創新","18.74","7.00000000","111","7.95","2.41"
"5245","智晶","11.36","2.50000000","111","5.38","1.65"
"5251","天鉞電","N/A","0.00000000","111","0.00","1.61"
"5263","智崴","N/A","1.50000000","111","1.23","2.38"
"5272","笙科","235.42","0.70550931","111","2.50","1.39"
"5274","信驊","50.70","45.00000000","111","1.59","23.81"
"5276","達輝-KY","20.68","0.60000000","111","3.92","1.09"
"5278","尚凡","15.87","9.89629300","111","5.62","8.76"
"5281","大峽谷-KY","N/A","0.00000000","111","0.00","0.81"
"5287","數字","15.70","10.00000000","111","4.85","5.60"
"5289","宜鼎","13.68","14.00000000","111","4.77","3.62"
"5291","邑昇","7.68","2.70000000","111","7.95","1.30"
"5299","杰力","14.87","8.39679448","111","6.61","2.20"
"5301","寶得利","N/A","0.00000000","111","0.00","2.26"
"5302","太欣","N/A","0.00000000","111","0.00","1.14"
"5309","系統電","20.63","0.00000000","111","0.00","3.82"
"5310","天剛","N/A","0.00000000","111","0.00","4.21"
"5312","寶島科","23.46","4.30000000","111","6.48","1.54"
"5314","世紀","N/A","0.00000000","111","0.00","3.00"
"5315","光聯","9.87","1.80000000","111","7.66","1.57"
"5321","美而快","23.26","3.00000000","111","2.80","6.21"
"5324","士開","N/A","0.00000000","111","0.00","1.40"
"5328","華容","30.70","0.00000000","111","0.00","1.34"
"5340","建榮","95.12","0.00000000","111","0.00","4.16"
"5344","立衛","N/A","0.00000000","111","0.00","2.57"
"5345","天揚","N/A","0.00000000","111","0.00","4.90"
"5347","世界","11.66","4.50000000","111","5.04","3.14"
"5348","系通","58.81","0.00000000","111","0.00","1.93"
"5351","鈺創","82.00","1.29694419","110","3.16","2.79"
"5353","台林","26.85","1.20000000","111","2.47","3.00"
"5355","佳總","N/A","0.00000000","111","0.00","1.15"
"5356","協益","N/A","1.50000000","111","5.66","0.65"
"5364","力麗店","N/A","0.00000000","111","0.00","2.19"
"5371","中光電","13.69","4.50000000","111","6.03","1.33"
"5381","合正","220.00","0.00000000","111","0.00","4.88"
"5383","金利","N/A","0.00000000","111","0.00","3.90"
"5386","青雲","20.34","1.00000000","111","2.59","2.27"
"5392","能率","N/A","0.30000000","111","1.41","0.67"
"5398","慕康生醫","N/A","0.00000000","111","0.00","1.49"
"5403","中菲","15.09","5.00000000","111","4.83","3.73"
"5410","國眾","11.14","2.50000000","111","6.93","2.22"
"5425","台半","14.79","4.00000000","111","4.31","2.87"
"5426","振發","10.97","0.20000000","111","1.61","0.85"
"5432","新門","15.55","1.00000000","111","3.35","1.63"
"5438","東友","27.78","0.51000000","111","2.27","1.22"
"5439","高技","17.44","3.30000000","111","4.76","2.73"
"5443","均豪","14.61","1.80000000","111","6.35","1.82"
"5450","南良","15.17","0.65000000","111","2.95","1.64"
"5452","佶優","33.73","0.50000000","111","2.35","1.52"
"5455","昇益","30.60","0.00000000","111","0.00","3.07"
"5457","宣德","11.57","1.84000000","111","3.46","2.15"
"5460","同協","N/A","0.00000000","111","0.00","0.90"
"5464","霖宏","7.47","2.00000000","111","6.61","1.50"
"5465","富驊","18.64","1.50000000","111","3.98","2.41"
"5468","凱鈺","N/A","0.00000000","111","0.00","1.72"
"5474","聰泰","12.65","3.80000000","111","4.44","2.06"
"5475","德宏","N/A","0.00000000","111","0.00","1.78"
"5478","智冠","13.78","7.00000000","111","7.36","1.70"
"5481","新華","N/A","0.00000000","111","0.00","0.67"
"5483","中美晶","9.75","8.00000000","110","5.52","2.67"
"5487","通泰","N/A","0.00000000","111","0.00","1.07"
"5488","松普","68.75","0.00000000","111","0.00","1.41"
"5489","彩富","15.24","1.50000000","111","3.41","1.90"
"5490","同亨","N/A","0.00000000","111","0.00","1.86"
"5493","三聯","12.04","2.80000000","111","5.51","1.54"
"5498","凱崴","1125.00","0.21500000","111","1.91","1.02"
"5508","永信建","10.19","6.34540000","111","9.81","3.01"
"5511","德昌","8.37","2.40000000","111","6.00","0.92"
"5512","力麒","159.17","0.00000000","111","0.00","0.53"
"5514","三豐","N/A","0.00000000","111","0.00","1.38"
"5516","雙喜","9.10","1.50000000","111","5.83","1.41"
"5520","力泰","9.33","3.95000000","111","7.12","1.53"
"5523","豐謙","20.16","1.50000000","111","6.00","1.40"
"5529","鉅陞","N/A","0.00000000","111","0.00","1.68"
"5530","龍巖","11.84","0.00000000","111","0.00","0.77"
"5536","聖暉*","8.11","11.92416199","111","8.74","2.11"
"5543","桓鼎-KY","N/A","0.80000000","111","1.63","2.63"
"5601","台聯櫃","98.75","0.48000000","111","1.10","2.03"
"5603","陸海","11.32","1.00000000","111","4.67","1.29"
"5604","中連","58.00","2.00000000","111","4.06","2.30"
"5609","中菲行","4.64","11.20000000","111","12.89","1.93"
"5701","劍湖山","N/A","0.00000000","111","0.00","1.90"
"5703","亞都","N/A","0.00000000","111","0.00","3.33"
"5704","老爺知","22.25","2.22000000","111","4.09","3.83"
"5864","致和證","N/A","0.40000000","111","2.48","1.00"
"5878","台名","18.52","2.70000000","111","5.52","2.29"
"5902","德記","20.31","1.50000000","111","3.85","3.08"
"5903","全家","25.57","6.50000000","111","3.04","8.06"
