上櫃股票個股本益比、殖利率、股價淨值比(依日期查詢)
資料日期:112/03/22
產業類別:全部產業
股票代號,名稱,本益比,每股股利,股利年度,殖利率(%),股價淨值比
"3522","御頂","N/A","0.00000000","111","0.00","1.90"
"3523","迎輝","N/A","0.00000000","110","0.00","3.73"
"3526","凡甲","13.62","9.40000000","111","6.53","3.47"
"3527","聚積","18.48","4.00000000","111","3.36","1.97"
"3529","力旺","91.39","20.50000000","111","1.04","48.16"
"3531","先益","9.25","2.00000000","111","7.16","0.91"
"3537","堡達","8.40","2.50000000","111","6.73","1.75"
"3540","曜越","80.00","0.30000000","111","0.87","1.41"
"3541","西柏","11.02","5.00000000","111","8.53","2.45"
"3546","宇峻","12.43","5.00000000","110","6.66","2.53"
"3548","兆利","6.99","3.00000000","111","4.52","0.88"
"3551","世禾","9.48","3.20000000","111","5.27","1.00"
"3552","同致","21.40","3.50000000","111","2.16","3.29"
"3555","重鵬","N/A","0.00000000","111","0.00","3.95"
"3556","禾瑞亞","12.50","4.70000000","111","7.34","3.08"
"3558","神準","16.04","5.00000000","111","1.44","4.13"
"3564","其陽","14.56","0.80000000","111","2.11","1.75"
"3567","逸昌","12.14","2.10000000","111","7.33","1.63"
"3570","大塚","11.46","7.50000000","111","6.41","2.54"
"3577","泓格","20.13","2.50000000","111","3.12","3.67"
"3580","友威科","9.40","4.50000000","111","7.51","2.42"
"3581","博磊","17.74","0.80000000","111","3.58","1.34"
"3587","閎康","19.03","5.00000000","110","2.74","3.36"
"3594","磐儀","38.58","0.09488392","110","0.20","2.17"
"3597","映興","12.28","1.70000000","111","6.72","1.60"
"3609","三一東林","N/A","0.00000000","110","0.00","2.62"
"3611","鼎翰","11.82","14.00000000","111","5.69","2.24"
"3615","安可","29.25","0.00000000","111","0.00","0.54"
"3623","富晶通","N/A","0.00000000","111","0.00","1.26"
"3624","光頡","13.57","2.60000000","111","3.84","2.39"
"3625","西勝","N/A","0.00000000","110","0.00","1.24"
"3628","盈正","19.45","2.00000000","111","4.03","1.29"
"3629","地心引力","N/A","0.00000000","110","0.00","6.64"
"3630","新鉅科","N/A","0.00000000","111","0.00","1.71"
"3631","晟楠","N/A","0.50000000","110","1.36","2.18"
"3632","研勤","7.01","0.00000000","111","0.00","3.37"
"3646","艾恩特","10.85","2.06960000","111","7.69","1.91"
"3663","鑫科","27.32","1.00000000","111","3.27","1.88"
"3664","安瑞-KY","N/A","0.00000000","110","0.00","2.76"
"3666","光耀","N/A","0.00000000","111","0.00","1.44"
"3672","康聯訊","115.42","0.10000000","110","0.36","2.14"
"3675","德微","30.02","6.70000000","111","2.18","9.23"
"3680","家登","33.61","2.80143151","110","0.77","6.15"
"3684","榮昌","13.56","4.50000000","111","6.64","2.66"
"3685","元創精密","N/A","0.00000000","111","0.00","1.80"
"3687","歐買尬","31.99","1.50000000","111","1.73","1.85"
"3689","湧德","9.27","2.30000000","111","6.16","0.92"
"3691","碩禾","N/A","0.00000000","110","0.00","1.37"
"3693","營邦","14.69","1.50000000","110","1.25","2.38"
"3707","漢磊","36.72","1.00000000","111","1.10","5.23"
"3709","鑫聯大投控","12.27","1.60000000","110","7.05","1.09"
"3710","連展投控","N/A","0.00000000","110","0.00","1.65"
"3713","新晶投控","85.57","0.00000000","110","0.00","3.63"
"4102","永日","17.27","0.80000000","111","2.81","1.97"
"4105","東洋","17.91","3.40000000","111","4.31","3.46"
"4107","邦特","16.15","4.50000000","111","3.91","2.63"
"4109","加捷生醫","184.38","0.00000000","111","0.00","1.46"
"4111","濟生","10.19","1.20000000","111","4.36","1.28"
"4113","聯上","N/A","0.00000000","111","0.00","0.95"
"4114","健喬","20.51","1.60000000","111","3.64","2.77"
"4116","明基醫","15.25","2.10000000","111","3.41","2.29"
"4120","友華","N/A","0.00000000","111","0.00","1.06"
"4121","優盛","11.87","1.20000000","111","5.03","1.30"
"4123","晟德","264.41","3.89248576","110","8.66","1.39"
"4126","太醫","18.57","4.20000000","111","4.96","2.26"
"4127","天良","9.44","0.00000000","111","0.00","1.44"
"4128","中天","155.85","1.00000000","111","1.56","2.70"
"4129","聯合","24.34","2.50000000","111","4.65","1.63"
"4130","健亞","908.33","0.17500000","111","0.64","2.13"
"4131","晶宇","N/A","0.00000000","110","0.00","5.54"
"4138","曜亞","16.39","4.15000000","111","5.54","1.62"
"4139","馬光-KY","85.89","0.00000000","111","0.00","3.57"
"4147","中裕","N/A","0.00000000","111","0.00","7.40"
"4153","鈺緯","49.41","1.00000000","111","2.38","2.42"
"4154","樂威科-KY","N/A","0.00000000","110","0.00","3.97"
"4157","太景*-KY","N/A","0.00000000","111","0.00","10.30"
"4160","創源","37.03","0.95509397","111","3.49","2.01"
"4161","聿新科","28.35","0.50000000","111","1.76","1.91"
"4162","智擎","47.52","2.00000000","111","1.90","3.91"
"4163","鐿鈦","14.40","4.00000000","111","3.17","2.70"
"4167","松瑞藥","170.91","0.00000000","110","0.00","1.78"
"4168","醣聯","N/A","0.00000000","111","0.00","2.13"
"4171","瑞基","7.92","6.00000000","110","10.33","2.39"
"4173","久裕","19.24","0.65000000","111","3.41","0.77"
"4174","浩鼎","N/A","0.00000000","111","0.00","3.82"
"4175","杏一","16.72","3.85000000","111","4.63","2.28"
"4183","福永生技","17.43","0.70000000","110","3.75","1.44"
"4188","安克","N/A","0.00000000","111","0.00","1.99"
"4192","杏國","N/A","0.00000000","111","0.00","8.84"
"4198","欣大健康","N/A","0.00000000","110","0.00","4.31"
"4205","中華食","26.88","3.00000000","110","2.80","5.31"
"4207","環泰","6.94","1.25000000","110","8.83","1.14"
"4303","信立","N/A","0.00000000","111","0.00","1.37"
"4304","勝昱","2.56","0.00000000","110","0.00","1.60"
"4305","世坤","11.91","2.00000000","111","6.29","1.61"
"4401","東隆興","11.40","0.70000000","111","2.65","1.18"
"4402","福大","N/A","0.00000000","110","0.00","1.72"
"4406","新昕纖","17.50","0.00000000","110","0.00","0.89"
"4413","飛寶企業","9.33","0.50000000","111","3.12","1.44"
"4416","三圓","N/A","2.00000000","111","2.33","2.72"
"4417","金洲","8.31","2.90000000","111","7.27","1.22"
"4419","元勝","N/A","0.00000000","110","0.00","9.55"
"4420","光明","N/A","2.00000000","111","6.51","1.07"
"4430","耀億","26.57","0.50000000","111","2.19","0.61"
"4432","銘旺實","10.59","0.00000000","110","0.00","1.04"
"4433","興采","13.55","1.50000000","111","4.41","0.98"
"4502","健信","N/A","0.00000000","110","0.00","3.17"
"4503","金雨","N/A","0.00000000","111","0.00","3.81"
"4506","崇友","15.14","3.20000000","110","4.24","2.77"
"4510","高鋒","24.04","0.40000000","111","3.54","0.61"
"4513","福裕","32.08","0.00000000","111","0.00","1.65"
"4523","永彰","N/A","0.00000000","111","0.00","2.66"
"4527","方土霖","14.49","1.80000000","110","6.00","1.60"
"4528","江興鍛","35.11","1.30000000","111","3.98","1.23"
"4529","淳紳","N/A","0.00000000","111","0.00","1.12"
"4530","宏易","N/A","0.00000000","111","0.00","1.37"
"4533","協易機","17.42","0.32000000","111","2.78","0.73"
"4534","慶騰","N/A","0.00000000","111","0.00","1.08"
"4535","至興","13.62","2.00000000","111","5.21","1.19"
"4538","大詠城","13.27","1.00000000","111","4.74","1.41"
"4541","晟田","18.58","1.40000000","111","4.19","1.33"
"4542","科嶠","52.84","0.50000000","111","1.86","1.38"
"4543","萬在","10.30","1.20000000","111","4.13","0.98"
"4549","桓達","14.21","5.10000000","111","5.53","2.76"
"4550","長佳","11.69","1.15000000","110","3.66","1.39"
"4554","橙的","12.21","1.80000000","110","6.73","1.40"
"4556","旭然","46.97","0.35000000","110","1.13","1.53"
"4558","寶緯","14.29","1.00000000","111","3.43","1.59"
"4561","健椿","11.61","0.70000000","111","3.13","1.15"
"4563","百德","47.50","0.00000000","110","0.00","1.71"
"4568","科際精密","10.24","4.50336963","110","7.16","1.69"
"4577","達航科技","11.27","1.62992500","111","5.18","1.15"
"4580","捷流閥業","11.26","5.21675322","110","5.65","1.88"
"4584","君帆","14.27","2.00000000","111","3.88","1.59"
"4609","唐鋒","19.45","0.00000000","110","0.00","1.82"
"4702","中美實","7.99","0.00000000","111","0.00","0.82"
"4706","大恭","18.76","0.90000000","110","5.16","0.92"
"4707","磐亞","11.32","0.90000000","111","6.98","0.80"
"4711","永純","496.67","0.50000000","111","3.36","0.85"
"4712","南璋","N/A","0.00000000","110","0.00","5.99"
"4714","永捷","N/A","0.00000000","111","0.00","1.00"
"4716","大立","14.16","1.93807081","110","15.38","0.85"
"4721","美琪瑪","16.03","3.80000000","110","3.45","5.41"
"4726","永昕","N/A","0.00000000","111","0.00","2.56"
"4728","雙美","15.39","4.40000000","110","3.08","6.49"
"4729","熒茂","N/A","0.50000000","111","3.14","1.18"
"4735","豪展","14.25","2.00027200","111","5.10","1.58"
"4736","泰博","5.48","20.00000000","111","10.55","1.95"
"4741","泓瀚","17.92","1.40000000","111","5.07","1.00"
"4743","合一","280.11","1.50000000","111","0.58","6.95"
"4744","皇將","14.32","1.00000000","111","3.29","1.44"
"4745","合富-KY","17.32","1.60000000","111","6.12","0.71"
"4747","強生","27.70","2.00000000","111","3.68","1.91"
"4754","國碳科","18.61","1.80000000","111","4.65","2.44"
"4760","勤凱","19.97","2.20000000","111","3.58","2.51"
"4767","誠泰科技","10.26","1.30000000","111","4.76","1.00"
"4768","晶呈科技","30.33","5.00000000","111","2.75","5.83"
"4804","大略-KY","N/A","0.00000000","110","0.00","1.18"
"4806","昇華","N/A","0.00000000","110","0.00","2.21"
"4903","聯光通","N/A","0.00000000","111","0.00","2.40"
"4905","台聯電","N/A","1.23153789","110","2.41","0.57"
"4907","富宇","362.00","1.20000000","111","3.31","2.30"
"4908","前鼎","9.11","1.80000000","110","5.70","1.50"
"4909","新復興","N/A","0.00000000","110","0.00","0.68"
"4911","德英","469.23","0.00000000","111","0.00","4.92"
"4923","力士","9.81","5.00000000","111","7.87","2.15"
"4924","欣厚-KY","11.31","0.00000000","110","0.00","1.28"
"4931","新盛力","15.71","2.20000000","111","4.73","2.73"
"4933","友輝","9.72","2.91750000","111","8.36","0.85"
"4939","亞電","47.43","0.48000000","111","2.89","1.06"
"4944","兆遠","N/A","0.00000000","111","0.00","11.05"
"4945","陞達科技","16.67","2.70000000","111","5.40","2.22"
"4946","辣椒","N/A","0.00000000","110","0.00","8.22"
"4950","牧東","N/A","0.00000000","110","0.00","2.78"
"4951","精拓科","11.53","3.50000000","111","6.36","2.24"
"4953","緯軟","13.99","5.00000000","111","4.29","2.78"
"4966","譜瑞-KY","18.01","30.59115352","111","2.77","4.92"
"4971","IET-KY","13.51","1.50007396","110","2.69","1.16"
"4972","湯石照明","22.63","1.62000000","111","5.30","1.05"
"4973","廣穎","9.07","2.00000000","111","7.63","0.86"
"4974","亞泰","8.83","5.80000000","111","8.23","1.67"
"4979","華星光","22.61","0.05930000","111","0.13","4.33"
"4987","科誠","10.73","4.50000000","111","7.48","1.85"
"4991","環宇-KY","N/A","0.00000000","111","0.00","0.94"
"4995","晶達","9.50","4.20000000","111","8.81","2.08"
"5009","榮剛","11.46","1.40000000","110","2.70","2.17"
"5011","久陽","9.34","1.30000000","110","4.99","1.13"
"5013","強新","8.82","1.60000000","111","4.47","1.34"
"5014","建錩","6.07","1.20000000","110","6.80","1.01"
"5015","華祺","6.10","5.60000000","111","9.71","2.17"
"5016","松和","13.20","1.40000000","111","4.65","1.04"
"5201","凱衛","27.65","1.50000000","110","5.54","2.36"
"5202","力新","N/A","0.67900000","110","4.62","1.36"
"5205","中茂","36.32","0.00000000","110","0.00","5.14"
"5206","坤悅","N/A","0.48000000","110","2.67","1.02"
"5209","新鼎","12.98","7.55823355","111","6.63","4.54"
"5210","寶碩","44.07","0.00000000","110","0.00","2.17"
"5211","蒙恬","31.97","0.75000000","111","2.50","1.67"
"5212","凌網","17.86","2.60000000","111","5.20","3.44"
"5213","亞昕","56.90","1.77492000","110","7.43","1.19"
"5220","萬達光電","10.73","1.80000000","111","5.83","1.46"
"5223","安力-KY","9.28","2.00000000","111","4.90","0.89"
"5227","立凱-KY","N/A","0.00000000","111","0.00","6.58"
"5228","鈺鎧","16.44","0.44117910","110","1.89","1.33"
"5230","雷笛克光學","N/A","0.80000000","111","3.54","0.92"
"5236","凌陽創新","13.93","7.00000000","111","7.71","2.14"
"5245","智晶","10.49","2.50000000","111","4.83","1.87"
"5251","天鉞電","N/A","0.00000000","111","0.00","1.80"
"5263","智崴","N/A","1.50000000","111","1.12","2.61"
"5272","笙科","38.41","0.70550931","111","2.09","1.71"
"5274","信驊","51.75","45.00000000","111","1.61","25.72"
"5276","達輝-KY","7.74","0.10950000","110","0.68","1.12"
"5278","尚凡","16.23","10.79983690","111","6.00","8.96"
"5281","大峽谷-KY","N/A","0.00000000","111","0.00","0.94"
"5287","數字","14.90","11.30000000","110","5.77","5.70"
"5289","宜鼎","12.63","14.00000000","111","5.17","3.34"
"5291","邑昇","7.19","2.70000000","111","7.80","1.35"
"5299","杰力","8.15","8.40000000","111","6.49","2.57"
"5301","寶得利","N/A","0.00000000","110","0.00","2.38"
"5302","太欣","N/A","0.00000000","110","0.00","1.04"
"5309","系統電","19.93","0.00000000","111","0.00","3.69"
"5310","天剛","N/A","0.00000000","111","0.00","3.83"
"5312","寶島科","14.94","4.30000000","110","6.71","1.52"
"5314","世紀","N/A","0.00000000","111","0.00","2.33"
"5315","光聯","10.04","1.80000000","111","7.53","1.59"
"5321","美而快","18.92","2.00000000","110","2.23","4.86"
"5324","士開","N/A","0.00000000","111","0.00","1.34"
"5328","華容","26.86","0.00000000","111","0.00","1.17"
"5340","建榮","121.63","0.00000000","111","0.00","5.32"
"5344","立衛","N/A","0.00000000","111","0.00","2.74"
"5345","天揚","N/A","0.00000000","110","0.00","5.09"
"5347","世界","10.11","4.50000000","111","4.78","3.40"
"5348","系通","78.58","0.00000000","111","0.00","1.97"
"5351","鈺創","89.20","1.29694419","110","2.91","3.03"
"5353","台林","23.12","1.20000000","111","2.87","2.58"
"5355","佳總","N/A","0.00000000","110","0.00","0.95"
"5356","協益","N/A","1.30000000","110","6.12","0.52"
"5364","力麗店","126.90","0.00000000","111","0.00","2.38"
"5371","中光電","11.23","4.50000000","111","6.65","1.16"
"5381","合正","102.50","0.00000000","110","0.00","2.70"
"5383","金利","132.25","0.00000000","111","0.00","3.30"
"5386","青雲","19.76","1.00000000","111","2.66","2.20"
"5392","能率","N/A","0.30178445","110","1.38","0.65"
"5398","慕康生醫","N/A","0.00000000","111","0.00","1.44"
"5403","中菲","12.80","5.00000000","111","5.69","3.16"
"5410","國眾","11.06","2.50000000","111","6.97","2.20"
"5425","台半","19.98","4.00000000","111","3.46","3.67"
"5426","振發","17.73","0.00000000","110","0.00","0.92"
"5432","新門","10.80","1.00000000","111","3.63","1.49"
"5438","東友","34.81","0.51000000","111","2.82","0.98"
"5439","高技","15.72","3.30000000","111","4.96","2.69"
"5443","均豪","12.16","1.80000000","111","6.14","1.81"
"5450","南良","11.50","0.60000000","110","2.57","1.74"
"5452","佶優","24.31","0.80000000","110","3.78","1.54"
"5455","昇益","25.33","0.00000000","111","0.00","2.93"
"5457","宣德","10.18","1.84000000","111","3.32","2.27"
"5460","同協","N/A","0.00000000","110","0.00","0.92"
"5464","霖宏","7.54","2.00000000","111","6.55","1.52"
"5465","富驊","14.46","1.15000000","110","4.06","1.84"
"5468","凱鈺","N/A","0.00000000","111","0.00","1.83"
"5474","聰泰","11.10","3.80000000","111","4.33","1.98"
"5475","德宏","N/A","0.00000000","111","0.00","1.41"
"5478","智冠","13.30","7.00000000","111","7.63","1.64"
"5481","新華","N/A","0.00000000","111","0.00","0.66"
"5483","中美晶","10.36","8.00000000","110","5.19","2.83"
"5487","通泰","N/A","0.00000000","111","0.00","1.07"
"5488","松普","61.11","0.00000000","110","0.00","1.11"
"5489","彩富","13.09","1.50000000","111","3.98","1.67"
"5490","同亨","N/A","0.00000000","111","0.00","1.58"
"5493","三聯","9.93","3.10000000","110","5.66","1.66"
"5498","凱崴","N/A","0.21500000","111","1.98","1.08"
"5508","永信建","8.64","6.34540000","111","10.42","2.29"
"5511","德昌","7.02","2.00000000","110","6.26","0.77"
"5512","力麒","22.61","0.30000000","110","2.88","0.58"
"5514","三豐","N/A","0.00000000","111","0.00","1.37"
"5516","雙喜","8.31","1.50000000","110","5.56","1.57"
"5520","力泰","9.42","3.90000000","110","6.82","1.64"
"5523","豐謙","8.18","1.50000000","111","6.05","1.36"
"5529","鉅陞","N/A","0.00000000","111","0.00","1.69"
"5530","龍巖","11.34","1.20000000","110","3.04","0.84"
"5536","聖暉*","7.93","11.92416199","111","8.93","2.06"
"5543","桓鼎-KY","84.43","2.00000000","110","3.88","2.60"
"5601","台聯櫃","92.61","0.48000000","111","1.18","1.90"
"5603","陸海","11.48","1.00000000","111","4.61","1.31"
"5604","中連","58.24","2.00000000","111","4.04","2.31"
"5609","中菲行","4.49","11.20000000","111","13.32","1.87"
"5701","劍湖山","N/A","0.00000000","111","0.00","2.40"
"5703","亞都","N/A","0.00000000","111","0.00","3.68"
"5704","老爺知","24.19","1.38000000","110","2.21","4.60"
"5864","致和證","N/A","0.40000000","111","2.83","0.88"
"5878","台名","18.41","2.70000000","111","5.56","2.28"
"5902","德記","18.38","1.50000000","111","4.18","2.96"
