上櫃股票個股本益比、殖利率、股價淨值比(依日期查詢)
資料日期:112/03/20
產業類別:全部產業
股票代號,名稱,本益比,每股股利,股利年度,殖利率(%),股價淨值比
"3085","新零售","N/A","0.00000000","110","0.00","3.53"
"3086","華義","45.45","3.50000000","110","4.67","5.30"
"3088","艾訊","11.44","3.50000000","111","4.59","1.96"
"3089","億杰","N/A","0.00000000","110","0.00","5.95"
"3093","港建*","13.11","6.30000000","110","3.82","5.03"
"3095","及成","N/A","0.00000000","110","0.00","5.92"
"3105","穩懋","40.24","2.50000000","111","1.46","2.18"
"3114","好德","6.63","1.50000000","110","5.47","1.07"
"3115","富榮綱","N/A","0.00000000","110","0.00","2.06"
"3118","進階","16.56","1.70000000","111","5.70","1.78"
"3122","笙泉","61.22","0.24000000","111","0.87","2.15"
"3128","昇銳","24.31","0.70000000","110","1.66","2.90"
"3131","弘塑","11.64","17.00000000","110","5.24","2.93"
"3141","晶宏","9.83","4.00146342","110","3.81","3.13"
"3147","大綜","9.06","4.50000000","111","7.22","2.09"
"3152","璟德","52.01","3.59000000","111","1.73","4.03"
"3162","精確","N/A","0.00000000","111","0.00","3.79"
"3163","波若威","9.08","4.20000000","111","7.71","1.86"
"3169","亞信","18.17","5.50000000","111","4.55","4.16"
"3171","新洲","9.78","1.00000000","111","5.59","1.20"
"3176","基亞","N/A","0.00000000","110","0.00","1.77"
"3178","公準","15.61","1.00000000","110","1.28","2.99"
"3188","鑫龍騰","N/A","1.00000000","110","7.72","1.08"
"3191","和進","N/A","0.00000000","110","0.00","2.35"
"3202","樺晟","N/A","0.00000000","110","0.00","1.49"
"3205","佰研","N/A","0.00000000","110","0.00","2.83"
"3206","志豐","8.54","2.20000000","111","7.15","1.40"
"3207","耀勝","26.77","1.50000000","111","1.89","4.74"
"3211","順達","15.25","6.05000000","111","7.44","1.43"
"3213","茂訊","18.80","3.70000000","110","7.48","1.38"
"3217","優群","13.84","5.40070794","111","5.22","2.47"
"3218","大學光","34.38","5.50000000","110","1.62","11.21"
"3219","倚強科","25.58","1.03000000","111","1.86","2.97"
"3221","台嘉碩","3.87","2.09582282","110","7.25","1.24"
"3224","三顧","251.05","0.00000000","110","0.00","2.42"
"3226","至寶電","8.99","2.50000000","111","4.69","2.36"
"3227","原相","14.57","6.00000000","111","5.56","1.73"
"3228","金麗科","352.83","0.00000000","110","0.00","17.59"
"3230","錦明","N/A","0.00000000","110","0.00","1.03"
"3232","昱捷","67.73","0.50000000","110","1.68","2.20"
"3234","光環","N/A","0.00000000","111","0.00","2.33"
"3236","千如","13.46","1.54000000","111","5.11","1.87"
"3252","海灣","19.52","0.50000000","110","2.72","0.46"
"3259","鑫創","N/A","0.00000000","111","0.00","2.90"
"3260","威剛","21.50","2.00000000","111","2.92","1.53"
"3264","欣銓","7.70","3.50000000","111","6.08","1.65"
"3265","台星科","8.89","5.00000000","111","8.36","1.39"
"3268","海德威","10.07","0.60000000","110","2.59","1.44"
"3272","東碩","9.90","2.90000000","111","7.00","1.09"
"3276","宇環","12.97","0.40000000","110","2.78","1.27"
"3284","太普高","N/A","0.00000000","110","0.00","1.30"
"3285","微端","N/A","0.00000000","110","0.00","1.49"
"3287","廣寰科","26.67","0.00000000","110","0.00","1.17"
"3288","點晶","N/A","0.00000000","110","0.00","3.35"
"3289","宜特","20.11","2.00000000","111","2.17","2.11"
"3290","東浦","24.49","0.50000000","110","1.75","1.83"
"3293","鈊象","14.20","35.00000000","111","6.34","7.30"
"3294","英濟","N/A","0.00000000","111","0.00","1.00"
"3297","杭特","169.09","0.00000000","111","0.00","1.15"
"3303","岱稜","9.28","2.00000000","111","7.41","1.30"
"3306","鼎天","93.60","0.50000000","111","2.14","0.80"
"3310","佳穎","30.69","2.16591944","110","3.27","2.66"
"3313","斐成","N/A","0.00000000","111","0.00","1.21"
"3317","尼克森","7.97","2.00000000","111","3.55","1.29"
"3322","建舜電","8.17","0.59790454","110","2.92","1.60"
"3323","加百裕","12.04","1.50000000","111","4.53","1.03"
"3324","雙鴻","11.48","6.50000000","111","3.86","2.61"
"3325","旭品","N/A","0.00000000","111","0.00","1.26"
"3332","幸康","10.24","2.50000000","111","5.75","1.29"
"3339","泰谷","N/A","0.00000000","111","0.00","1.09"
"3349","寶德","N/A","1.20000000","110","8.25","1.24"
"3354","律勝","N/A","0.20000000","111","1.48","0.95"
"3357","臺慶科","11.13","6.00000000","111","5.33","1.76"
"3360","尚立","43.28","0.80000000","111","5.78","0.99"
"3362","先進光","41.16","0.00000000","110","0.00","5.37"
"3363","上詮","45.38","0.50000000","111","2.08","1.28"
"3372","典範","23.57","0.50000000","111","4.33","0.95"
"3373","熱映","23.80","1.50000000","110","6.30","1.00"
"3374","精材","14.77","3.00000000","111","2.78","3.97"
"3379","彬台","54.32","0.00000000","111","0.00","0.99"
"3388","崇越電","11.65","4.41000000","111","6.01","1.20"
"3390","旭軟","10.58","0.68000000","111","3.76","1.07"
"3402","漢科","10.35","4.20000000","111","8.28","2.18"
"3426","台興","13.92","2.30000000","111","5.84","1.50"
"3430","奇鈦科","8.49","3.00000000","111","6.17","1.70"
"3434","哲固","16.25","1.60000000","111","5.86","2.21"
"3438","類比科","27.38","1.40000000","111","2.23","2.06"
"3441","聯一光","18.25","1.50000000","111","3.26","2.36"
"3444","利機","12.28","3.80000000","111","6.18","2.61"
"3455","由田","7.44","8.50000000","111","9.10","1.96"
"3465","進泰電子","11.37","8.50000000","110","9.66","3.61"
"3466","致振","N/A","0.00000000","110","0.00","1.70"
"3479","安勤","13.14","2.58057140","110","2.89","2.37"
"3483","力致","9.84","4.00000000","111","6.35","1.40"
"3484","崧騰","7.17","4.10000000","110","9.58","1.17"
"3489","森寶","36.21","0.30000000","111","2.86","0.67"
"3490","單井","12.01","1.20000000","110","4.67","1.12"
"3491","昇達科","36.24","4.00000000","110","2.47","5.21"
"3492","長盛","15.47","0.30000000","110","1.52","1.19"
"3498","陽程","N/A","0.00000000","110","0.00","0.97"
"3499","環天科","74.00","0.00000000","110","0.00","1.72"
"3508","位速","N/A","0.00000000","110","0.00","3.86"
"3511","矽瑪","11.92","2.50000000","111","6.72","1.69"
"3512","皇龍","6.26","3.00000000","110","9.65","1.43"
"3516","亞帝歐","18.76","0.20000000","110","1.25","0.60"
"3520","華盈","12.59","0.00000000","110","0.00","1.75"
"3521","鴻翊","N/A","0.00000000","111","0.00","2.55"
"3522","御頂","N/A","0.00000000","111","0.00","1.96"
"3523","迎輝","N/A","0.00000000","110","0.00","3.87"
"3526","凡甲","13.29","9.40000000","111","6.69","3.38"
"3527","聚積","18.17","4.00000000","111","3.42","1.94"
"3529","力旺","91.86","20.50000000","111","1.03","48.40"
"3531","先益","9.24","2.00000000","111","7.17","0.91"
"3537","堡達","8.29","2.50000000","111","6.82","1.72"
"3540","曜越","75.35","0.30000000","111","0.93","1.33"
"3541","西柏","10.96","5.00000000","111","8.58","2.44"
"3546","宇峻","12.22","5.00000000","110","6.78","2.49"
"3548","兆利","6.81","3.00000000","111","4.64","0.86"
"3551","世禾","9.48","3.20000000","111","5.27","1.00"
"3552","同致","21.07","3.50000000","111","2.19","3.24"
"3555","重鵬","N/A","0.00000000","111","0.00","3.90"
"3556","禾瑞亞","12.29","4.70000000","111","7.47","3.03"
"3558","神準","15.37","5.00000000","111","1.50","3.96"
"3564","其陽","14.37","0.80000000","111","2.14","1.73"
"3567","逸昌","9.51","2.10000000","111","7.54","1.61"
"3570","大塚","11.31","6.00000000","110","5.19","2.50"
"3577","泓格","19.67","2.50000000","111","3.19","3.59"
"3580","友威科","9.32","4.50000000","111","7.58","2.40"
"3581","博磊","17.74","1.00000000","110","4.47","1.34"
"3587","閎康","18.35","5.00000000","110","2.84","3.24"
"3594","磐儀","38.70","0.09488392","110","0.20","2.18"
"3597","映興","12.23","1.70000000","111","6.75","1.59"
"3609","三一東林","N/A","0.00000000","110","0.00","2.65"
"3611","鼎翰","11.32","14.00000000","111","5.94","2.14"
"3615","安可","28.67","0.00000000","111","0.00","0.53"
"3623","富晶通","N/A","0.00000000","111","0.00","1.27"
"3624","光頡","13.97","2.60000000","111","3.73","2.46"
"3625","西勝","N/A","0.00000000","110","0.00","1.21"
"3628","盈正","23.81","1.25000000","110","2.78","1.35"
"3629","地心引力","N/A","0.00000000","110","0.00","5.92"
"3630","新鉅科","N/A","0.00000000","111","0.00","1.71"
"3631","晟楠","N/A","0.50000000","110","1.32","2.23"
"3632","研勤","6.69","0.00000000","110","0.00","3.21"
"3646","艾恩特","10.58","2.06960000","111","7.88","1.87"
"3663","鑫科","26.88","1.00000000","111","3.32","1.85"
"3664","安瑞-KY","N/A","0.00000000","110","0.00","2.43"
"3666","光耀","N/A","0.00000000","111","0.00","1.19"
"3672","康聯訊","113.54","0.10000000","110","0.37","2.11"
"3675","德微","29.24","6.70000000","111","2.23","8.99"
"3680","家登","32.31","2.80143151","110","0.80","5.91"
"3684","榮昌","13.16","4.50000000","111","6.84","2.58"
"3685","元創精密","N/A","0.00000000","111","0.00","1.78"
"3687","歐買尬","31.48","1.50000000","111","1.76","1.82"
"3689","湧德","8.96","2.30000000","111","6.37","0.89"
"3691","碩禾","N/A","0.00000000","110","0.00","1.36"
"3693","營邦","13.83","1.50000000","110","1.33","2.24"
"3707","漢磊","36.40","1.00000000","111","1.11","5.19"
"3709","鑫聯大投控","12.19","1.60000000","110","7.10","1.08"
"3710","連展投控","N/A","0.00000000","110","0.00","1.54"
"3713","新晶投控","85.71","0.00000000","110","0.00","3.63"
"4102","永日","16.91","0.80000000","111","2.87","1.93"
"4105","東洋","17.59","3.40000000","111","4.39","3.40"
"4107","邦特","16.22","4.50000000","111","3.90","2.64"
"4109","加捷生醫","185.00","0.00000000","110","0.00","1.47"
"4111","濟生","11.84","1.20000000","111","4.33","1.37"
"4113","聯上","N/A","0.00000000","111","0.00","0.93"
"4114","健喬","20.42","1.60000000","111","3.66","2.76"
"4116","明基醫","14.80","2.10000000","111","3.51","2.22"
"4120","友華","N/A","0.00000000","111","0.00","1.05"
"4121","優盛","11.69","1.20000000","111","5.11","1.29"
"4123","晟德","264.12","3.89248576","110","8.67","1.39"
"4126","太醫","18.71","4.20000000","111","4.92","2.28"
"4127","天良","9.22","0.00000000","110","0.00","1.41"
"4128","中天","153.66","1.00000000","111","1.59","2.66"
"4129","聯合","23.80","0.00000000","110","0.00","1.60"
"4130","健亞","893.33","0.17500000","111","0.65","2.09"
"4131","晶宇","N/A","0.00000000","110","0.00","5.29"
"4138","曜亞","15.75","4.15000000","111","5.65","1.66"
"4139","馬光-KY","86.67","0.00000000","110","0.00","3.60"
"4147","中裕","N/A","0.00000000","111","0.00","7.00"
"4153","鈺緯","48.29","1.00000000","111","2.44","2.37"
"4154","樂威科-KY","N/A","0.00000000","110","0.00","3.90"
"4157","太景*-KY","N/A","0.00000000","111","0.00","9.77"
"4160","創源","36.69","0.95509397","111","3.52","1.99"
"4161","聿新科","28.00","0.50000000","111","1.79","1.89"
"4162","智擎","47.07","2.00000000","111","1.91","3.88"
"4163","鐿鈦","14.29","4.00000000","111","3.20","2.68"
"4167","松瑞藥","169.09","0.00000000","110","0.00","1.76"
"4168","醣聯","N/A","0.00000000","111","0.00","2.11"
"4171","瑞基","7.72","6.00000000","110","10.58","2.33"
"4173","久裕","19.09","0.65000000","111","3.44","0.77"
"4174","浩鼎","N/A","0.00000000","111","0.00","3.79"
"4175","杏一","16.52","3.85000000","111","4.69","2.26"
"4183","福永生技","12.22","0.70000000","110","3.74","1.46"
"4188","安克","N/A","0.00000000","111","0.00","2.04"
"4192","杏國","N/A","0.00000000","111","0.00","10.37"
"4198","欣大健康","N/A","0.00000000","110","0.00","4.53"
"4205","中華食","26.38","3.00000000","110","2.86","5.21"
"4207","環泰","6.94","1.25000000","110","8.83","1.14"
"4303","信立","N/A","0.00000000","111","0.00","1.36"
"4304","勝昱","2.59","0.00000000","110","0.00","1.62"
"4305","世坤","11.95","2.00000000","111","6.27","1.62"
"4401","東隆興","11.38","0.70000000","111","2.65","1.17"
"4402","福大","N/A","0.00000000","110","0.00","1.74"
"4406","新昕纖","17.58","0.00000000","110","0.00","0.89"
"4413","飛寶企業","9.13","0.50000000","111","3.18","1.41"
"4416","三圓","N/A","2.00000000","111","2.32","2.72"
"4417","金洲","8.29","2.90000000","111","7.29","1.22"
"4419","元勝","N/A","0.00000000","110","0.00","9.44"
"4420","光明","N/A","2.00000000","111","6.58","1.06"
"4430","耀億","26.86","0.50000000","110","2.16","0.61"
"4432","銘旺實","9.96","0.00000000","110","0.00","0.98"
"4433","興采","13.57","1.50000000","111","4.41","0.98"
"4502","健信","N/A","0.00000000","110","0.00","3.16"
"4503","金雨","N/A","0.00000000","110","0.00","3.64"
"4506","崇友","15.06","3.20000000","110","4.27","2.76"
"4510","高鋒","23.94","0.40000000","111","3.56","0.61"
"4513","福裕","32.92","0.00000000","110","0.00","1.70"
"4523","永彰","N/A","0.00000000","111","0.00","2.63"
"4527","方土霖","14.49","1.80000000","110","6.00","1.60"
"4528","江興鍛","34.84","1.30000000","111","4.01","1.22"
"4529","淳紳","N/A","0.00000000","110","0.00","1.14"
"4530","宏易","N/A","0.00000000","111","0.00","1.39"
"4533","協易機","17.20","0.32000000","111","2.82","0.72"
"4534","慶騰","N/A","0.00000000","111","0.00","1.07"
"4535","至興","13.60","2.00000000","111","5.22","1.19"
"4538","大詠城","13.08","1.00000000","111","4.81","1.39"
"4541","晟田","18.64","1.40000000","111","4.17","1.33"
"4542","科嶠","52.55","0.50000000","111","1.87","1.37"
"4543","萬在","9.86","1.20000000","111","4.32","0.94"
"4549","桓達","14.13","5.10000000","111","5.56","2.75"
"4550","長佳","11.47","1.15000000","110","3.73","1.36"
"4554","橙的","12.10","1.80000000","110","6.79","1.39"
"4556","旭然","47.50","0.35000000","110","1.12","1.55"
"4558","寶緯","13.09","1.00000000","111","3.75","1.46"
"4561","健椿","10.64","0.70000000","111","3.13","1.15"
"4563","百德","47.02","0.00000000","110","0.00","1.69"
"4568","科際精密","10.16","4.50336963","110","7.22","1.67"
"4577","達航科技","10.93","1.62992500","111","5.34","1.11"
"4580","捷流閥業","11.18","5.21675322","110","5.69","1.87"
"4584","君帆","14.13","2.00000000","111","3.92","1.58"
"4609","唐鋒","19.45","0.00000000","110","0.00","1.82"
"4702","中美實","6.49","0.00000000","111","0.00","0.81"
"4706","大恭","18.66","0.90000000","110","5.19","0.92"
"4707","磐亞","11.14","0.90000000","111","7.09","0.79"
"4711","永純","501.67","0.50000000","111","3.32","0.86"
"4712","南璋","N/A","0.00000000","110","0.00","5.97"
"4714","永捷","N/A","0.00000000","111","0.00","1.00"
"4716","大立","14.04","1.93807081","110","15.50","0.85"
"4721","美琪瑪","14.94","3.80000000","110","3.71","5.04"
"4726","永昕","N/A","0.00000000","111","0.00","2.49"
"4728","雙美","15.07","4.40000000","110","3.14","6.35"
"4729","熒茂","N/A","0.50000000","111","3.15","1.18"
"4735","豪展","14.00","1.50027212","111","3.90","1.55"
"4736","泰博","5.49","20.00000000","111","10.53","1.96"
"4741","泓瀚","17.56","1.40000000","111","5.18","0.98"
"4743","合一","273.66","1.50000000","111","0.59","6.79"
"4744","皇將","14.46","1.19911738","110","3.91","1.45"
"4745","合富-KY","16.69","1.50000000","110","5.95","0.68"
"4747","強生","27.30","2.00000000","111","3.74","1.89"
"4754","國碳科","18.51","1.80000000","111","4.68","2.43"
"4760","勤凱","20.55","2.20000000","111","3.48","2.58"
"4767","誠泰科技","10.34","1.30000000","111","4.73","1.00"
"4768","晶呈科技","30.42","5.00000000","111","2.74","5.84"
"4804","大略-KY","N/A","0.00000000","110","0.00","1.17"
"4806","昇華","N/A","0.00000000","110","0.00","2.08"
"4903","聯光通","N/A","0.00000000","111","0.00","2.33"
"4905","台聯電","N/A","1.23153789","110","2.41","0.57"
"4907","富宇","343.00","1.20000000","111","3.50","2.18"
"4908","前鼎","8.92","1.80000000","110","5.82","1.47"
"4909","新復興","N/A","0.00000000","110","0.00","0.67"
"4911","德英","461.54","0.00000000","111","0.00","4.83"
"4923","力士","8.65","5.00000000","111","7.96","2.16"
"4924","欣厚-KY","11.31","0.00000000","110","0.00","1.28"
"4931","新盛力","15.49","2.20000000","111","4.80","2.69"
"4933","友輝","9.62","2.91750000","111","8.44","0.84"
"4939","亞電","46.57","0.48000000","111","2.94","1.04"
"4944","兆遠","N/A","0.00000000","111","0.00","10.68"
"4945","陞達科技","16.42","2.70000000","111","5.48","2.19"
"4946","辣椒","N/A","0.00000000","110","0.00","7.88"
"4950","牧東","N/A","0.00000000","110","0.00","2.91"
"4951","精拓科","11.55","3.50000000","111","6.35","2.24"
"4953","緯軟","13.81","5.00000000","111","4.35","2.74"
"4966","譜瑞-KY","17.36","30.59115352","111","2.87","4.74"
"4971","IET-KY","12.95","1.50007396","110","2.80","1.12"
"4972","湯石照明","22.41","1.62000000","111","5.36","1.04"
"4973","廣穎","8.72","2.00000000","111","7.94","0.82"
"4974","亞泰","8.90","5.80000000","111","8.17","1.69"
"4979","華星光","73.87","0.05930000","111","0.13","4.47"
"4987","科誠","10.66","4.50000000","111","7.53","1.83"
"4991","環宇-KY","N/A","0.00000000","111","0.00","0.97"
"4995","晶達","9.33","4.20000000","111","8.96","2.04"
"5009","榮剛","11.06","1.40000000","110","2.80","2.09"
"5011","久陽","9.23","1.30000000","110","5.05","1.12"
"5013","強新","8.69","1.60000000","111","4.53","1.32"
"5014","建錩","6.01","1.20000000","110","6.86","1.00"
"5015","華祺","6.04","3.50000000","110","5.65","2.39"
"5016","松和","13.07","1.40000000","111","4.70","1.03"
"5201","凱衛","27.60","1.50000000","110","5.55","2.35"
"5202","力新","N/A","0.67900000","110","4.63","1.36"
"5205","中茂","36.08","0.00000000","110","0.00","5.10"
"5206","坤悅","N/A","0.48000000","110","2.69","1.01"
"5209","新鼎","12.87","7.55823355","111","6.69","4.50"
"5210","寶碩","40.00","0.00000000","110","0.00","1.97"
"5211","蒙恬","28.99","0.75000000","111","2.75","1.52"
"5212","凌網","18.89","2.60000000","111","4.91","3.64"
"5213","亞昕","57.14","1.77492000","110","7.40","1.20"
"5220","萬達光電","10.80","1.80000000","111","5.79","1.47"
"5223","安力-KY","6.72","2.70000000","110","6.59","0.86"
"5227","立凱-KY","N/A","0.00000000","111","0.00","6.30"
"5228","鈺鎧","15.88","0.44117910","110","1.96","1.28"
"5230","雷笛克光學","N/A","0.80000000","111","3.57","0.91"
"5236","凌陽創新","13.96","7.00000000","111","7.69","2.15"
"5245","智晶","10.32","2.50000000","111","4.90","1.84"
"5251","天鉞電","N/A","0.00000000","111","0.00","1.78"
"5263","智崴","N/A","1.50000000","111","1.15","2.56"
"5272","笙科","35.85","0.70550931","111","2.24","1.60"
"5274","信驊","51.47","45.00000000","111","1.62","25.58"
"5276","達輝-KY","7.81","0.10950000","110","0.67","1.13"
"5278","尚凡","16.41","10.79983690","111","5.93","9.06"
"5281","大峽谷-KY","N/A","0.00000000","111","0.00","0.92"
"5287","數字","14.75","11.30000000","110","5.82","5.64"
"5289","宜鼎","12.07","14.00000000","111","5.41","3.20"
"5291","邑昇","6.90","2.01318470","110","6.06","1.29"
"5299","杰力","7.96","8.40000000","111","6.64","2.51"
"5301","寶得利","N/A","0.00000000","110","0.00","2.38"
"5302","太欣","N/A","0.00000000","110","0.00","1.03"
"5309","系統電","19.44","0.00000000","111","0.00","3.60"
"5310","天剛","N/A","0.00000000","110","0.00","3.83"
"5312","寶島科","14.90","4.30000000","110","6.73","1.51"
"5314","世紀","N/A","0.00000000","111","0.00","2.26"
"5315","光聯","9.87","1.80000000","111","7.66","1.57"
"5321","美而快","17.95","2.00000000","110","2.36","4.61"
"5324","士開","N/A","0.00000000","111","0.00","1.35"
"5328","華容","34.24","0.00000000","111","0.00","1.16"
"5340","建榮","124.42","0.00000000","111","0.00","5.44"
"5344","立衛","N/A","0.00000000","111","0.00","2.72"
"5345","天揚","N/A","0.00000000","110","0.00","5.12"
"5347","世界","10.15","4.50000000","111","4.76","3.42"
"5348","系通","77.00","0.00000000","111","0.00","1.93"
"5351","鈺創","87.50","1.29694419","110","2.96","2.97"
"5353","台林","19.23","1.20000000","111","3.45","2.15"
"5355","佳總","N/A","0.00000000","110","0.00","0.92"
"5356","協益","N/A","1.30000000","110","6.15","0.51"
"5364","力麗店","130.71","0.00000000","111","0.00","2.45"
"5371","中光電","10.80","4.50000000","111","6.91","1.12"
"5381","合正","90.00","0.00000000","110","0.00","2.37"
"5383","金利","128.00","0.00000000","111","0.00","3.19"
"5386","青雲","19.24","1.00000000","111","2.74","2.14"
"5392","能率","N/A","0.30178445","110","1.41","0.64"
"5398","慕康生醫","N/A","0.00000000","111","0.00","1.45"
"5403","中菲","12.78","5.00000000","111","5.70","3.16"
"5410","國眾","10.96","2.50000000","111","7.04","2.18"
"5425","台半","18.69","4.00000000","111","3.70","3.43"
"5426","振發","17.33","0.00000000","110","0.00","0.90"
"5432","新門","11.12","1.00000000","111","3.53","1.53"
"5438","東友","32.98","0.51000000","111","2.97","0.92"
"5439","高技","15.67","3.30000000","111","4.98","2.69"
"5443","均豪","12.14","1.80000000","111","6.15","1.81"
"5450","南良","12.09","0.60000000","110","2.44","1.83"
"5452","佶優","24.71","0.80000000","110","3.72","1.56"
"5455","昇益","25.24","0.00000000","111","0.00","2.92"
"5457","宣德","10.35","2.50026433","110","4.43","2.31"
"5460","同協","N/A","0.00000000","110","0.00","0.90"
"5464","霖宏","7.36","2.00000000","111","6.71","1.48"
"5465","富驊","13.29","1.15000000","110","4.41","1.69"
"5468","凱鈺","33.80","0.00000000","111","0.00","1.72"
"5474","聰泰","9.77","3.80000000","111","4.92","1.75"
"5475","德宏","N/A","0.00000000","111","0.00","1.28"
"5478","智冠","13.19","7.00000000","111","7.69","1.63"
"5481","新華","N/A","0.00000000","111","0.00","0.65"
"5483","中美晶","10.22","8.00000000","110","5.26","2.80"
"5487","通泰","36.52","0.00000000","111","0.00","1.07"
"5488","松普","60.00","0.00000000","110","0.00","1.09"
"5489","彩富","13.04","1.50000000","111","3.99","1.66"
"5490","同亨","N/A","0.00000000","111","0.00","1.58"
"5493","三聯","9.96","3.10000000","110","5.64","1.67"
"5498","凱崴","N/A","0.21500000","111","2.05","1.04"
"5508","永信建","8.58","6.34540000","111","10.49","2.27"
"5511","德昌","7.01","2.00000000","110","6.27","0.77"
"5512","力麒","22.61","0.30000000","110","2.88","0.58"
"5514","三豐","N/A","0.00000000","111","0.00","1.37"
"5516","雙喜","8.20","1.50000000","110","5.63","1.55"
"5520","力泰","9.49","3.90000000","110","6.77","1.65"
"5523","豐謙","8.22","1.50000000","111","6.02","1.37"
"5529","鉅陞","N/A","0.00000000","111","0.00","1.69"
"5530","龍巖","11.34","1.20000000","110","3.04","0.84"
"5536","聖暉*","7.84","11.92416199","111","9.03","2.04"
"5543","桓鼎-KY","85.25","2.00000000","110","3.85","2.62"
"5601","台聯櫃","97.39","0.48000000","111","1.12","2.00"
"5603","陸海","11.30","1.00000000","111","4.68","1.29"
"5604","中連","57.47","2.00000000","111","4.09","2.28"
"5609","中菲行","4.47","11.20000000","111","13.38","1.86"
"5701","劍湖山","N/A","0.00000000","111","0.00","2.33"
"5703","亞都","N/A","0.00000000","111","0.00","3.69"
"5704","老爺知","24.15","1.38000000","110","2.22","4.59"
"5864","致和證","N/A","0.40000000","111","3.02","0.82"
"5878","台名","16.62","2.70000000","111","5.54","2.37"
"5902","德記","18.56","1.50000000","111","4.14","2.99"
