上櫃股票個股本益比、殖利率、股價淨值比(依日期查詢)
資料日期:112/05/30
產業類別:全部產業
股票代號,名稱,本益比,每股股利,股利年度,殖利率(%),股價淨值比
"3115","富榮綱","N/A","0.00000000","111","0.00","1.99"
"3118","進階","15.84","1.70000000","111","5.45","1.81"
"3122","笙泉","N/A","0.24000000","111","0.97","2.01"
"3128","昇銳","21.78","1.20000000","111","3.17","2.49"
"3131","弘塑","20.39","18.00000000","111","3.85","4.37"
"3141","晶宏","25.28","2.66782706","111","2.68","3.00"
"3147","大綜","10.74","4.50000000","111","6.92","2.49"
"3152","璟德","60.23","3.59000000","111","1.72","4.01"
"3162","精確","N/A","0.00000000","111","0.00","2.66"
"3163","波若威","10.34","4.20000000","111","6.56","2.46"
"3169","亞信","22.61","5.50000000","111","4.38","4.12"
"3171","新洲","9.84","1.00000000","111","5.41","1.29"
"3176","基亞","N/A","0.00000000","111","0.00","2.36"
"3178","公準","20.26","2.50000000","111","2.50","3.68"
"3188","鑫龍騰","27.87","0.30000000","111","1.99","1.21"
"3191","和進","N/A","0.00000000","111","0.00","2.78"
"3202","樺晟","N/A","0.00000000","111","0.00","2.09"
"3205","佰研","N/A","0.00000000","111","0.00","3.57"
"3206","志豐","9.91","2.20000000","111","5.72","1.69"
"3207","耀勝","17.74","1.50000000","111","1.86","4.37"
"3211","順達","14.23","6.04184000","111","7.75","1.50"
"3213","茂訊","11.96","3.60000000","111","6.77","1.33"
"3217","優群","17.80","5.40070794","111","5.02","2.24"
"3218","大學光","34.60","6.60000000","111","1.69","12.75"
"3219","倚強科","42.40","1.03000000","111","2.01","2.84"
"3221","台嘉碩","12.45","2.50000000","111","8.62","1.28"
"3224","三顧","N/A","0.00000000","111","0.00","2.71"
"3226","至寶電","31.26","2.50000000","111","4.19","3.17"
"3227","原相","17.56","6.00000000","111","5.38","1.86"
"3228","金麗科","N/A","0.40000000","111","0.24","16.07"
"3230","錦明","N/A","0.00000000","111","0.00","1.44"
"3232","昱捷","N/A","0.50000000","111","1.81","1.83"
"3234","光環","N/A","0.00000000","111","0.00","2.48"
"3236","千如","12.48","1.54000000","111","5.41","1.72"
"3252","海灣","N/A","0.00000000","111","0.00","0.55"
"3259","鑫創","N/A","0.00000000","111","0.00","3.32"
"3260","威剛","56.78","2.00000000","111","2.46","1.89"
"3264","欣銓","8.13","3.50000000","111","6.00","1.61"
"3265","台星科","10.19","5.00000000","111","7.69","1.67"
"3268","海德威","32.39","0.70000000","111","3.23","1.49"
"3272","東碩","11.65","2.90000000","111","6.74","1.25"
"3276","宇環","27.08","0.50000000","111","3.48","1.25"
"3284","太普高","27.46","0.20000000","111","1.23","1.43"
"3285","微端","N/A","0.00000000","111","0.00","1.53"
"3287","廣寰科","58.17","0.00000000","111","0.00","1.46"
"3288","點晶","113.50","0.00000000","111","0.00","3.42"
"3289","宜特","15.25","2.00000000","111","2.33","1.93"
"3290","東浦","17.41","0.60000000","111","2.10","1.80"
"3293","鈊象","13.96","35.00000000","111","6.31","6.42"
"3294","英濟","N/A","0.00000000","111","0.00","1.11"
"3297","杭特","N/A","0.00000000","111","0.00","1.09"
"3303","岱稜","11.62","2.00000000","111","7.35","1.43"
"3306","鼎天","66.00","0.50000000","111","1.68","0.93"
"3310","佳穎","33.81","3.02000000","111","4.25","2.61"
"3313","斐成","N/A","0.00000000","111","0.00","1.20"
"3317","尼克森","9.98","2.00000000","111","3.79","1.20"
"3322","建舜電","19.09","0.60000000","111","3.02","1.52"
"3323","加百裕","82.62","1.50000000","111","4.32","1.18"
"3324","雙鴻","19.26","6.50000000","111","2.39","3.99"
"3325","旭品","N/A","0.00000000","111","0.00","2.43"
"3332","幸康","10.02","2.50000000","111","5.19","1.37"
"3339","泰谷","N/A","0.00000000","111","0.00","1.20"
"3349","寶德","N/A","0.00000000","111","0.00","1.80"
"3354","律勝","N/A","0.20000000","111","1.42","1.01"
"3357","臺慶科","11.72","6.00000000","111","5.74","1.73"
"3360","尚立","N/A","0.80000000","111","5.86","1.01"
"3362","先進光","45.50","1.00000000","111","0.99","4.70"
"3363","上詮","45.58","0.50000000","111","1.15","2.32"
"3372","典範","N/A","0.50000000","111","4.07","1.09"
"3373","熱映","86.92","0.50000000","111","2.21","0.99"
"3374","精材","15.42","3.00000000","111","2.84","3.76"
"3379","彬台","N/A","0.00000000","111","0.00","0.98"
"3388","崇越電","15.38","4.41000000","111","5.96","1.29"
"3390","旭軟","21.73","0.68000000","111","3.86","1.06"
"3402","漢科","10.62","4.20000000","111","8.17","2.45"
"3426","台興","14.60","2.30000000","111","5.77","1.49"
"3430","奇鈦科","9.32","3.00000000","111","6.45","1.69"
"3434","哲固","22.10","1.60000000","111","5.75","2.25"
"3438","類比科","140.43","1.40000000","111","2.12","2.16"
"3441","聯一光","20.33","1.50000000","111","3.45","2.20"
"3444","利機","20.00","3.80000000","111","5.04","3.24"
"3455","由田","7.43","8.50000000","111","9.88","2.18"
"3465","進泰電子","63.45","4.00000000","111","4.54","4.53"
"3466","致振","288.50","0.00000000","111","0.00","1.73"
"3479","安勤","13.87","4.94017842","111","3.98","3.32"
"3483","力致","14.50","4.00000000","111","5.46","1.77"
"3484","崧騰","16.95","2.50000000","111","5.59","1.26"
"3489","森寶","38.17","0.30000000","111","2.62","0.74"
"3490","單井","16.47","1.30000000","111","5.16","1.12"
"3491","昇達科","38.00","4.00000000","111","2.32","5.84"
"3492","長盛","15.56","1.00000000","111","5.10","1.18"
"3498","陽程","25.93","2.00000000","111","5.76","0.81"
"3499","環天科","N/A","0.00000000","111","0.00","2.14"
"3508","位速","N/A","0.00000000","111","0.00","3.71"
"3511","矽瑪","13.48","2.50000000","111","7.30","1.76"
"3512","皇龍","10.91","3.00000000","111","9.23","1.71"
"3516","亞帝歐","20.88","0.60000000","111","3.38","0.67"
"3520","華盈","38.85","0.30000000","111","1.49","1.77"
"3521","鴻翊","N/A","0.00000000","111","0.00","3.08"
"3522","御頂","N/A","0.00000000","111","0.00","2.79"
"3523","迎輝","N/A","0.00000000","111","0.00","3.91"
"3526","凡甲","18.23","9.40000000","111","6.35","3.35"
"3527","聚積","32.23","4.00000000","111","3.74","1.90"
"3529","力旺","94.33","20.50000000","111","1.06","42.67"
"3531","先益","11.29","2.00000000","111","7.38","0.94"
"3537","堡達","10.28","2.50000000","111","6.42","1.98"
"3540","曜越","40.97","0.30000000","111","0.59","2.05"
"3541","西柏","14.53","5.00000000","111","8.47","3.01"
"3546","宇峻","12.81","6.00000000","111","6.76","2.71"
"3548","兆利","13.88","3.00000000","111","4.13","0.99"
"3551","世禾","10.24","3.20000000","111","5.04","1.02"
"3552","同致","27.30","3.50000000","111","2.31","2.95"
"3555","重鵬","N/A","0.00000000","111","0.00","3.80"
"3556","禾瑞亞","16.28","4.70000000","111","7.11","3.86"
"3558","神準","12.12","5.00000000","111","1.87","3.00"
"3564","其陽","15.50","0.80000000","111","2.00","1.89"
"3567","逸昌","16.17","2.10000000","111","6.73","1.74"
"3570","大塚","13.02","7.50000000","111","5.19","3.24"
"3577","泓格","18.81","2.50000000","111","3.29","3.38"
"3580","友威科","9.18","4.50000000","111","8.33","2.16"
"3581","博磊","18.41","0.80000000","111","3.53","1.33"
"3587","閎康","20.89","8.00000000","111","3.66","4.21"
"3594","磐儀","35.78","0.80000000","111","1.39","2.55"
"3597","映興","13.51","1.70000000","111","6.59","1.63"
"3609","三一東林","N/A","0.00000000","111","0.00","3.19"
"3611","鼎翰","9.65","14.00000000","111","6.09","1.82"
"3615","安可","1025.00","0.00000000","111","0.00","0.62"
"3623","富晶通","N/A","0.00000000","111","0.00","1.23"
"3624","光頡","15.74","2.60000000","111","4.00","2.24"
"3625","西勝","N/A","0.00000000","111","0.00","2.12"
"3628","盈正","21.01","2.00000000","111","3.70","1.47"
"3629","地心引力","N/A","0.00000000","111","0.00","11.46"
"3630","新鉅科","N/A","0.00000000","111","0.00","1.78"
"3631","晟楠","N/A","0.00000000","111","0.00","2.05"
"3632","研勤","310.00","0.00000000","111","0.00","4.31"
"3646","艾恩特","15.89","2.06960000","111","6.42","2.21"
"3663","鑫科","38.57","1.00000000","111","3.09","1.91"
"3664","安瑞-KY","N/A","0.00000000","111","0.00","5.77"
"3666","光耀","N/A","0.00000000","111","0.00","1.32"
"3672","康聯訊","N/A","0.10000000","111","0.36","2.39"
"3675","德微","34.09","6.70000000","111","2.06","9.25"
"3680","家登","28.68","8.00000000","111","2.18","5.76"
"3684","榮昌","13.25","4.50000000","111","7.35","2.36"
"3685","元創精密","N/A","0.00000000","111","0.00","1.80"
"3687","歐買尬","32.61","1.50000000","111","1.82","1.75"
"3689","湧德","10.76","2.30000000","111","5.57","1.05"
"3691","碩禾","N/A","0.00000000","111","0.00","1.26"
"3693","營邦","14.12","6.00000000","111","2.80","3.63"
"3707","漢磊","42.99","1.00000000","111","1.26","4.83"
"3709","鑫聯大投控","18.03","1.00000000","111","4.55","1.03"
"3710","連展投控","N/A","0.00000000","111","0.00","1.75"
"3713","新晶投控","38.46","0.00000000","111","0.00","2.93"
"4102","永日","18.21","0.80000000","111","2.25","2.43"
"4105","東洋","16.81","3.40000000","111","4.55","3.68"
"4107","邦特","16.74","4.50000000","111","3.96","2.79"
"4109","加捷生醫","N/A","0.00000000","111","0.00","1.48"
"4111","濟生","11.25","1.20000000","111","4.15","1.33"
"4113","聯上","N/A","0.00000000","111","0.00","1.07"
"4114","健喬","18.86","1.60000000","111","3.64","2.72"
"4116","明基醫","23.02","2.10000000","111","3.54","2.35"
"4120","友華","N/A","0.00000000","111","0.00","1.06"
"4121","優盛","14.24","1.20000000","111","4.44","1.47"
"4123","晟德","N/A","2.00000000","111","3.99","1.47"
"4126","太醫","16.60","4.20000000","111","4.72","2.28"
"4127","天良","16.78","0.00000000","111","0.00","1.44"
"4128","中天","N/A","1.00000000","111","1.73","2.44"
"4129","聯合","19.36","2.50000000","111","4.11","1.75"
"4130","健亞","324.44","0.17500000","111","0.60","2.13"
"4131","晶宇","N/A","0.00000000","111","0.00","2.76"
"4138","曜亞","21.25","4.15000000","111","3.86","2.31"
"4139","馬光-KY","N/A","0.00000000","111","0.00","3.72"
"4147","中裕","N/A","0.00000000","111","0.00","10.46"
"4153","鈺緯","36.34","1.00000000","111","2.46","2.44"
"4154","樂威科-KY","N/A","0.00000000","111","0.00","3.58"
"4157","太景*-KY","N/A","0.00000000","111","0.00","11.48"
"4160","創源","43.28","0.95509397","111","2.37","2.70"
"4161","聿新科","33.16","0.50000000","111","1.46","2.30"
"4162","智擎","44.52","2.00000000","111","2.16","3.36"
"4163","鐿鈦","14.95","4.00000000","111","2.81","2.90"
"4167","松瑞藥","61.25","0.10320000","111","0.60","1.62"
"4168","醣聯","N/A","0.00000000","111","0.00","2.34"
"4171","瑞基","29.13","4.00000000","111","7.50","2.38"
"4173","久裕","25.66","0.65000000","111","2.78","0.94"
"4174","浩鼎","N/A","0.00000000","111","0.00","4.43"
"4175","杏一","25.06","3.85000000","111","3.52","2.82"
"4183","福永生技","19.43","0.98000000","111","4.76","1.58"
"4188","安克","N/A","0.00000000","111","0.00","2.04"
"4192","杏國","N/A","0.00000000","111","0.00","9.36"
"4198","欣大健康","N/A","0.00000000","111","0.00","4.50"
"4205","中華食","26.13","3.00000000","111","2.88","4.68"
"4207","環泰","19.29","1.00000000","111","6.64","1.17"
"4303","信立","N/A","0.00000000","111","0.00","1.52"
"4304","勝昱","N/A","0.00000000","111","0.00","1.77"
"4305","世坤","13.13","2.00000000","111","6.14","1.60"
"4401","東隆興","37.75","0.70000000","111","2.69","1.18"
"4402","福大","N/A","0.00000000","111","0.00","1.39"
"4406","新昕纖","146.43","0.00000000","111","0.00","0.80"
"4413","飛寶企業","12.82","0.50000000","111","3.28","1.37"
"4416","三圓","N/A","2.00000000","111","2.32","2.85"
"4417","金洲","8.38","2.90000000","111","6.71","1.29"
"4419","元勝","N/A","0.00000000","111","0.00","13.17"
"4420","光明","N/A","2.00000000","111","6.72","1.12"
"4430","耀億","N/A","0.50000000","111","2.16","0.65"
"4432","銘旺實","7.29","0.30000000","111","1.26","0.95"
"4433","興采","22.82","1.50000000","111","4.41","1.03"
"4502","健信","N/A","0.00000000","111","0.00","3.36"
"4503","金雨","N/A","0.00000000","111","0.00","4.10"
"4506","崇友","16.65","3.40000000","111","4.42","2.62"
"4510","高鋒","48.39","0.40000000","111","2.95","0.78"
"4513","福裕","N/A","0.00000000","111","0.00","1.90"
"4523","永彰","197.63","0.00000000","111","0.00","2.44"
"4527","方土霖","11.74","2.00000000","111","5.98","1.80"
"4528","江興鍛","17.05","1.30000000","111","3.72","1.26"
"4529","淳紳","N/A","0.00000000","111","0.00","1.50"
"4530","宏易","N/A","0.00000000","111","0.00","1.53"
"4533","協易機","46.61","0.32000000","111","2.45","0.85"
"4534","慶騰","N/A","0.00000000","111","0.00","1.19"
"4535","至興","14.67","2.00000000","111","5.03","1.21"
"4538","大詠城","9.83","1.00000000","111","4.82","1.34"
"4541","晟田","36.13","1.40000000","111","3.26","1.83"
"4542","科嶠","38.12","0.50000000","111","1.90","1.32"
"4543","萬在","16.09","1.20000000","111","3.01","1.39"
"4549","桓達","15.38","5.10000000","111","5.18","2.75"
"4550","長佳","9.66","1.90000000","111","6.64","1.20"
"4554","橙的","N/A","1.00000000","111","3.44","1.57"
"4556","旭然","44.63","0.52000000","111","1.74","1.50"
"4558","寶緯","N/A","1.00000000","111","3.53","1.57"
"4561","健椿","15.83","0.70000000","111","2.95","1.20"
"4563","百德","22.33","0.00000000","111","0.00","1.65"
"4568","科際精密","18.10","3.80000000","111","6.67","1.74"
"4577","達航科技","15.35","1.62992500","111","5.34","1.10"
"4580","捷流閥業","12.35","5.25000000","111","5.62","1.80"
"4584","君帆","19.24","2.00000000","111","4.14","1.47"
"4609","唐鋒","N/A","0.00000000","111","0.00","1.95"
"4702","中美實","11.88","0.00000000","111","0.00","0.89"
"4706","大恭","99.74","0.60000000","111","3.17","1.01"
"4707","磐亞","12.19","0.90000000","111","7.03","0.79"
"4711","永純","N/A","0.50000000","111","2.98","0.95"
"4712","南璋","N/A","0.00000000","111","0.00","7.67"
"4714","永捷","N/A","0.00000000","111","0.00","1.13"
"4716","大立","N/A","0.00000000","111","0.00","1.01"
"4721","美琪瑪","48.05","4.60000000","111","4.79","6.59"
"4726","永昕","N/A","0.00000000","111","0.00","2.78"
"4728","雙美","23.64","9.50000000","111","4.14","8.60"
"4729","熒茂","18.89","0.50000000","111","2.79","1.29"
"4735","豪展","13.74","2.00027200","111","5.26","1.50"
"4736","泰博","5.54","20.00000000","111","10.90","2.14"
"4741","泓瀚","18.55","1.40000000","111","4.36","1.19"
"4743","合一","N/A","1.50000000","111","0.67","6.00"
"4744","皇將","N/A","1.00000000","111","2.52","2.10"
"4745","合富-KY","23.09","1.60000000","111","5.63","0.76"
"4747","強生","25.89","2.00000000","111","3.12","2.15"
"4754","國碳科","19.48","1.80000000","111","4.40","2.49"
"4760","勤凱","31.10","2.20000000","111","2.88","3.26"
"4767","誠泰科技","17.33","1.30000000","111","4.72","1.05"
"4768","晶呈科技","28.69","5.00000000","111","2.62","5.86"
"4804","大略-KY","N/A","0.00000000","111","0.00","1.15"
"4903","聯光通","N/A","0.00000000","111","0.00","2.31"
"4905","台聯電","44.52","1.20000000","111","2.34","0.53"
"4907","富宇","N/A","1.20000000","111","3.30","2.36"
"4908","前鼎","14.57","3.00000000","111","7.33","1.85"
"4909","新復興","N/A","0.00000000","111","0.00","0.84"
"4911","德英","160.20","0.00000000","111","0.00","6.19"
"4923","力士","12.10","5.00000000","111","9.77","1.73"
"4924","欣厚-KY","35.39","0.00000000","111","0.00","1.30"
"4931","新盛力","15.37","2.20000000","111","4.62","2.68"
"4933","友輝","13.38","2.91750000","111","8.38","0.91"
"4939","亞電","N/A","0.48000000","111","2.77","1.09"
"4944","兆遠","N/A","0.00000000","111","0.00","28.29"
"4945","陞達科技","36.28","2.70000000","111","5.13","2.64"
"4946","辣椒","N/A","0.00000000","111","0.00","7.56"
"4950","牧東","N/A","0.00000000","111","0.00","3.64"
"4951","精拓科","19.44","3.50000000","111","5.09","2.72"
"4953","緯軟","14.02","5.00000000","111","4.22","2.68"
"4966","譜瑞-KY","23.37","30.59115352","111","2.96","4.48"
"4971","IET-KY","18.07","2.00000000","111","3.50","1.28"
"4972","湯石照明","26.13","1.62000000","111","5.59","1.05"
"4973","廣穎","9.09","2.00000000","111","7.31","0.86"
"4974","亞泰","9.28","5.80000000","111","8.39","1.84"
"4979","華星光","24.32","0.05930000","111","0.10","5.08"
"4987","科誠","11.89","4.50000000","111","7.09","2.06"
"4991","環宇-KY","N/A","0.00000000","111","0.00","1.00"
"4995","晶達","11.10","4.19859852","111","8.03","2.69"
"5009","榮剛","12.21","2.50000000","111","4.62","2.10"
"5011","久陽","10.79","2.00000000","111","7.53","1.21"
"5013","強新","10.79","1.60000000","111","4.71","1.25"
"5014","建錩","16.24","0.80000000","111","5.08","0.92"
"5015","華祺","6.94","5.60000000","111","10.81","1.91"
"5016","松和","21.68","1.40000000","111","4.71","1.00"
"5201","凱衛","17.03","0.45000000","111","1.49","2.39"
"5202","力新","N/A","0.00000000","111","0.00","1.45"
"5205","中茂","38.13","0.00000000","111","0.00","5.84"
"5206","坤悅","24.35","0.50000000","111","2.42","1.09"
"5209","新鼎","18.25","7.55823355","111","4.01","9.08"
"5210","寶碩","N/A","0.00000000","111","0.00","1.99"
"5211","蒙恬","N/A","0.75000000","111","2.70","2.01"
"5212","凌網","18.51","2.60000000","111","5.38","4.08"
"5213","亞昕","33.64","1.43000000","111","5.25","1.35"
"5220","萬達光電","12.46","1.80000000","111","5.97","1.40"
"5223","安力-KY","14.42","2.00000000","111","5.17","0.85"
"5227","立凱-KY","N/A","0.00000000","111","0.00","8.21"
"5228","鈺鎧","39.12","0.30000000","111","1.35","1.26"
"5230","雷笛克光學","N/A","0.80000000","111","3.70","0.88"
"5236","凌陽創新","20.53","7.00000000","111","7.25","2.64"
"5245","智晶","16.05","2.50000000","111","5.18","1.71"
"5251","天鉞電","N/A","0.00000000","111","0.00","1.59"
"5263","智崴","N/A","1.50000000","111","1.26","2.35"
"5272","笙科","231.67","0.70550931","111","2.54","1.37"
"5274","信驊","65.33","45.00000000","111","1.43","39.91"
"5276","達輝-KY","18.43","0.60000000","111","3.92","1.08"
"5278","尚凡","15.30","9.89629300","111","5.39","9.00"
"5281","大峽谷-KY","N/A","0.00000000","111","0.00","0.83"
"5287","數字","15.62","10.00000000","111","4.80","5.89"
"5289","宜鼎","15.57","14.00000000","111","4.30","3.82"
"5291","邑昇","9.14","2.70000000","111","8.44","1.35"
"5299","杰力","15.46","8.39679448","111","6.36","2.29"
"5301","寶得利","N/A","0.00000000","111","0.00","3.47"
"5302","太欣","N/A","0.00000000","111","0.00","1.12"
"5309","系統電","22.28","0.00000000","111","0.00","3.06"
"5310","天剛","167.14","0.00000000","111","0.00","5.08"
"5312","寶島科","21.18","4.30000000","111","5.43","1.69"
"5314","世紀","N/A","0.00000000","111","0.00","2.69"
"5315","光聯","9.93","1.80000000","111","8.31","1.58"
"5321","美而快","21.02","3.00000000","111","3.09","5.30"
"5324","士開","N/A","0.00000000","111","0.00","1.57"
"5328","華容","35.11","0.00000000","111","0.00","1.58"
"5340","建榮","160.63","0.00000000","111","0.00","5.21"
"5344","立衛","N/A","0.00000000","111","0.00","2.68"
"5345","天揚","N/A","0.00000000","111","0.00","2.69"
"5347","世界","12.25","4.50000000","111","4.80","3.30"
"5348","系通","40.00","0.00000000","111","0.00","2.09"
"5351","鈺創","N/A","0.16000000","111","0.36","3.11"
"5353","台林","21.36","1.20000000","111","2.59","2.94"
"5355","佳總","N/A","0.00000000","111","0.00","1.08"
"5356","協益","56.73","1.50000000","111","5.40","0.67"
"5364","力麗店","N/A","0.00000000","111","0.00","2.54"
"5371","中光電","13.74","4.50000000","111","6.01","1.33"
"5381","合正","192.78","0.00000000","111","0.00","3.66"
"5383","金利","N/A","0.00000000","111","0.00","3.90"
"5386","青雲","25.38","1.00000000","111","2.15","2.70"
"5392","能率","N/A","0.30000000","111","1.43","0.63"
"5398","慕康生醫","N/A","0.00000000","111","0.00","1.49"
"5403","中菲","15.16","5.00000000","111","4.67","4.32"
"5410","國眾","11.41","2.50000000","111","7.04","2.14"
"5425","台半","17.73","4.00000000","111","4.22","2.84"
"5426","振發","11.56","0.20000000","111","1.63","0.84"
"5432","新門","19.28","1.00000000","111","3.11","1.85"
"5438","東友","43.33","0.51000000","111","2.62","0.92"
"5439","高技","20.12","3.30000000","111","4.03","3.08"
"5443","均豪","15.70","1.80000000","111","5.91","1.96"
"5450","南良","21.00","0.65000000","111","3.26","1.44"
"5452","佶優","52.44","0.50000000","111","2.44","1.46"
"5455","昇益","119.57","0.00000000","111","0.00","3.07"
"5457","宣德","15.69","1.84000000","111","3.59","2.10"
"5460","同協","N/A","0.00000000","111","0.00","0.92"
"5464","霖宏","10.29","2.00000000","111","6.25","1.58"
"5465","富驊","18.89","1.50000000","111","3.82","2.43"
"5468","凱鈺","N/A","0.00000000","111","0.00","1.94"
"5474","聰泰","13.80","3.80000000","111","4.07","2.25"
"5475","德宏","N/A","0.00000000","111","0.00","1.73"
"5478","智冠","13.20","7.00000000","111","7.45","1.84"
"5481","新華","N/A","0.00000000","111","0.00","0.67"
"5483","中美晶","9.40","9.00000000","111","5.66","2.75"
"5487","通泰","N/A","0.00000000","111","0.00","1.19"
"5488","松普","56.90","0.00000000","111","0.00","1.22"
"5489","彩富","17.32","1.50000000","111","3.87","1.66"
"5490","同亨","N/A","0.00000000","111","0.00","1.83"
"5493","三聯","11.62","2.80000000","111","5.49","1.58"
"5498","凱崴","12.38","0.21500000","111","1.65","1.12"
"5508","永信建","10.69","6.34540000","111","9.35","3.16"
"5511","德昌","7.70","2.40000000","111","4.49","1.14"
"5512","力麒","N/A","0.00000000","111","0.00","0.55"
"5514","三豐","N/A","0.00000000","111","0.00","1.53"
"5516","雙喜","8.81","1.50000000","111","5.41","1.46"
"5520","力泰","9.93","3.95000000","111","6.59","1.76"
"5523","豐謙","21.05","1.50000000","111","5.75","1.46"
"5529","鉅陞","N/A","0.00000000","111","0.00","1.77"
"5530","龍巖","13.94","0.00000000","111","0.00","0.74"
"5536","聖暉*","8.79","11.92416199","111","7.87","2.48"
"5543","桓鼎-KY","N/A","0.80000000","111","1.75","2.63"
"5601","台聯櫃","91.56","0.48000000","111","1.17","1.92"
"5603","陸海","10.94","1.00000000","111","4.91","1.21"
"5604","中連","58.33","2.00000000","111","4.08","2.49"
"5609","中菲行","5.31","11.20000000","111","13.13","2.40"
"5701","劍湖山","N/A","0.00000000","111","0.00","1.67"
"5703","亞都","N/A","0.00000000","111","0.00","3.74"
"5704","老爺知","25.88","2.22000000","111","3.68","4.71"
"5864","致和證","42.81","0.40000000","111","1.95","1.14"
"5878","台名","20.00","2.70000000","111","5.49","2.50"
"5902","德記","21.51","1.50000000","111","3.63","3.26"
"5903","全家","25.21","6.50000000","111","3.08","7.95"
