上櫃股票個股本益比、殖利率、股價淨值比(依日期查詢)
資料日期:112/02/07
產業類別:全部產業
股票代號,名稱,本益比,每股股利,股利年度,殖利率(%),股價淨值比
"3088","艾訊","11.00","3.04328605","110","5.04","1.65"
"3089","億杰","N/A","0.00000000","110","0.00","7.33"
"3093","港建*","9.71","6.30000000","110","5.16","3.73"
"3095","及成","N/A","0.00000000","110","0.00","6.72"
"3105","穩懋","20.09","8.00067934","110","4.62","2.20"
"3114","好德","6.33","1.50000000","110","5.74","1.03"
"3115","富榮綱","N/A","0.00000000","110","0.00","2.07"
"3118","進階","16.20","1.90000000","110","6.70","1.75"
"3122","笙泉","13.93","2.15250982","110","7.88","2.08"
"3128","昇銳","25.75","0.70000000","110","1.57","3.08"
"3131","弘塑","9.01","17.00000000","110","6.77","2.26"
"3141","晶宏","9.83","4.00146342","110","3.81","3.13"
"3147","大綜","7.97","4.00000000","110","7.48","1.85"
"3152","璟德","44.28","8.00000000","110","3.63","4.34"
"3162","精確","N/A","0.00000000","110","0.00","3.65"
"3163","波若威","9.83","1.00000000","110","1.76","2.00"
"3169","亞信","16.06","5.00000000","110","4.33","4.16"
"3171","新洲","13.00","1.57000000","110","9.29","1.19"
"3176","基亞","N/A","0.00000000","110","0.00","1.82"
"3178","公準","15.96","1.00000000","110","1.38","2.90"
"3188","鑫龍騰","N/A","1.00000000","110","7.66","1.08"
"3191","和進","N/A","0.00000000","110","0.00","2.42"
"3202","樺晟","N/A","0.00000000","110","0.00","1.51"
"3205","佰研","N/A","0.00000000","110","0.00","3.29"
"3206","志豐","8.32","1.80000000","110","6.16","1.33"
"3207","耀勝","20.13","0.00000000","110","0.00","3.56"
"3211","順達","3.68","15.02545000","110","19.00","1.40"
"3213","茂訊","17.19","3.70000000","110","8.19","1.26"
"3217","優群","11.67","5.60000000","110","6.41","2.08"
"3218","大學光","33.87","5.50000000","110","1.64","11.04"
"3219","倚強科","28.93","2.50000000","110","3.69","3.62"
"3221","台嘉碩","3.65","2.09582282","110","7.69","1.16"
"3224","三顧","251.05","0.00000000","110","0.00","2.42"
"3226","至寶電","9.14","2.50000000","110","4.61","2.40"
"3227","原相","12.66","8.99756501","110","8.14","1.79"
"3228","金麗科","159.84","0.00000000","110","0.00","17.68"
"3230","錦明","N/A","0.00000000","110","0.00","1.05"
"3232","昱捷","70.34","0.50000000","110","1.62","2.29"
"3234","光環","N/A","0.00000000","110","0.00","2.19"
"3236","千如","12.77","0.60000000","110","2.41","1.61"
"3252","海灣","20.21","0.50000000","110","2.63","0.48"
"3259","鑫創","N/A","0.00000000","110","0.00","2.52"
"3260","威剛","25.13","5.43393218","110","8.22","1.48"
"3264","欣銓","8.25","2.80000000","110","4.96","1.72"
"3265","台星科","7.44","2.30000000","110","4.63","1.17"
"3268","海德威","10.26","0.60000000","110","2.54","1.46"
"3272","東碩","56.32","1.01874825","110","2.38","1.23"
"3276","宇環","11.17","0.40000000","110","3.23","1.10"
"3284","太普高","N/A","0.00000000","110","0.00","1.31"
"3285","微端","N/A","0.00000000","110","0.00","1.47"
"3287","廣寰科","26.86","0.00000000","110","0.00","1.18"
"3288","點晶","N/A","0.00000000","110","0.00","3.36"
"3289","宜特","19.78","1.57051566","110","1.73","2.07"
"3290","東浦","23.68","0.50000000","110","1.99","1.65"
"3293","鈊象","13.65","60.00000000","110","11.63","7.91"
"3294","英濟","N/A","0.25384568","110","1.43","1.00"
"3297","杭特","109.71","0.00000000","110","0.00","1.14"
"3303","岱稜","7.41","1.44999999","110","5.58","1.27"
"3306","鼎天","35.68","0.80000000","110","3.40","0.78"
"3310","佳穎","23.24","2.16591944","110","4.31","2.02"
"3313","斐成","N/A","0.00000000","110","0.00","1.18"
"3317","尼克森","7.12","1.20000000","110","2.07","1.35"
"3322","建舜電","8.35","0.59790454","110","2.85","1.64"
"3323","加百裕","9.23","2.00000000","110","5.73","1.07"
"3324","雙鴻","10.17","6.00000000","110","3.64","2.64"
"3325","旭品","N/A","0.00000000","110","0.00","1.27"
"3332","幸康","9.44","1.00000000","110","2.49","1.19"
"3339","泰谷","47.22","0.00000000","110","0.00","1.08"
"3349","寶德","N/A","1.20000000","110","9.13","1.12"
"3354","律勝","N/A","0.30000000","110","2.17","0.94"
"3357","臺慶科","8.26","7.00000000","110","7.43","1.49"
"3360","尚立","9.26","1.24610871","110","9.03","0.95"
"3362","先進光","28.41","0.00000000","110","0.00","3.71"
"3363","上詮","31.17","1.60000000","110","6.67","1.30"
"3372","典範","9.63","0.99800000","110","8.42","0.97"
"3373","熱映","26.20","1.50000000","110","5.73","1.10"
"3374","精材","14.77","3.00000000","110","2.78","4.23"
"3379","彬台","54.09","0.25000000","110","2.10","0.98"
"3388","崇越電","9.58","6.00000000","110","7.94","1.26"
"3390","旭軟","10.61","0.38000000","110","2.09","1.07"
"3402","漢科","9.32","3.00000000","110","6.57","1.96"
"3426","台興","12.61","2.00000000","110","5.24","1.46"
"3430","奇鈦科","8.22","2.00000000","110","4.25","1.65"
"3434","哲固","12.39","0.80000000","110","3.18","2.05"
"3438","類比科","14.22","3.60000000","110","6.47","1.80"
"3441","聯一光","15.04","0.50000000","110","1.20","2.12"
"3444","利機","12.42","2.30000000","110","3.48","2.87"
"3455","由田","7.73","5.50000000","110","6.17","2.04"
"3465","進泰電子","12.75","8.50000000","110","8.61","4.05"
"3466","致振","N/A","0.00000000","110","0.00","1.89"
"3479","安勤","12.40","2.58057140","110","3.06","2.23"
"3483","力致","7.65","2.99836458","110","5.05","1.33"
"3484","崧騰","7.99","4.10000000","110","8.60","1.30"
"3489","森寶","N/A","0.50000000","110","4.90","0.67"
"3490","單井","11.64","1.20000000","110","4.82","1.08"
"3491","昇達科","31.66","4.00000000","110","2.83","4.55"
"3492","長盛","15.20","0.30000000","110","1.54","1.17"
"3498","陽程","N/A","0.00000000","110","0.00","1.05"
"3499","環天科","75.40","0.00000000","110","0.00","1.75"
"3508","位速","N/A","0.00000000","110","0.00","4.15"
"3511","矽瑪","10.80","1.00000000","110","2.95","1.58"
"3512","皇龍","5.77","3.00000000","110","10.45","1.32"
"3516","亞帝歐","19.41","0.20000000","110","1.21","0.63"
"3520","華盈","12.01","0.00000000","110","0.00","1.67"
"3521","鴻翊","N/A","0.00000000","110","0.00","2.62"
"3522","御頂","N/A","0.00000000","110","0.00","1.75"
"3523","迎輝","N/A","0.00000000","110","0.00","3.50"
"3526","凡甲","12.25","11.07603885","110","8.55","3.12"
"3527","聚積","11.61","8.00000000","110","7.08","1.86"
"3529","力旺","88.17","13.99980000","110","0.82","48.23"
"3531","先益","7.13","1.20000000","110","4.48","0.87"
"3537","堡達","7.43","3.50000000","110","9.11","1.85"
"3540","曜越","165.88","1.60000000","110","5.67","1.14"
"3541","西柏","9.50","3.03326685","110","5.50","2.35"
"3546","宇峻","12.52","5.00000000","110","6.61","2.55"
"3548","兆利","6.80","2.00000000","110","3.10","0.86"
"3551","世禾","9.36","3.50000000","110","5.95","0.99"
"3552","同致","20.01","2.50000000","110","1.65","3.08"
"3555","重鵬","N/A","0.20000000","110","0.68","3.75"
"3556","禾瑞亞","10.83","5.40000000","110","9.15","2.94"
"3558","神準","13.99","3.00000000","110","1.17","3.29"
"3564","其陽","15.15","0.60000000","110","1.74","1.64"
"3567","逸昌","9.71","2.60000000","110","9.14","1.65"
"3570","大塚","9.40","6.00000000","110","6.25","2.08"
"3577","泓格","18.53","2.50000000","110","3.19","3.71"
"3580","友威科","10.56","2.10000000","110","3.39","2.63"
"3581","博磊","16.84","1.00000000","110","4.46","1.38"
"3587","閎康","18.87","5.00000000","110","2.76","3.33"
"3594","磐儀","24.88","0.09488392","110","0.31","1.40"
"3597","映興","10.37","1.70000000","110","7.13","1.51"
"3609","三一東林","N/A","0.00000000","110","0.00","2.71"
"3611","鼎翰","9.56","11.00000000","110","5.53","1.81"
"3615","安可","29.08","0.36830600","110","2.11","0.54"
"3623","富晶通","N/A","0.00000000","110","0.00","1.20"
"3624","光頡","9.55","2.20000000","110","4.12","1.93"
"3625","西勝","N/A","0.00000000","110","0.00","1.19"
"3628","盈正","21.77","1.25000000","110","3.04","1.23"
"3629","地心引力","N/A","0.00000000","110","0.00","6.14"
"3630","新鉅科","N/A","0.00000000","110","0.00","1.60"
"3631","晟楠","N/A","0.50000000","110","1.29","2.29"
"3632","研勤","6.51","0.00000000","110","0.00","3.13"
"3646","艾恩特","10.42","1.67723072","110","6.49","1.84"
"3663","鑫科","21.54","0.90000000","110","3.14","1.77"
"3664","安瑞-KY","N/A","0.00000000","110","0.00","1.96"
"3666","光耀","N/A","0.00000000","110","0.00","0.97"
"3672","康聯訊","110.00","0.10000000","110","0.38","2.04"
"3675","德微","24.20","5.00000000","110","2.02","7.96"
"3680","家登","27.04","2.80143151","110","0.96","4.95"
"3684","榮昌","10.07","3.00000000","110","5.42","2.24"
"3685","元創精密","N/A","0.00000000","110","0.00","1.75"
"3687","歐買尬","32.49","1.20000000","110","1.31","1.97"
"3689","湧德","8.40","2.29165121","110","6.77","0.83"
"3691","碩禾","N/A","0.00000000","110","0.00","1.29"
"3693","營邦","15.73","1.50000000","110","1.17","2.55"
"3707","漢磊","36.55","0.34733505","110","0.36","5.71"
"3709","鑫聯大投控","9.96","1.60000000","110","7.11","1.08"
"3710","連展投控","N/A","0.00000000","110","0.00","1.56"
"3713","新晶投控","89.29","0.00000000","110","0.00","3.78"
"4102","永日","27.27","0.10000000","110","0.30","2.49"
"4105","東洋","16.42","3.00000000","110","3.81","3.59"
"4107","邦特","15.13","4.50000000","110","4.04","2.63"
"4109","加捷生醫","181.25","0.00000000","110","0.00","1.44"
"4111","濟生","12.01","1.00000000","110","3.56","1.39"
"4113","聯上","N/A","0.40000000","110","2.96","0.86"
"4114","健喬","21.47","1.52052974","110","3.31","2.90"
"4116","明基醫","17.76","0.50000000","110","0.74","2.56"
"4120","友華","N/A","0.85000000","110","2.34","1.08"
"4121","優盛","13.68","1.09214624","110","4.49","1.36"
"4123","晟德","N/A","3.89248576","110","8.04","1.50"
"4126","太醫","20.08","4.50000000","110","6.07","2.06"
"4127","天良","9.64","0.00000000","110","0.00","1.47"
"4128","中天","33.07","0.99999999","110","1.47","2.73"
"4129","聯合","22.01","0.00000000","110","0.00","1.48"
"4130","健亞","990.00","0.35000000","110","1.18","2.32"
"4131","晶宇","N/A","0.00000000","110","0.00","4.38"
"4138","曜亞","14.46","3.70000000","110","5.49","1.52"
"4139","馬光-KY","88.11","0.00000000","110","0.00","3.66"
"4147","中裕","N/A","0.00000000","110","0.00","6.53"
"4153","鈺緯","91.33","0.37000000","110","0.90","2.42"
"4154","樂威科-KY","N/A","0.00000000","110","0.00","4.05"
"4157","太景*-KY","N/A","0.00000000","110","0.00","10.67"
"4160","創源","38.18","0.29097003","110","1.03","2.07"
"4161","聿新科","37.85","0.30000000","110","1.10","1.86"
"4162","智擎","46.72","2.70000000","110","2.23","4.55"
"4163","鐿鈦","14.00","2.50000000","110","1.96","2.80"
"4167","松瑞藥","145.00","0.00000000","110","0.00","2.03"
"4168","醣聯","N/A","0.00000000","110","0.00","2.28"
"4171","瑞基","8.71","6.00000000","110","9.39","2.62"
"4173","久裕","19.24","0.50000000","110","2.62","0.77"
"4174","浩鼎","N/A","0.00000000","110","0.00","3.41"
"4175","杏一","15.57","1.59884338","110","2.07","2.13"
"4183","福永生技","12.16","0.70000000","110","3.76","1.45"
"4188","安克","N/A","0.00000000","110","0.00","1.98"
"4192","杏國","N/A","0.00000000","110","0.00","8.92"
"4198","欣大健康","N/A","0.00000000","110","0.00","4.60"
"4205","中華食","26.01","3.00000000","110","2.90","5.14"
"4207","環泰","6.59","1.25000000","110","9.29","1.08"
"4303","信立","42.50","1.10000000","110","7.19","1.22"
"4304","勝昱","2.61","0.00000000","110","0.00","1.63"
"4305","世坤","10.07","1.80000000","110","5.88","1.58"
"4401","東隆興","11.53","1.50000000","110","5.61","1.19"
"4402","福大","N/A","0.00000000","110","0.00","1.69"
"4406","新昕纖","17.25","0.00000000","110","0.00","0.87"
"4413","飛寶企業","8.63","0.00000000","110","0.00","1.50"
"4416","三圓","N/A","4.96292225","110","5.63","2.79"
"4417","金洲","10.99","2.10000000","110","5.54","1.19"
"4419","元勝","N/A","0.00000000","110","0.00","5.87"
"4420","光明","158.42","2.00000000","110","6.64","1.05"
"4430","耀億","25.52","0.50000000","110","2.28","0.58"
"4432","銘旺實","10.02","0.00000000","110","0.00","0.99"
"4433","興采","13.11","0.76539068","110","2.49","0.89"
"4502","健信","N/A","0.00000000","110","0.00","3.18"
"4503","金雨","N/A","0.00000000","110","0.00","3.13"
"4506","崇友","14.10","3.20000000","110","4.56","2.58"
"4510","高鋒","22.02","0.00000000","110","0.00","0.56"
"4513","福裕","33.92","0.00000000","110","0.00","1.75"
"4523","永彰","N/A","0.00000000","110","0.00","3.27"
"4527","方土霖","14.08","1.80000000","110","6.17","1.55"
"4528","江興鍛","34.89","1.50000000","110","4.62","1.23"
"4529","淳紳","N/A","0.00000000","110","0.00","1.12"
"4530","宏易","N/A","0.00000000","110","0.00","1.44"
"4533","協易機","16.14","0.35000000","110","3.29","0.68"
"4534","慶騰","N/A","0.00000000","110","0.00","0.89"
"4535","至興","14.10","1.60000000","110","4.16","1.21"
"4538","大詠城","14.57","0.50000000","110","2.70","1.30"
"4541","晟田","18.27","0.40000000","110","1.30","1.24"
"4542","科嶠","51.37","1.00000000","110","3.82","1.34"
"4543","萬在","8.60","0.00000000","110","0.00","0.82"
"4549","桓達","13.05","5.20000000","110","6.14","2.54"
"4550","長佳","9.07","1.15000000","110","4.71","1.08"
"4554","橙的","11.28","1.80000000","110","7.29","1.29"
"4556","旭然","46.06","0.35000000","110","1.15","1.50"
"4558","寶緯","11.50","3.00000000","110","12.79","1.28"
"4561","健椿","10.64","0.90000000","110","4.03","1.15"
"4563","百德","49.46","0.00000000","110","0.00","1.78"
"4568","科際精密","9.77","4.50336963","110","7.51","1.61"
"4577","達航科技","8.31","1.53083000","110","4.98","1.12"
"4580","捷流閥業","10.00","5.21675322","110","6.36","1.67"
"4584","君帆","11.44","2.50000000","110","5.17","1.58"
"4609","唐鋒","18.93","0.00000000","110","0.00","1.77"
"4702","中美實","6.39","0.00000000","110","0.00","0.80"
"4706","大恭","18.49","0.90000000","110","5.23","0.91"
"4707","磐亞","10.56","0.90000000","110","7.35","0.79"
"4711","永純","498.33","1.00000000","110","6.69","0.85"
"4712","南璋","N/A","0.00000000","110","0.00","6.33"
"4714","永捷","N/A","0.40000000","110","3.72","0.97"
"4716","大立","13.88","1.93807081","110","15.69","0.84"
"4721","美琪瑪","16.03","3.80000000","110","3.45","5.41"
"4726","永昕","N/A","0.00000000","110","0.00","3.47"
"4728","雙美","14.53","4.40000000","110","3.26","6.13"
"4729","熒茂","N/A","0.00000000","110","0.00","1.14"
"4735","豪展","13.16","6.20000000","110","16.02","1.52"
"4736","泰博","5.36","14.94479472","110","8.06","1.91"
"4741","泓瀚","16.75","0.80000000","110","3.10","0.94"
"4743","合一","93.81","0.00000000","110","0.00","6.89"
"4744","皇將","15.47","1.19911738","110","3.66","1.56"
"4745","合富-KY","16.72","1.50000000","110","5.94","0.69"
"4747","強生","29.49","1.45000000","110","2.51","2.04"
"4754","國碳科","15.97","2.00000000","110","5.64","2.30"
"4760","勤凱","13.57","4.57766721","110","8.60","2.20"
"4767","誠泰科技","10.11","1.50000000","110","5.58","0.98"
"4768","晶呈科技","41.42","2.00000000","110","1.04","6.49"
"4804","大略-KY","N/A","0.00000000","110","0.00","1.23"
"4806","昇華","N/A","0.00000000","110","0.00","2.90"
"4903","聯光通","N/A","0.00000000","110","0.00","1.72"
"4905","台聯電","N/A","1.23153789","110","2.41","0.56"
"4907","富宇","23.83","1.30000000","110","4.26","1.96"
"4908","前鼎","9.21","1.80000000","110","5.63","1.52"
"4909","新復興","N/A","0.00000000","110","0.00","0.65"
"4911","德英","N/A","0.00000000","110","0.00","4.84"
"4923","力士","7.23","4.50710300","110","8.58","1.80"
"4924","欣厚-KY","11.86","0.00000000","110","0.00","1.34"
"4931","新盛力","18.90","0.00000000","110","0.00","2.75"
"4933","友輝","7.37","3.31744351","110","10.10","0.80"
"4939","亞電","19.51","1.40000000","110","8.75","1.01"
"4944","兆遠","N/A","0.00000000","110","0.00","12.55"
"4945","陞達科技","10.79","3.20000000","110","6.18","2.22"
"4946","辣椒","N/A","0.00000000","110","0.00","8.94"
"4950","牧東","N/A","0.00000000","110","0.00","2.91"
"4951","精拓科","10.76","3.50278772","110","6.71","2.43"
"4953","緯軟","12.18","4.58739860","110","5.01","2.29"
"4966","譜瑞-KY","13.63","32.48141807","110","3.27","3.80"
"4971","IET-KY","13.90","1.50007396","110","2.61","1.20"
"4972","湯石照明","15.71","2.10000000","110","7.04","1.03"
"4973","廣穎","10.70","1.00000000","110","4.39","0.78"
"4974","亞泰","8.45","4.30000000","110","6.69","1.56"
"4979","華星光","79.68","0.00000000","110","0.00","4.82"
"4987","科誠","10.39","4.00000000","110","6.86","1.79"
"4991","環宇-KY","N/A","0.00000000","110","0.00","1.05"
"4995","晶達","7.57","2.49677786","110","6.35","1.80"
"5009","榮剛","10.67","1.40000000","110","3.52","1.76"
"5011","久陽","9.18","1.30000000","110","5.08","1.11"
"5013","強新","8.13","2.00000000","110","5.56","1.38"
"5014","建錩","6.36","1.20000000","110","6.49","1.05"
"5015","華祺","5.60","3.50000000","110","6.11","2.22"
"5016","松和","12.85","3.30000000","110","11.26","1.01"
"5201","凱衛","27.24","1.50000000","110","5.62","2.32"
"5202","力新","N/A","0.67900000","110","4.72","1.33"
"5205","中茂","40.00","0.00000000","110","0.00","5.66"
"5206","坤悅","N/A","0.48000000","110","2.82","0.96"
"5209","新鼎","7.70","8.79215583","110","10.79","3.70"
"5210","寶碩","36.16","0.00000000","110","0.00","1.78"
"5211","蒙恬","18.63","0.70000000","110","3.68","1.03"
"5212","凌網","15.52","2.50000000","110","5.56","3.35"
"5213","亞昕","52.50","1.77492000","110","8.05","1.10"
"5220","萬達光電","8.51","2.20000000","110","7.43","1.40"
"5223","安力-KY","6.57","2.70000000","110","6.75","0.84"
"5227","立凱-KY","N/A","0.00000000","110","0.00","6.28"
"5228","鈺鎧","15.14","0.44117910","110","2.05","1.22"
"5230","雷笛克光學","18.80","0.80000000","110","3.40","0.89"
"5236","凌陽創新","10.24","10.00000000","110","12.89","1.90"
"5245","智晶","10.97","4.48227525","110","8.27","1.96"
"5251","天鉞電","N/A","0.00000000","110","0.00","2.01"
"5263","智崴","N/A","0.00000000","110","0.00","2.74"
"5272","笙科","19.96","0.86067386","110","3.15","1.38"
"5274","信驊","43.52","36.00000000","110","1.53","21.63"
"5276","達輝-KY","6.97","0.10950000","110","0.76","1.01"
"5278","尚凡","16.77","20.17736543","110","10.91","9.48"
"5281","大峽谷-KY","N/A","0.00000000","110","0.00","0.77"
"5287","數字","14.83","11.30000000","110","5.79","5.67"
"5289","宜鼎","9.78","11.81956397","110","5.95","2.60"
"5291","邑昇","6.68","2.01318470","110","6.26","1.25"
"5299","杰力","6.88","11.58563351","110","8.91","2.65"
"5301","寶得利","N/A","0.00000000","110","0.00","2.33"
"5302","太欣","N/A","0.00000000","110","0.00","1.00"
"5309","系統電","21.61","0.00000000","110","0.00","4.39"
"5310","天剛","N/A","0.00000000","110","0.00","4.02"
"5312","寶島科","14.22","4.30000000","110","7.05","1.44"
"5314","世紀","N/A","0.00000000","110","0.00","2.19"
"5315","光聯","8.11","1.30000000","110","6.65","1.37"
"5321","美而快","18.82","2.00000000","110","2.25","4.83"
"5324","士開","N/A","0.00000000","110","0.00","1.24"
"5328","華容","30.61","0.15000000","110","1.49","1.04"
"5340","建榮","102.13","0.00000000","110","0.00","4.89"
"5344","立衛","106.67","0.00000000","110","0.00","2.85"
"5345","天揚","N/A","0.00000000","110","0.00","5.95"
"5347","世界","9.45","4.50000000","110","4.72","3.65"
"5348","系通","74.92","0.00000000","110","0.00","1.88"
"5351","鈺創","16.98","1.29694419","110","2.70","3.04"
"5353","台林","20.57","0.90000000","110","2.79","2.04"
"5355","佳總","N/A","0.00000000","110","0.00","0.84"
"5356","協益","N/A","1.30000000","110","6.25","0.50"
"5364","力麗店","116.67","0.00000000","110","0.00","2.19"
"5371","中光電","9.42","4.00000000","110","6.60","1.05"
"5381","合正","60.00","0.00000000","110","0.00","1.58"
"5383","金利","59.53","0.00000000","110","0.00","3.10"
"5386","青雲","22.94","1.20000000","110","3.21","2.29"
"5392","能率","N/A","0.30178445","110","1.40","0.65"
"5398","慕康生醫","N/A","0.13561358","110","0.80","1.51"
"5403","中菲","12.19","4.50483041","110","6.10","2.94"
"5410","國眾","11.59","1.84547681","110","5.75","2.09"
"5425","台半","15.66","2.50000000","110","2.76","2.87"
"5426","振發","17.80","0.00000000","110","0.00","0.92"
"5432","新門","10.41","0.00000000","110","0.00","1.43"
"5438","東友","34.33","0.41000000","110","2.30","0.96"
"5439","高技","13.26","3.60000000","110","6.42","2.27"
"5443","均豪","12.78","1.50000000","110","5.10","1.81"
"5450","南良","8.99","0.60000000","110","3.29","1.36"
"5452","佶優","16.84","0.80000000","110","5.46","1.07"
"5455","昇益","26.90","0.00000000","110","0.00","3.11"
"5457","宣德","9.72","2.50026433","110","4.72","2.17"
"5460","同協","N/A","0.00000000","110","0.00","0.87"
"5464","霖宏","5.45","2.00000000","110","7.22","1.28"
"5465","富驊","10.18","1.15000000","110","5.76","1.29"
"5468","凱鈺","35.00","0.00000000","110","0.00","1.78"
"5474","聰泰","9.46","5.00000000","110","6.51","1.83"
"5475","德宏","N/A","0.00000000","110","0.00","1.21"
"5478","智冠","13.15","5.20000000","110","6.49","1.53"
"5481","新華","N/A","0.60000000","110","4.88","0.64"
"5483","中美晶","12.60","8.00000000","110","4.91","3.12"
"5487","通泰","36.09","1.35253944","110","5.43","1.05"
"5488","松普","55.56","0.00000000","110","0.00","1.01"
"5489","彩富","12.62","1.00000000","110","2.75","1.61"
"5490","同亨","N/A","1.25000000","110","5.48","1.56"
"5493","三聯","9.09","3.10000000","110","6.18","1.52"
"5498","凱崴","N/A","0.00000000","110","0.00","1.05"
"5508","永信建","5.80","8.00610000","110","14.58","2.18"
"5511","德昌","6.78","2.00000000","110","6.48","0.74"
"5512","力麒","18.67","0.30000000","110","3.49","0.48"
"5514","三豐","N/A","0.40000000","110","2.25","1.37"
"5516","雙喜","7.38","1.50000000","110","6.25","1.39"
"5520","力泰","9.36","3.90000000","110","6.87","1.62"
"5523","豐謙","7.72","1.80000000","110","7.21","1.37"
"5529","鉅陞","N/A","0.00000000","110","0.00","1.79"
"5530","龍巖","11.29","1.20000000","110","3.05","0.84"
"5536","聖暉*","7.27","15.00000000","110","6.85","1.74"
"5543","桓鼎-KY","90.98","2.00000000","110","3.60","2.80"
"5601","台聯櫃","86.67","0.26000000","110","0.67","1.84"
"5603","陸海","10.92","7.00000000","110","30.37","1.41"
"5604","中連","54.13","6.10000000","110","10.83","2.65"
"5609","中菲行","3.32","10.20000000","110","13.67","1.67"
"5701","劍湖山","N/A","0.00000000","111","0.00","1.78"
"5703","亞都","N/A","0.00000000","110","0.00","3.19"
"5704","老爺知","21.05","1.38000000","110","2.54","4.00"
"5864","致和證","N/A","0.40000000","111","3.62","0.71"
"5878","台名","16.48","3.00000000","110","6.21","2.35"
"5902","德記","18.45","1.20000000","110","3.30","3.09"
