上櫃股票個股本益比、殖利率、股價淨值比(依日期查詢)
資料日期:112/04/21
產業類別:全部產業
股票代號,名稱,本益比,每股股利,股利年度,殖利率(%),股價淨值比
"3207","耀勝","16.97","1.50000000","111","2.05","4.20"
"3211","順達","14.35","6.04184000","111","7.90","1.34"
"3213","茂訊","13.03","3.60000000","111","7.10","1.23"
"3217","優群","15.29","5.40070794","111","5.19","2.40"
"3218","大學光","37.17","6.60000000","111","1.67","11.87"
"3219","倚強科","23.82","1.03000000","111","1.99","2.77"
"3221","台嘉碩","9.09","2.50000000","111","8.65","1.28"
"3224","三顧","N/A","0.00000000","111","0.00","2.71"
"3226","至寶電","11.68","2.50000000","111","4.33","2.53"
"3227","原相","14.24","6.00000000","111","5.69","1.69"
"3228","金麗科","316.04","0.00000000","110","0.00","15.76"
"3230","錦明","N/A","0.00000000","111","0.00","1.25"
"3232","昱捷","72.31","0.50000000","111","1.77","1.86"
"3234","光環","N/A","0.00000000","111","0.00","2.37"
"3236","千如","12.86","1.54000000","111","5.35","1.79"
"3252","海灣","198.89","0.50000000","110","2.79","0.46"
"3259","鑫創","N/A","0.00000000","111","0.00","2.92"
"3260","威剛","22.79","2.00000000","111","2.75","1.63"
"3264","欣銓","7.30","3.50000000","111","6.41","1.57"
"3265","台星科","7.98","5.00000000","111","9.31","1.25"
"3268","海德威","14.71","0.70000000","111","3.11","1.46"
"3272","東碩","10.66","2.90000000","111","6.51","1.18"
"3276","宇環","16.61","0.40000000","110","2.77","1.27"
"3284","太普高","34.02","0.20000000","111","1.28","1.39"
"3285","微端","N/A","0.00000000","111","0.00","1.49"
"3287","廣寰科","710.00","0.00000000","111","0.00","1.22"
"3288","點晶","120.00","0.00000000","111","0.00","3.42"
"3289","宜特","15.87","2.00000000","111","2.36","1.92"
"3290","東浦","23.12","0.60000000","111","2.22","1.72"
"3293","鈊象","12.99","35.00000000","111","6.93","6.67"
"3294","英濟","N/A","0.00000000","111","0.00","1.04"
"3297","杭特","160.91","0.00000000","111","0.00","1.10"
"3303","岱稜","9.26","2.00000000","111","7.42","1.30"
"3306","鼎天","100.80","0.50000000","111","1.98","0.87"
"3310","佳穎","26.75","3.10000000","111","4.60","2.64"
"3313","斐成","N/A","0.00000000","111","0.00","1.19"
"3317","尼克森","7.92","2.00000000","111","3.57","1.28"
"3322","建舜電","14.69","0.60000000","111","2.82","1.62"
"3323","加百裕","12.38","1.50000000","111","4.41","1.06"
"3324","雙鴻","15.77","6.50000000","111","2.81","3.58"
"3325","旭品","N/A","0.00000000","111","0.00","1.59"
"3332","幸康","10.59","2.50000000","111","5.18","1.41"
"3339","泰谷","N/A","0.00000000","111","0.00","1.16"
"3349","寶德","N/A","0.00000000","111","0.00","1.26"
"3354","律勝","N/A","0.20000000","111","1.41","1.00"
"3357","臺慶科","10.04","6.00000000","111","5.91","1.59"
"3360","尚立","42.81","0.80000000","111","5.84","0.98"
"3362","先進光","30.46","0.00000000","110","0.00","4.33"
"3363","上詮","58.96","0.50000000","111","1.60","1.66"
"3372","典範","25.51","0.50000000","111","4.00","1.03"
"3373","熱映","35.15","0.50000000","111","2.16","0.98"
"3374","精材","13.95","3.00000000","111","2.94","3.75"
"3379","彬台","N/A","0.00000000","111","0.00","1.02"
"3388","崇越電","11.86","4.41000000","111","5.90","1.22"
"3390","旭軟","15.97","0.68000000","111","3.77","1.10"
"3402","漢科","9.79","4.20000000","111","8.12","2.12"
"3426","台興","13.99","2.30000000","111","5.81","1.51"
"3430","奇鈦科","7.61","3.00000000","111","6.22","1.62"
"3434","哲固","16.40","1.60000000","111","5.81","2.23"
"3438","類比科","25.07","1.40000000","111","2.44","1.89"
"3441","聯一光","16.98","1.50000000","111","3.50","2.19"
"3444","利機","12.48","3.80000000","111","6.08","2.66"
"3455","由田","7.03","8.50000000","111","9.64","1.85"
"3465","進泰電子","25.98","4.00000000","111","4.49","3.94"
"3466","致振","500.00","0.00000000","111","0.00","2.06"
"3479","安勤","12.58","5.00000000","111","5.03","2.49"
"3483","力致","10.63","4.00000000","111","5.88","1.51"
"3484","崧騰","9.35","2.50000000","111","5.27","1.31"
"3489","森寶","38.10","0.30000000","111","2.71","0.71"
"3490","單井","12.73","1.30000000","111","4.84","1.14"
"3491","昇達科","38.07","4.00000000","111","2.41","5.24"
"3492","長盛","14.00","0.30000000","110","1.48","1.23"
"3498","陽程","20.15","2.00000000","111","5.91","0.86"
"3499","環天科","N/A","0.00000000","111","0.00","2.07"
"3508","位速","N/A","0.00000000","111","0.00","3.65"
"3511","矽瑪","11.12","2.50000000","111","7.20","1.58"
"3512","皇龍","8.53","3.00000000","111","9.06","1.55"
"3516","亞帝歐","15.68","0.60000000","111","3.48","0.65"
"3520","華盈","14.90","0.30000000","111","1.35","1.88"
"3521","鴻翊","N/A","0.00000000","111","0.00","2.91"
"3522","御頂","N/A","0.00000000","111","0.00","2.26"
"3523","迎輝","N/A","0.00000000","111","0.00","3.88"
"3526","凡甲","14.24","9.40000000","111","7.01","3.14"
"3527","聚積","18.01","4.00000000","111","3.45","1.92"
"3529","力旺","88.85","20.50000000","111","1.07","46.82"
"3531","先益","9.17","2.00000000","111","7.22","0.90"
"3537","堡達","8.53","2.50000000","111","6.63","1.77"
"3540","曜越","92.56","0.30000000","111","0.75","1.64"
"3541","西柏","11.28","5.00000000","111","8.33","2.51"
"3546","宇峻","11.74","6.00000000","111","7.60","2.51"
"3548","兆利","8.81","3.00000000","111","4.32","0.91"
"3551","世禾","9.36","3.20000000","111","5.34","0.99"
"3552","同致","19.74","3.50000000","111","2.46","2.83"
"3555","重鵬","N/A","0.00000000","111","0.00","3.82"
"3556","禾瑞亞","12.62","4.70000000","111","7.28","3.11"
"3558","神準","13.20","5.00000000","111","1.75","3.40"
"3564","其陽","14.42","0.80000000","111","2.13","1.73"
"3567","逸昌","13.09","2.10000000","111","6.80","1.76"
"3570","大塚","13.33","7.50000000","111","5.28","2.88"
"3577","泓格","20.75","2.50000000","111","3.03","3.78"
"3580","友威科","8.84","4.50000000","111","7.99","2.27"
"3581","博磊","18.25","0.80000000","111","3.48","1.37"
"3587","閎康","19.47","8.00000000","111","4.06","3.43"
"3594","磐儀","34.64","0.80000000","111","1.53","2.35"
"3597","映興","12.14","1.70000000","111","6.80","1.58"
"3609","三一東林","N/A","0.00000000","111","0.00","2.67"
"3611","鼎翰","10.02","14.00000000","111","6.15","2.04"
"3615","安可","196.67","0.00000000","111","0.00","0.54"
"3623","富晶通","N/A","0.00000000","111","0.00","1.26"
"3624","光頡","13.83","2.60000000","111","3.77","2.44"
"3625","西勝","N/A","0.00000000","111","0.00","1.84"
"3628","盈正","19.39","2.00000000","111","4.04","1.28"
"3629","地心引力","N/A","0.00000000","111","0.00","14.56"
"3630","新鉅科","N/A","0.00000000","111","0.00","1.61"
"3631","晟楠","N/A","0.00000000","111","0.00","2.13"
"3632","研勤","199.29","0.00000000","111","0.00","3.91"
"3646","艾恩特","12.30","2.06960000","111","7.38","1.98"
"3663","鑫科","30.18","1.00000000","111","2.96","2.08"
"3664","安瑞-KY","N/A","0.00000000","111","0.00","5.37"
"3666","光耀","N/A","0.00000000","111","0.00","1.25"
"3672","康聯訊","N/A","0.10000000","111","0.34","2.44"
"3675","德微","28.85","6.70000000","111","2.26","8.87"
"3680","家登","30.49","8.00000000","111","2.36","5.85"
"3684","榮昌","13.20","4.50000000","111","6.82","2.59"
"3685","元創精密","N/A","0.00000000","111","0.00","1.84"
"3687","歐買尬","29.70","1.50000000","111","1.86","1.72"
"3689","湧德","8.81","2.30000000","111","6.14","0.92"
"3691","碩禾","N/A","0.00000000","111","0.00","1.35"
"3693","營邦","16.61","6.00000000","111","3.05","3.56"
"3707","漢磊","32.02","1.00000000","111","1.26","4.56"
"3709","鑫聯大投控","12.16","1.60000000","110","7.11","1.08"
"3710","連展投控","N/A","0.00000000","110","0.00","1.64"
"3713","新晶投控","31.65","0.00000000","111","0.00","3.19"
"4102","永日","18.79","0.80000000","111","2.58","2.14"
"4105","東洋","17.11","3.40000000","111","4.52","3.31"
"4107","邦特","15.87","4.50000000","111","3.98","2.58"
"4109","加捷生醫","N/A","0.00000000","111","0.00","1.52"
"4111","濟生","10.80","1.20000000","111","4.12","1.36"
"4113","聯上","N/A","0.00000000","111","0.00","1.06"
"4114","健喬","18.37","1.60000000","111","3.54","2.76"
"4116","明基醫","15.12","2.10000000","111","3.44","2.27"
"4120","友華","N/A","0.00000000","111","0.00","1.09"
"4121","優盛","12.36","1.20000000","111","4.83","1.36"
"4123","晟德","288.53","2.00000000","111","4.08","1.52"
"4126","太醫","18.16","4.20000000","111","5.07","2.21"
"4127","天良","11.81","0.00000000","111","0.00","1.48"
"4128","中天","154.63","1.00000000","111","1.58","2.68"
"4129","聯合","20.88","2.50000000","111","4.22","1.74"
"4130","健亞","N/A","0.17500000","111","0.65","2.09"
"4131","晶宇","N/A","0.00000000","111","0.00","7.14"
"4138","曜亞","17.02","4.15000000","111","5.33","1.68"
"4139","馬光-KY","N/A","0.00000000","111","0.00","3.68"
"4147","中裕","N/A","0.00000000","111","0.00","10.47"
"4153","鈺緯","55.71","1.00000000","111","2.11","2.73"
"4154","樂威科-KY","N/A","0.00000000","111","0.00","3.54"
"4157","太景*-KY","N/A","0.00000000","111","0.00","11.11"
"4160","創源","30.09","0.95509397","111","2.99","2.23"
"4161","聿新科","29.50","0.50000000","111","1.69","1.99"
"4162","智擎","44.23","2.00000000","111","2.04","3.64"
"4163","鐿鈦","14.69","4.00000000","111","3.11","2.75"
"4167","松瑞藥","170.00","0.00000000","110","0.00","1.77"
"4168","醣聯","N/A","0.00000000","111","0.00","2.28"
"4171","瑞基","12.03","4.00000000","111","6.90","2.50"
"4173","久裕","23.04","0.65000000","111","3.36","0.77"
"4174","浩鼎","N/A","0.00000000","111","0.00","4.20"
"4175","杏一","22.05","3.85000000","111","3.62","2.83"
"4183","福永生技","18.04","0.70000000","110","3.63","1.49"
"4188","安克","N/A","0.00000000","111","0.00","1.99"
"4192","杏國","N/A","0.00000000","111","0.00","8.89"
"4198","欣大健康","N/A","0.00000000","111","0.00","4.17"
"4205","中華食","26.70","3.00000000","111","2.83","4.98"
"4207","環泰","18.73","1.00000000","111","6.76","1.15"
"4303","信立","N/A","0.00000000","111","0.00","1.40"
"4304","勝昱","N/A","0.00000000","111","0.00","1.71"
"4305","世坤","11.76","2.00000000","111","6.37","1.59"
"4401","東隆興","19.16","0.70000000","111","2.67","1.18"
"4402","福大","N/A","0.00000000","111","0.00","1.76"
"4406","新昕纖","25.38","0.00000000","111","0.00","0.78"
"4413","飛寶企業","8.52","0.50000000","111","3.41","1.32"
"4416","三圓","N/A","2.00000000","111","2.33","2.82"
"4417","金洲","8.19","2.90000000","111","7.38","1.20"
"4419","元勝","N/A","0.00000000","111","0.00","13.62"
"4420","光明","N/A","2.00000000","111","6.67","1.05"
"4430","耀億","134.71","0.50000000","111","2.18","0.63"
"4432","銘旺實","6.42","0.30000000","111","1.37","0.88"
"4433","興采","13.82","1.50000000","111","4.32","1.00"
"4502","健信","N/A","0.00000000","111","0.00","3.25"
"4503","金雨","N/A","0.00000000","111","0.00","4.41"
"4506","崇友","15.47","3.40000000","111","4.59","2.65"
"4510","高鋒","32.28","0.40000000","111","2.69","0.87"
"4513","福裕","N/A","0.00000000","111","0.00","1.92"
"4523","永彰","N/A","0.00000000","111","0.00","2.73"
"4527","方土霖","11.57","2.00000000","111","6.45","1.54"
"4528","江興鍛","15.35","1.30000000","111","3.96","1.19"
"4529","淳紳","30.76","0.00000000","111","0.00","1.63"
"4530","宏易","N/A","0.00000000","111","0.00","1.43"
"4533","協易機","64.17","0.32000000","111","2.77","0.75"
"4534","慶騰","N/A","0.00000000","111","0.00","1.07"
"4535","至興","13.92","2.00000000","111","5.10","1.22"
"4538","大詠城","13.18","1.00000000","111","4.77","1.40"
"4541","晟田","21.11","1.40000000","111","3.68","1.51"
"4542","科嶠","688.75","0.50000000","111","1.81","1.40"
"4543","萬在","10.78","1.20000000","111","4.47","0.92"
"4549","桓達","14.04","5.10000000","111","5.51","2.68"
"4550","長佳","10.92","1.90000000","111","6.15","1.32"
"4554","橙的","25.61","1.00000000","111","3.42","1.56"
"4556","旭然","39.36","0.52000000","111","1.69","1.53"
"4558","寶緯","22.92","1.00000000","111","3.49","1.54"
"4561","健椿","12.31","0.70000000","111","2.95","1.22"
"4563","百德","20.10","0.00000000","111","0.00","1.70"
"4568","科際精密","12.92","3.80000000","111","6.18","1.68"
"4577","達航科技","10.93","1.62992500","111","5.34","1.11"
"4580","捷流閥業","11.90","5.25000000","111","5.58","1.88"
"4584","君帆","13.91","2.00000000","111","3.98","1.55"
"4609","唐鋒","94.88","0.00000000","111","0.00","1.79"
"4702","中美實","8.20","0.00000000","111","0.00","0.84"
"4706","大恭","26.95","0.60000000","111","3.48","0.92"
"4707","磐亞","11.10","0.90000000","111","7.11","0.79"
"4711","永純","N/A","0.50000000","111","3.33","0.86"
"4712","南璋","N/A","0.00000000","111","0.00","6.23"
"4714","永捷","N/A","0.00000000","111","0.00","1.11"
"4716","大立","N/A","0.00000000","111","0.00","0.97"
"4721","美琪瑪","20.14","4.60000000","111","4.49","5.12"
"4726","永昕","N/A","0.00000000","111","0.00","2.51"
"4728","雙美","26.38","4.40000000","110","1.70","10.62"
"4729","熒茂","24.07","0.50000000","111","2.97","1.22"
"4735","豪展","13.91","2.00027200","111","5.23","1.54"
"4736","泰博","5.07","20.00000000","111","10.96","1.80"
"4741","泓瀚","19.64","1.40000000","111","4.24","1.19"
"4743","合一","272.04","1.50000000","111","0.59","6.75"
"4744","皇將","27.66","1.00000000","111","2.92","1.62"
"4745","合富-KY","22.42","1.60000000","111","5.85","0.75"
"4747","強生","25.23","2.00000000","111","3.67","1.88"
"4754","國碳科","19.13","1.80000000","111","4.52","2.51"
"4760","勤凱","20.94","2.20000000","111","3.41","2.63"
"4767","誠泰科技","12.18","1.30000000","111","4.94","0.95"
"4768","晶呈科技","29.42","5.00000000","111","2.83","5.65"
"4804","大略-KY","N/A","0.00000000","110","0.00","1.01"
"4903","聯光通","N/A","0.00000000","111","0.00","2.37"
"4905","台聯電","N/A","1.20000000","111","2.35","0.56"
"4907","富宇","346.00","1.20000000","111","3.47","2.20"
"4908","前鼎","10.27","1.80000000","110","5.25","1.58"
"4909","新復興","N/A","0.00000000","111","0.00","0.72"
"4911","德英","519.23","0.00000000","111","0.00","5.44"
"4923","力士","9.37","5.00000000","111","8.25","2.06"
"4924","欣厚-KY","15.11","0.00000000","111","0.00","1.27"
"4931","新盛力","16.15","2.20000000","111","4.60","2.81"
"4933","友輝","9.81","2.91750000","111","8.29","0.86"
"4939","亞電","46.43","0.48000000","111","2.95","1.03"
"4944","兆遠","N/A","0.00000000","111","0.00","18.58"
"4945","陞達科技","17.23","2.70000000","111","5.22","2.29"
"4946","辣椒","N/A","0.00000000","111","0.00","8.46"
"4950","牧東","N/A","0.00000000","111","0.00","2.91"
"4951","精拓科","15.20","3.50000000","111","4.83","2.95"
"4953","緯軟","13.75","5.00000000","111","4.37","2.73"
"4966","譜瑞-KY","16.95","30.59115352","111","2.94","4.63"
"4971","IET-KY","14.86","2.00000000","111","3.10","1.37"
"4972","湯石照明","21.78","1.62000000","111","5.51","1.01"
"4973","廣穎","8.60","2.00000000","111","8.05","0.81"
"4974","亞泰","8.56","5.80000000","111","8.49","1.62"
"4979","華星光","24.88","0.05930000","111","0.12","4.76"
"4987","科誠","10.34","4.50000000","111","7.32","1.80"
"4991","環宇-KY","N/A","0.00000000","111","0.00","1.04"
"4995","晶達","9.90","4.20000000","111","8.45","2.17"
"5009","榮剛","12.01","2.50000000","111","4.60","2.27"
"5011","久陽","8.84","2.00000000","111","7.49","1.14"
"5013","強新","8.73","1.60000000","111","4.51","1.33"
"5014","建錩","7.94","1.20000000","110","7.41","0.95"
"5015","華祺","5.84","5.60000000","111","10.14","2.07"
"5016","松和","15.07","1.40000000","111","4.60","1.03"
"5201","凱衛","48.04","0.45000000","111","1.67","2.28"
"5202","力新","N/A","0.00000000","111","0.00","1.43"
"5205","中茂","36.81","0.00000000","111","0.00","5.51"
"5206","坤悅","N/A","0.50000000","111","2.58","1.09"
"5209","新鼎","17.77","7.55823355","111","4.85","6.21"
"5210","寶碩","N/A","0.00000000","111","0.00","2.07"
"5211","蒙恬","34.04","0.75000000","111","2.34","1.78"
"5212","凌網","17.20","2.60000000","111","5.40","3.31"
"5213","亞昕","39.93","1.43000000","111","5.35","1.31"
"5220","萬達光電","10.59","1.80000000","111","5.90","1.44"
"5223","安力-KY","9.16","2.00000000","111","4.96","0.87"
"5227","立凱-KY","N/A","0.00000000","111","0.00","6.69"
"5228","鈺鎧","16.34","0.30000000","111","1.33","1.26"
"5230","雷笛克光學","N/A","0.80000000","111","3.51","0.93"
"5236","凌陽創新","13.36","7.00000000","111","8.04","2.06"
"5245","智晶","12.15","2.50000000","111","5.03","1.76"
"5251","天鉞電","N/A","0.00000000","111","0.00","1.60"
"5263","智崴","N/A","1.50000000","111","1.24","2.37"
"5272","笙科","33.86","0.70550931","111","2.37","1.51"
"5274","信驊","46.84","45.00000000","111","1.72","22.00"
"5276","達輝-KY","21.49","0.60000000","111","3.77","1.13"
"5278","尚凡","15.87","9.89629300","111","5.62","8.76"
"5281","大峽谷-KY","N/A","0.00000000","111","0.00","0.82"
"5287","數字","15.36","10.00000000","111","4.96","5.48"
"5289","宜鼎","13.33","14.00000000","111","4.90","3.53"
"5291","邑昇","7.68","2.70000000","111","7.95","1.30"
"5299","杰力","8.18","8.39679448","111","6.46","2.58"
"5301","寶得利","N/A","0.00000000","111","0.00","2.36"
"5302","太欣","N/A","0.00000000","111","0.00","1.10"
"5309","系統電","19.65","0.00000000","111","0.00","3.64"
"5310","天剛","N/A","0.00000000","111","0.00","4.08"
"5312","寶島科","23.07","4.30000000","111","6.58","1.51"
"5314","世紀","N/A","0.00000000","111","0.00","3.07"
"5315","光聯","9.60","1.80000000","111","7.88","1.52"
"5321","美而快","19.76","3.00000000","111","3.30","5.27"
"5324","士開","N/A","0.00000000","111","0.00","1.40"
"5328","華容","30.35","0.00000000","111","0.00","1.32"
"5340","建榮","98.60","0.00000000","111","0.00","4.31"
"5344","立衛","N/A","0.00000000","111","0.00","2.62"
"5345","天揚","N/A","0.00000000","111","0.00","4.63"
"5347","世界","9.68","4.50000000","111","4.99","3.26"
"5348","系通","61.06","0.00000000","111","0.00","2.00"
"5351","鈺創","88.50","1.29694419","110","2.93","3.01"
"5353","台林","26.71","1.20000000","111","2.48","2.98"
"5355","佳總","N/A","0.00000000","111","0.00","1.06"
"5356","協益","N/A","1.30000000","110","5.96","0.53"
"5364","力麗店","N/A","0.00000000","111","0.00","2.22"
"5371","中光電","12.40","4.50000000","111","6.02","1.29"
"5381","合正","175.00","0.00000000","111","0.00","3.88"
"5383","金利","150.50","0.00000000","111","0.00","3.75"
"5386","青雲","20.00","1.00000000","111","2.63","2.23"
"5392","能率","N/A","0.30000000","111","1.41","0.66"
"5398","慕康生醫","N/A","0.00000000","111","0.00","1.52"
"5403","中菲","13.66","5.00000000","111","5.34","3.38"
"5410","國眾","10.82","2.50000000","111","7.13","2.15"
"5425","台半","15.19","4.00000000","111","4.19","2.94"
"5426","振發","11.24","0.20000000","111","1.57","0.87"
"5432","新門","14.30","1.00000000","111","3.64","1.50"
"5438","東友","23.21","0.51000000","111","2.71","1.02"
"5439","高技","15.75","3.30000000","111","5.26","2.47"
"5443","均豪","11.74","1.80000000","111","6.36","1.75"
"5450","南良","15.31","0.65000000","111","2.93","1.66"
"5452","佶優","33.97","0.50000000","111","2.34","1.53"
"5455","昇益","32.03","0.00000000","111","0.00","3.21"
"5457","宣德","11.72","1.84000000","111","3.41","2.18"
"5460","同協","N/A","0.00000000","111","0.00","0.89"
"5464","霖宏","7.36","2.00000000","111","6.71","1.48"
"5465","富驊","18.32","1.50000000","111","4.05","2.37"
"5468","凱鈺","N/A","0.00000000","111","0.00","1.73"
"5474","聰泰","10.85","3.80000000","111","4.43","1.94"
"5475","德宏","N/A","0.00000000","111","0.00","1.62"
"5478","智冠","14.48","7.00000000","111","7.01","1.78"
"5481","新華","N/A","0.00000000","111","0.00","0.65"
"5483","中美晶","10.02","8.00000000","110","5.37","2.74"
"5487","通泰","N/A","0.00000000","111","0.00","1.08"
"5488","松普","64.75","0.00000000","111","0.00","1.33"
"5489","彩富","13.60","1.50000000","111","3.82","1.70"
"5490","同亨","N/A","0.00000000","111","0.00","1.77"
"5493","三聯","12.23","2.80000000","111","5.43","1.56"
"5498","凱崴","1080.00","0.21500000","111","1.99","0.98"
"5508","永信建","8.95","6.34540000","111","10.06","2.37"
"5511","德昌","7.32","2.40000000","111","6.86","0.81"
"5512","力麒","161.50","0.00000000","111","0.00","0.54"
"5514","三豐","N/A","0.00000000","111","0.00","1.40"
"5516","雙喜","9.03","1.50000000","111","5.87","1.40"
"5520","力泰","9.31","3.95000000","111","7.13","1.53"
"5523","豐謙","8.17","1.50000000","111","6.06","1.36"
"5529","鉅陞","N/A","0.00000000","111","0.00","1.64"
"5530","龍巖","11.95","0.00000000","111","0.00","0.78"
"5536","聖暉*","7.96","11.92416199","111","8.90","2.07"
"5543","桓鼎-KY","N/A","0.80000000","111","1.63","2.63"
"5601","台聯櫃","94.77","0.48000000","111","1.15","1.95"
"5603","陸海","11.19","1.00000000","111","4.73","1.28"
"5604","中連","60.24","2.00000000","111","3.91","2.39"
"5609","中菲行","4.54","11.20000000","111","13.19","1.88"
"5703","亞都","N/A","0.00000000","111","0.00","3.34"
"5704","老爺知","24.02","2.22000000","111","3.79","4.14"
"5864","致和證","N/A","0.40000000","111","2.70","0.92"
"5878","台名","18.71","2.70000000","111","5.47","2.31"
"5902","德記","19.79","1.50000000","111","3.89","3.18"
"5903","全家","25.94","6.50000000","111","3.04","6.65"
"5904","寶雅","28.63","24.00000000","111","4.14","9.76"
