上櫃股票個股本益比、殖利率、股價淨值比(依日期查詢)
資料日期:112/04/07
產業類別:全部產業
股票代號,名稱,本益比,每股股利,股利年度,殖利率(%),股價淨值比
"1240","茂生農經","321.07","1.20000000","111","2.67","1.41"
"1258","其祥-KY","10.39","0.00000000","111","0.00","1.39"
"1259","安心","18.51","2.60000000","111","3.49","1.21"
"1264","德麥","15.80","12.00000000","111","4.44","3.41"
"1268","漢來美食","44.64","3.00000000","110","2.18","3.14"
"1336","台翰","13.05","0.41000000","111","1.53","1.22"
"1565","精華","12.82","13.50000000","111","5.21","2.08"
"1569","濱川","7.79","2.00000000","111","7.95","0.86"
"1570","力肯","8.52","1.00000000","111","5.59","1.01"
"1580","新麥","14.93","6.00000000","111","6.00","1.94"
"1584","精剛","27.72","0.70000000","111","2.25","2.28"
"1586","和勤","62.26","0.25000000","111","0.76","1.74"
"1591","駿吉-KY","10.70","0.99999989","110","3.72","1.83"
"1593","祺驊","14.31","3.20000000","111","4.27","2.09"
"1595","川寶","8.19","2.00000000","111","5.04","0.70"
"1599","宏佳騰","10.27","1.50000000","111","3.89","1.40"
"1742","台蠟","N/A","0.00000000","111","0.00","1.10"
"1777","生泰","12.69","3.00000000","111","3.57","1.70"
"1781","合世","N/A","0.00000000","111","0.00","1.95"
"1784","訊聯","60.25","0.69884410","111","1.45","2.09"
"1785","光洋科","15.87","1.49056390","110","4.00","1.74"
"1788","杏昌","16.11","7.00000000","110","4.79","2.43"
"1796","金穎生技","45.58","1.50000000","111","1.46","5.14"
"1799","易威","N/A","0.00000000","111","0.00","3.06"
"1813","寶利徠","160.36","0.50000000","111","2.23","1.29"
"1815","富喬","170.71","0.89990560","110","7.53","0.71"
"2035","唐榮","N/A","0.00000000","111","0.00","1.92"
"2061","風青","N/A","0.00000000","111","0.00","2.05"
"2063","世鎧","9.19","3.00000000","111","6.65","2.30"
"2064","晉椿","17.02","1.00000000","111","5.15","1.12"
"2065","世豐","8.76","5.49786626","111","9.03","1.99"
"2066","世德","11.27","2.00000000","110","2.21","2.11"
"2067","嘉鋼","N/A","0.00000000","111","0.00","1.39"
"2070","精湛","16.27","1.50000000","111","3.97","1.54"
"2221","大甲","6.90","4.00000000","111","9.14","1.73"
"2230","泰茂","27.07","1.50000000","111","1.75","5.95"
"2235","謚源","10.22","4.00000000","111","8.53","1.24"
"2596","綠意","37.93","1.50000000","110","6.82","1.06"
"2640","大車隊","19.17","5.00000000","111","4.35","3.82"
"2641","正德","3.27","1.49661129","111","7.34","0.91"
"2643","捷迅","4.63","5.00000000","110","6.47","1.51"
"2718","晶悅","N/A","0.00000000","110","0.00","2.77"
"2719","燦星旅","N/A","0.00000000","111","0.00","6.89"
"2724","富驛-KY","N/A","0.00000000","111","0.00","3.76"
"2726","雅茗-KY","N/A","0.00000000","111","0.00","4.17"
"2729","瓦城","64.09","5.00000000","111","2.16","3.30"
"2732","六角","25.99","6.28141100","111","3.68","4.19"
"2734","易飛網","N/A","0.00000000","110","0.00","4.77"
"2736","富野","98.33","0.20000000","111","0.85","1.00"
"2740","天蔥","N/A","0.00000000","111","0.00","5.67"
"2743","山富","N/A","0.00000000","111","0.00","3.88"
"2745","五福","N/A","0.00000000","111","0.00","4.50"
"2752","豆府","24.90","10.00000000","111","3.88","6.41"
"2754","亞洲藏壽司","29.27","0.44974719","110","0.29","4.72"
"2755","揚秦","26.67","5.30000000","111","3.79","4.70"
"2756","聯發國際","20.01","4.50000000","111","3.16","5.48"
"2916","滿心","10.03","3.00000000","111","9.09","1.71"
"2924","宏太-KY","158.70","0.00000000","111","0.00","6.39"
"2926","誠品生活","N/A","0.00000000","111","0.00","4.65"
"2937","集雅社","9.08","1.30000000","111","3.77","1.56"
"2947","振宇五金","26.74","2.20000000","111","2.37","2.48"
"3064","泰偉","N/A","0.00000000","111","0.00","5.17"
"3066","李洲","8.92","0.00000000","111","0.00","1.73"
"3067","全域","N/A","0.00000000","111","0.00","2.65"
"3071","協禧","13.08","1.60000000","110","5.88","1.92"
"3078","僑威","13.69","2.35000000","111","5.48","1.73"
"3081","聯亞","38.23","3.50000000","111","2.54","2.91"
"3083","網龍","N/A","0.00000000","111","0.00","3.45"
"3085","新零售","N/A","0.00000000","111","0.00","3.64"
"3086","華義","45.33","1.20000000","111","1.60","5.31"
"3088","艾訊","11.55","3.50000000","111","4.55","1.98"
"3089","億杰","N/A","0.00000000","111","0.00","7.17"
"3093","港建*","11.56","3.00000000","111","7.86","4.26"
"3095","及成","N/A","0.00000000","111","0.00","6.56"
"3105","穩懋","42.82","2.50000000","111","1.37","2.31"
"3114","好德","8.15","1.70000000","111","6.26","1.16"
"3115","富榮綱","N/A","0.00000000","111","0.00","2.12"
"3118","進階","16.78","1.70000000","111","5.63","1.81"
"3122","笙泉","60.44","0.24000000","111","0.88","2.12"
"3128","昇銳","23.17","0.70000000","110","1.68","2.80"
"3131","弘塑","12.16","18.00000000","111","5.84","2.61"
"3141","晶宏","14.98","2.66782706","111","2.54","3.19"
"3147","大綜","9.06","4.50000000","111","7.22","2.09"
"3152","璟德","58.65","3.59000000","111","1.53","4.54"
"3162","精確","N/A","0.00000000","111","0.00","3.13"
"3163","波若威","9.37","4.20000000","111","7.47","1.91"
"3169","亞信","18.47","5.50000000","111","4.47","4.23"
"3171","新洲","9.95","1.00000000","111","5.49","1.22"
"3176","基亞","N/A","0.00000000","111","0.00","2.09"
"3178","公準","16.05","1.00000000","110","1.24","3.08"
"3188","鑫龍騰","21.80","0.30000000","111","2.26","1.06"
"3191","和進","N/A","0.00000000","111","0.00","2.39"
"3202","樺晟","N/A","0.00000000","111","0.00","1.77"
"3205","佰研","N/A","0.00000000","111","0.00","3.05"
"3206","志豐","8.74","2.20000000","111","7.00","1.43"
"3207","耀勝","17.69","1.50000000","111","1.96","4.37"
"3211","順達","14.45","6.04184000","111","7.85","1.35"
"3213","茂訊","13.60","3.60000000","111","6.81","1.29"
"3217","優群","16.03","5.40070794","111","4.95","2.52"
"3218","大學光","36.42","6.60000000","111","1.70","11.63"
"3219","倚強科","25.35","1.03000000","111","1.87","2.94"
"3221","台嘉碩","9.14","2.50000000","111","8.61","1.29"
"3224","三顧","N/A","0.00000000","111","0.00","2.54"
"3226","至寶電","10.69","2.50000000","111","4.73","2.32"
"3227","原相","14.78","6.00000000","111","5.48","1.75"
"3228","金麗科","370.75","0.00000000","110","0.00","18.49"
"3230","錦明","N/A","0.00000000","111","0.00","1.17"
"3232","昱捷","76.03","0.50000000","111","1.69","1.95"
"3234","光環","N/A","0.00000000","111","0.00","2.46"
"3236","千如","13.35","1.54000000","111","5.15","1.86"
"3252","海灣","203.89","0.50000000","110","2.72","0.47"
"3259","鑫創","N/A","0.00000000","111","0.00","3.00"
"3260","威剛","25.08","2.00000000","111","2.50","1.79"
"3264","欣銓","7.75","3.50000000","111","6.03","1.66"
"3265","台星科","8.56","5.00000000","111","8.68","1.34"
"3268","海德威","15.10","0.70000000","111","3.03","1.50"
"3272","東碩","12.18","2.90000000","111","5.70","1.34"
"3276","宇環","16.32","0.40000000","110","2.82","1.25"
"3284","太普高","32.17","0.20000000","111","1.35","1.31"
"3285","微端","N/A","0.00000000","111","0.00","1.50"
"3287","廣寰科","700.00","0.00000000","111","0.00","1.20"
"3288","點晶","118.68","0.00000000","111","0.00","3.39"
"3289","宜特","16.17","2.00000000","111","2.32","1.95"
"3290","東浦","25.17","0.60000000","111","2.04","1.88"
"3293","鈊象","14.02","35.00000000","111","6.42","7.20"
"3294","英濟","N/A","0.00000000","111","0.00","1.14"
"3297","杭特","171.36","0.00000000","111","0.00","1.17"
"3303","岱稜","9.38","2.00000000","111","7.33","1.32"
"3306","鼎天","102.40","0.50000000","111","1.95","0.88"
"3310","佳穎","26.98","3.10000000","111","4.56","2.67"
"3313","斐成","N/A","0.00000000","111","0.00","1.19"
"3317","尼克森","8.01","2.00000000","111","3.53","1.30"
"3322","建舜電","16.03","0.60000000","111","2.58","1.77"
"3323","加百裕","12.36","1.50000000","111","4.41","1.06"
"3324","雙鴻","15.67","6.50000000","111","2.83","3.56"
"3325","旭品","N/A","0.00000000","111","0.00","1.38"
"3332","幸康","9.77","2.50000000","111","5.61","1.30"
"3339","泰谷","N/A","0.00000000","111","0.00","1.18"
"3349","寶德","N/A","0.00000000","111","0.00","1.32"
"3354","律勝","N/A","0.20000000","111","1.25","1.13"
"3357","臺慶科","11.03","6.00000000","111","5.38","1.74"
"3360","尚立","42.19","0.80000000","111","5.93","0.97"
"3362","先進光","33.93","0.00000000","110","0.00","4.83"
"3363","上詮","50.66","0.50000000","111","1.86","1.43"
"3372","典範","24.69","0.50000000","111","4.13","1.00"
"3373","熱映","35.98","1.50000000","110","6.32","1.01"
"3374","精材","14.64","3.00000000","111","2.80","3.93"
"3379","彬台","N/A","0.00000000","111","0.00","1.02"
"3388","崇越電","11.95","4.41000000","111","5.86","1.23"
"3390","旭軟","16.19","0.68000000","111","3.72","1.12"
"3402","漢科","10.04","4.20000000","111","7.92","2.17"
"3426","台興","14.29","2.30000000","111","5.69","1.54"
"3430","奇鈦科","8.48","3.00000000","111","5.59","1.81"
"3434","哲固","18.07","1.60000000","111","5.27","2.46"
"3438","類比科","27.21","1.40000000","111","2.25","2.05"
