上櫃股票個股本益比、殖利率、股價淨值比(依日期查詢)
資料日期:112/05/19
產業類別:全部產業
股票代號,名稱,本益比,每股股利,股利年度,殖利率(%),股價淨值比
"1240","茂生農經","239.21","1.20000000","111","2.64","1.40"
"1258","其祥-KY","7.63","0.00000000","111","0.00","1.30"
"1259","安心","16.14","2.60000000","111","3.47","1.11"
"1264","德麥","16.54","12.00000000","111","4.24","3.95"
"1268","漢來美食","31.67","3.00000000","111","1.89","3.32"
"1336","台翰","13.04","0.41000000","111","1.69","1.12"
"1565","精華","13.64","13.50000000","111","5.64","2.10"
"1569","濱川","24.95","2.00000000","111","8.81","0.80"
"1570","力肯","10.14","1.00000000","111","5.39","1.02"
"1580","新麥","16.35","6.00000000","111","4.67","2.68"
"1584","精剛","33.33","0.70000000","111","1.94","2.57"
"1586","和勤","N/A","0.25000000","111","0.74","1.87"
"1591","駿吉-KY","21.17","0.50000000","111","1.85","1.92"
"1593","祺驊","14.73","3.20000000","111","4.35","2.17"
"1595","川寶","10.86","2.00000000","111","5.13","0.71"
"1599","宏佳騰","18.60","1.50000000","111","3.97","1.49"
"1742","台蠟","N/A","0.00000000","111","0.00","1.17"
"1777","生泰","12.68","3.00000000","111","3.44","1.82"
"1781","合世","N/A","0.00000000","111","0.00","1.90"
"1784","訊聯","60.18","0.69884410","111","1.02","3.01"
"1785","光洋科","18.48","1.50000000","111","4.10","1.68"
"1788","杏昌","16.33","7.00000000","111","4.83","2.15"
"1796","金穎生技","58.63","1.50000000","111","1.03","7.57"
"1799","易威","N/A","0.00000000","111","0.00","3.34"
"1813","寶利徠","N/A","0.50000000","111","2.24","1.31"
"1815","富喬","N/A","0.30000000","111","2.51","0.73"
"2035","唐榮","N/A","0.00000000","111","0.00","1.92"
"2061","風青","N/A","0.00000000","111","0.00","1.97"
"2063","世鎧","9.83","3.00000000","111","6.41","2.47"
"2064","晉椿","N/A","1.00000000","111","5.68","1.13"
"2065","世豐","8.12","5.49786626","111","9.30","2.06"
"2066","世德","12.11","4.50000000","111","4.73","2.11"
"2067","嘉鋼","N/A","0.00000000","111","0.00","1.41"
"2070","精湛","19.81","1.50000000","111","4.82","1.34"
"2221","大甲","7.50","4.00000000","111","9.63","1.61"
"2230","泰茂","23.16","1.50000000","111","1.86","5.03"
"2235","謚源","12.49","4.00000000","111","9.12","1.15"
"2596","綠意","N/A","1.00000000","111","4.47","1.09"
"2640","大車隊","22.09","5.00000000","111","3.70","5.01"
"2641","正德","3.94","1.49661129","111","8.25","0.87"
"2643","捷迅","4.52","7.00000000","111","9.80","1.35"
"2718","晶悅","18.55","0.00000000","111","0.00","2.25"
"2719","燦星旅","N/A","0.00000000","111","0.00","7.76"
"2724","富驛-KY","N/A","0.00000000","111","0.00","3.45"
"2726","雅茗-KY","N/A","0.00000000","111","0.00","4.22"
