上櫃股票個股本益比、殖利率、股價淨值比(依日期查詢)
資料日期:112/02/17
產業類別:全部產業
股票代號,名稱,本益比,每股股利,股利年度,殖利率(%),股價淨值比
"2719","燦星旅","N/A","0.00000000","110","0.00","5.99"
"2724","富驛-KY","N/A","0.00000000","110","0.00","3.26"
"2726","雅茗-KY","N/A","0.00000000","110","0.00","2.58"
"2729","瓦城","46.68","7.15000000","110","2.75","3.91"
"2732","六角","26.05","2.34154614","110","1.51","4.04"
"2734","易飛網","N/A","0.00000000","110","0.00","5.52"
"2736","富野","33.40","0.00000000","110","0.00","1.05"
"2740","天蔥","N/A","0.00000000","110","0.00","5.08"
"2743","山富","N/A","0.00000000","110","0.00","5.11"
"2745","五福","N/A","0.00000000","110","0.00","4.79"
"2752","豆府","27.27","5.70000000","110","2.18","7.19"
"2754","亞洲藏壽司","34.83","0.44974719","110","0.23","6.22"
"2755","揚秦","15.83","3.00000000","110","3.29","3.15"
"2756","聯發國際","13.22","6.00000000","110","5.02","3.98"
"2916","滿心","8.78","2.20000000","110","7.31","1.71"
"2924","宏太-KY","N/A","0.00000000","110","0.00","6.07"
"2926","誠品生活","N/A","0.00000000","110","0.00","4.18"
"2937","集雅社","9.74","2.24602266","110","6.05","1.82"
"2947","振宇五金","23.69","3.80000000","110","3.89","2.64"
"3064","泰偉","N/A","0.00000000","110","0.00","4.12"
"3066","李洲","11.43","0.00000000","110","0.00","1.96"
"3067","全域","6.76","0.00000000","110","0.00","2.69"
"3071","協禧","11.47","1.60000000","110","6.40","1.78"
"3073","天方能源","N/A","0.00000000","110","0.00","2.53"
"3078","僑威","9.58","3.25000000","110","10.09","1.33"
"3081","聯亞","35.60","3.50000000","111","2.72","2.71"
"3083","網龍","N/A","0.00000000","110","0.00","3.71"
"3085","新零售","N/A","0.00000000","110","0.00","3.57"
"3086","華義","48.48","3.50000000","110","4.38","5.66"
"3088","艾訊","11.31","3.04328605","110","4.90","1.69"
"3089","億杰","N/A","0.00000000","110","0.00","6.63"
"3093","港建*","9.76","6.30000000","110","5.13","3.75"
"3095","及成","N/A","0.00000000","110","0.00","6.52"
"3105","穩懋","20.09","8.00067934","110","4.62","2.20"
"3114","好德","6.45","1.50000000","110","5.63","1.05"
"3115","富榮綱","N/A","0.00000000","110","0.00","2.10"
"3118","進階","16.31","1.90000000","110","6.65","1.77"
"3122","笙泉","62.33","0.24000000","111","0.86","2.19"
"3128","昇銳","27.49","0.70000000","110","1.47","3.28"
"3131","弘塑","8.74","17.00000000","110","6.98","2.20"
"3141","晶宏","10.58","4.00146342","110","3.54","3.37"
"3147","大綜","8.55","4.00000000","110","6.97","1.98"
"3152","璟德","46.18","8.00000000","110","3.48","4.52"
"3162","精確","N/A","0.00000000","110","0.00","3.59"
"3163","波若威","9.72","1.00000000","110","1.78","1.98"
"3169","亞信","15.99","5.00000000","110","4.35","4.14"
"3171","新洲","13.23","1.57000000","110","9.13","1.21"
"3176","基亞","N/A","0.00000000","110","0.00","1.77"
"3178","公準","15.25","1.00000000","110","1.44","2.77"
"3188","鑫龍騰","N/A","1.00000000","110","7.84","1.06"
"3191","和進","N/A","0.00000000","110","0.00","2.32"
"3202","樺晟","N/A","0.00000000","110","0.00","1.48"
"3205","佰研","N/A","0.00000000","110","0.00","3.36"
"3206","志豐","8.46","1.80000000","110","6.06","1.35"
"3207","耀勝","22.76","0.00000000","110","0.00","4.03"
"3211","順達","3.67","15.02545000","110","19.07","1.39"
"3213","茂訊","17.19","3.70000000","110","8.19","1.26"
"3217","優群","12.37","5.60000000","110","6.05","2.20"
"3218","大學光","32.76","5.50000000","110","1.70","10.68"
"3219","倚強科","27.39","2.50000000","110","3.90","3.43"
"3221","台嘉碩","3.97","2.09582282","110","7.08","1.26"
"3224","三顧","256.05","0.00000000","110","0.00","2.47"
"3226","至寶電","9.27","2.50000000","110","4.55","2.44"
"3227","原相","12.43","8.99756501","110","8.29","1.76"
"3228","金麗科","156.97","0.00000000","110","0.00","17.36"
"3230","錦明","N/A","0.00000000","110","0.00","1.04"
"3232","昱捷","67.39","0.50000000","110","1.69","2.19"
"3234","光環","N/A","0.00000000","110","0.00","2.24"
"3236","千如","13.05","0.60000000","110","2.36","1.65"
"3252","海灣","21.44","0.50000000","110","2.48","0.51"
"3259","鑫創","N/A","0.00000000","110","0.00","2.70"
"3260","威剛","26.31","5.43393218","110","7.85","1.55"
"3264","欣銓","8.04","2.80000000","110","5.09","1.68"
"3265","台星科","7.40","2.30000000","110","4.66","1.16"
"3268","海德威","10.04","0.60000000","110","2.60","1.43"
"3272","東碩","55.72","1.01874825","110","2.41","1.22"
"3276","宇環","11.26","0.40000000","110","3.20","1.11"
"3284","太普高","N/A","0.00000000","110","0.00","1.28"
"3285","微端","N/A","0.00000000","110","0.00","1.48"
"3287","廣寰科","26.76","0.00000000","110","0.00","1.17"
"3288","點晶","N/A","0.00000000","110","0.00","3.29"
"3289","宜特","18.91","1.57051566","110","1.81","1.98"
"3290","東浦","24.53","0.50000000","110","1.92","1.71"
"3293","鈊象","13.68","60.00000000","110","11.61","7.93"
"3294","英濟","N/A","0.25384568","110","1.44","1.00"
"3297","杭特","108.82","0.00000000","110","0.00","1.13"
"3303","岱稜","7.58","1.44999999","110","5.45","1.29"
"3306","鼎天","36.59","0.80000000","110","3.31","0.80"
"3310","佳穎","24.81","2.16591944","110","4.04","2.15"
"3313","斐成","N/A","0.00000000","110","0.00","1.18"
"3317","尼克森","7.22","1.20000000","110","2.04","1.36"
"3322","建舜電","8.15","0.59790454","110","2.92","1.60"
"3323","加百裕","9.27","2.00000000","110","5.71","1.07"
"3324","雙鴻","10.51","6.00000000","110","3.52","2.73"
"3325","旭品","N/A","0.00000000","110","0.00","1.29"
"3332","幸康","10.74","1.00000000","110","2.19","1.35"
"3339","泰谷","46.48","0.00000000","110","0.00","1.06"
"3349","寶德","N/A","1.20000000","110","8.99","1.14"
"3354","律勝","N/A","0.30000000","110","2.18","0.94"
"3357","臺慶科","9.55","7.00000000","110","6.42","1.73"
"3360","尚立","9.33","1.24610871","110","8.96","0.96"
"3362","先進光","28.23","0.00000000","110","0.00","3.68"
"3363","上詮","31.10","1.60000000","110","6.68","1.30"
"3372","典範","9.80","0.99800000","110","8.28","0.99"
"3373","熱映","25.40","1.50000000","110","5.91","1.06"
"3374","精材","14.23","3.00000000","111","2.88","3.82"
"3379","彬台","53.64","0.25000000","110","2.12","0.98"
"3388","崇越電","9.52","6.00000000","110","7.99","1.25"
"3390","旭軟","11.05","0.38000000","110","2.01","1.12"
"3402","漢科","9.40","3.00000000","110","6.51","1.98"
"3426","台興","12.64","2.00000000","110","5.22","1.47"
"3430","奇鈦科","7.99","2.00000000","110","4.37","1.60"
"3434","哲固","12.07","0.80000000","110","3.27","1.99"
"3438","類比科","15.32","3.60000000","110","6.01","1.94"
"3441","聯一光","15.11","0.50000000","110","1.19","2.13"
"3444","利機","11.52","2.30000000","110","3.75","2.66"
"3455","由田","7.63","5.50000000","110","6.24","2.01"
"3465","進泰電子","12.66","8.50000000","110","8.67","4.02"
"3466","致振","N/A","0.00000000","110","0.00","1.76"
"3479","安勤","13.08","2.58057140","110","2.91","2.35"
"3483","力致","8.30","2.99836458","110","4.66","1.44"
"3484","崧騰","7.81","4.10000000","110","8.79","1.27"
"3489","森寶","N/A","0.50000000","110","4.81","0.68"
"3490","單井","11.75","1.20000000","110","4.77","1.10"
"3491","昇達科","32.10","4.00000000","110","2.79","4.61"
"3492","長盛","14.96","0.30000000","110","1.57","1.16"
"3498","陽程","N/A","0.00000000","110","0.00","0.89"
"3499","環天科","73.00","0.00000000","110","0.00","1.69"
"3508","位速","N/A","0.00000000","110","0.00","4.08"
"3511","矽瑪","11.16","1.00000000","110","2.85","1.63"
"3512","皇龍","5.78","3.00000000","110","10.43","1.32"
"3516","亞帝歐","18.94","0.20000000","110","1.24","0.61"
"3520","華盈","12.16","0.00000000","110","0.00","1.69"
"3521","鴻翊","N/A","0.00000000","110","0.00","2.83"
"3522","御頂","N/A","0.00000000","110","0.00","1.89"
"3523","迎輝","N/A","0.00000000","110","0.00","3.51"
"3526","凡甲","12.58","11.07603885","110","8.33","3.20"
"3527","聚積","11.87","8.00000000","110","6.93","1.90"
"3529","力旺","82.99","13.99980000","110","0.87","45.39"
"3531","先益","7.17","1.20000000","110","4.45","0.87"
"3537","堡達","7.59","3.50000000","110","8.92","1.89"
"3540","曜越","205.88","1.60000000","110","4.57","1.42"
"3541","西柏","9.83","3.03326685","110","5.31","2.43"
"3546","宇峻","12.53","5.00000000","110","6.61","2.55"
"3548","兆利","7.14","2.00000000","110","2.95","0.90"
"3551","世禾","9.65","3.50000000","110","5.78","1.02"
"3552","同致","20.81","2.50000000","110","1.59","3.20"
"3555","重鵬","N/A","0.20000000","110","0.76","3.37"
"3556","禾瑞亞","11.06","5.40000000","110","8.96","3.01"
"3558","神準","16.16","3.00000000","110","1.02","3.80"
"3564","其陽","17.76","0.60000000","110","1.48","1.93"
"3567","逸昌","9.44","2.60000000","110","9.40","1.60"
"3570","大塚","9.37","6.00000000","110","6.27","2.08"
"3577","泓格","18.79","2.50000000","110","3.14","3.76"
"3580","友威科","10.46","2.10000000","110","3.43","2.61"
"3581","博磊","17.41","1.00000000","110","4.32","1.42"
"3587","閎康","19.19","5.00000000","110","2.72","3.38"
"3594","磐儀","30.73","0.09488392","110","0.25","1.73"
"3597","映興","10.41","1.70000000","110","7.10","1.52"
"3609","三一東林","N/A","0.00000000","110","0.00","2.71"
"3611","鼎翰","10.00","11.00000000","110","5.29","1.89"
"3615","安可","28.75","0.36830600","110","2.14","0.53"
"3623","富晶通","N/A","0.00000000","110","0.00","1.22"
"3624","光頡","10.32","2.20000000","110","3.81","2.08"
"3625","西勝","N/A","0.00000000","110","0.00","1.22"
"3628","盈正","22.28","1.25000000","110","2.97","1.26"
"3629","地心引力","N/A","0.00000000","110","0.00","6.07"
"3630","新鉅科","N/A","0.00000000","110","0.00","1.60"
"3631","晟楠","N/A","0.50000000","110","1.33","2.21"
"3632","研勤","7.10","0.00000000","110","0.00","3.41"
"3646","艾恩特","10.28","1.67723072","110","6.58","1.81"
"3663","鑫科","21.47","0.90000000","110","3.15","1.77"
"3664","安瑞-KY","N/A","0.00000000","110","0.00","1.96"
"3666","光耀","N/A","0.00000000","110","0.00","0.97"
"3672","康聯訊","111.67","0.10000000","110","0.37","2.07"
"3675","德微","26.44","5.00000000","110","1.85","8.70"
"3680","家登","27.50","2.80143151","110","0.94","5.03"
"3684","榮昌","10.04","3.00000000","110","5.43","2.23"
"3685","元創精密","N/A","0.00000000","110","0.00","1.74"
"3687","歐買尬","32.10","1.20000000","110","1.33","1.94"
"3689","湧德","8.57","2.29165121","110","6.63","0.85"
"3691","碩禾","N/A","0.00000000","110","0.00","1.30"
"3693","營邦","15.91","1.50000000","110","1.15","2.58"
"3707","漢磊","36.14","0.34733505","110","0.36","5.65"
"3709","鑫聯大投控","10.11","1.60000000","110","7.00","1.09"
"3710","連展投控","N/A","0.00000000","110","0.00","1.68"
"3713","新晶投控","86.71","0.00000000","110","0.00","3.67"
"4102","永日","24.67","0.10000000","110","0.34","2.25"
"4105","東洋","16.29","3.00000000","110","3.84","3.56"
"4107","邦特","15.40","4.50000000","110","3.96","2.68"
"4109","加捷生醫","180.63","0.00000000","110","0.00","1.43"
"4111","濟生","11.65","1.00000000","110","3.67","1.35"
"4113","聯上","N/A","0.40000000","110","2.94","0.87"
"4114","健喬","21.92","1.52052974","110","3.24","2.96"
"4116","明基醫","16.95","0.50000000","110","0.78","2.44"
"4120","友華","N/A","0.85000000","110","2.34","1.08"
"4121","優盛","13.26","1.09214624","110","4.63","1.32"
"4123","晟德","N/A","3.89248576","110","8.18","1.47"
"4126","太醫","20.87","4.50000000","110","5.84","2.14"
"4127","天良","9.41","0.00000000","110","0.00","1.44"
"4128","中天","32.63","0.99999999","110","1.49","2.69"
"4129","聯合","22.06","0.00000000","110","0.00","1.48"
"4130","健亞","976.67","0.35000000","110","1.19","2.29"
"4131","晶宇","N/A","0.00000000","110","0.00","4.28"
"4138","曜亞","14.66","3.70000000","110","5.42","1.54"
"4139","馬光-KY","86.56","0.00000000","110","0.00","3.59"
"4147","中裕","N/A","0.00000000","110","0.00","6.29"
"4153","鈺緯","90.33","0.37000000","110","0.91","2.39"
"4154","樂威科-KY","N/A","0.00000000","110","0.00","3.91"
"4157","太景*-KY","N/A","0.00000000","110","0.00","10.40"
"4160","創源","37.84","0.29097003","110","1.04","2.05"
"4161","聿新科","37.08","0.30000000","110","1.12","1.83"
"4162","智擎","46.53","2.70000000","110","2.24","4.54"
"4163","鐿鈦","15.42","2.50000000","110","1.78","3.09"
"4167","松瑞藥","137.67","0.00000000","110","0.00","1.93"
"4168","醣聯","N/A","0.00000000","110","0.00","2.24"
"4171","瑞基","8.27","6.00000000","110","9.88","2.49"
"4173","久裕","19.09","0.50000000","110","2.65","0.77"
"4174","浩鼎","N/A","0.00000000","110","0.00","3.49"
"4175","杏一","15.33","1.59884338","110","2.10","2.09"
"4183","福永生技","12.19","0.70000000","110","3.75","1.45"
"4188","安克","N/A","0.00000000","110","0.00","1.95"
"4192","杏國","N/A","0.00000000","111","0.00","8.71"
"4198","欣大健康","N/A","0.00000000","110","0.00","4.45"
"4205","中華食","26.63","3.00000000","110","2.83","5.26"
"4207","環泰","6.59","1.25000000","110","9.29","1.08"
"4303","信立","43.06","1.10000000","110","7.10","1.24"
"4304","勝昱","2.55","0.00000000","110","0.00","1.59"
"4305","世坤","10.15","1.80000000","110","5.83","1.59"
"4401","東隆興","11.51","1.50000000","110","5.62","1.19"
"4402","福大","N/A","0.00000000","110","0.00","1.83"
"4406","新昕纖","17.33","0.00000000","110","0.00","0.88"
"4413","飛寶企業","8.73","0.00000000","110","0.00","1.51"
"4416","三圓","N/A","4.96292225","110","5.60","2.80"
"4417","金洲","11.04","2.10000000","110","5.51","1.20"
"4420","光明","157.11","2.00000000","110","6.70","1.04"
"4430","耀億","25.58","0.50000000","110","2.27","0.58"
"4432","銘旺實","10.10","0.00000000","110","0.00","1.00"
"4433","興采","12.89","0.76539068","110","2.53","0.87"
"4502","健信","N/A","0.00000000","110","0.00","3.18"
"4503","金雨","N/A","0.00000000","110","0.00","3.79"
"4506","崇友","14.52","3.20000000","110","4.43","2.66"
"4510","高鋒","22.45","0.00000000","110","0.00","0.57"
"4513","福裕","32.33","0.00000000","110","0.00","1.67"
"4523","永彰","N/A","0.00000000","110","0.00","3.28"
"4527","方土霖","13.94","1.80000000","110","6.24","1.54"
"4528","江興鍛","34.09","1.50000000","110","4.73","1.20"
"4529","淳紳","N/A","0.00000000","110","0.00","1.20"
"4530","宏易","N/A","0.00000000","110","0.00","1.41"
"4533","協易機","17.65","0.35000000","110","3.00","0.74"
"4534","慶騰","N/A","0.00000000","110","0.00","0.89"
"4535","至興","14.07","1.60000000","110","4.17","1.21"
"4538","大詠城","12.74","1.00000000","111","4.94","1.36"
"4541","晟田","18.69","0.40000000","110","1.27","1.27"
"4542","科嶠","51.18","1.00000000","110","3.83","1.33"
"4543","萬在","8.79","0.00000000","110","0.00","0.84"
"4549","桓達","13.56","5.20000000","110","5.91","2.64"
"4550","長佳","9.74","1.15000000","110","4.39","1.16"
"4554","橙的","11.30","1.80000000","110","7.27","1.30"
"4556","旭然","45.76","0.35000000","110","1.16","1.49"
"4558","寶緯","11.45","3.00000000","110","12.85","1.28"
"4561","健椿","10.69","0.90000000","110","4.01","1.16"
"4563","百德","50.36","0.00000000","110","0.00","1.81"
"4568","科際精密","9.92","4.50336963","110","7.39","1.63"
"4577","達航科技","8.32","1.53083000","110","4.97","1.12"
"4580","捷流閥業","10.17","5.21675322","110","6.26","1.70"
"4584","君帆","12.39","2.50000000","110","4.77","1.71"
"4609","唐鋒","18.90","0.00000000","110","0.00","1.77"
"4702","中美實","6.44","0.00000000","110","0.00","0.81"
"4706","大恭","18.55","0.90000000","110","5.22","0.91"
"4707","磐亞","10.47","0.90000000","110","7.41","0.78"
"4711","永純","500.00","1.00000000","110","6.67","0.86"
"4712","南璋","N/A","0.00000000","110","0.00","6.14"
"4714","永捷","N/A","0.40000000","110","3.74","0.97"
"4716","大立","13.88","1.93807081","110","15.69","0.84"
"4721","美琪瑪","16.47","3.80000000","110","3.36","5.55"
"4726","永昕","N/A","0.00000000","110","0.00","3.44"
"4728","雙美","13.19","4.40000000","110","3.59","5.56"
"4729","熒茂","N/A","0.00000000","110","0.00","1.13"
"4735","豪展","13.23","6.20000000","110","15.94","1.53"
"4736","泰博","5.36","14.94479472","110","8.06","1.91"
"4741","泓瀚","16.95","0.80000000","110","3.07","0.95"
"4743","合一","94.67","0.00000000","110","0.00","6.95"
"4744","皇將","15.28","1.19911738","110","3.70","1.54"
"4745","合富-KY","16.62","1.50000000","110","5.98","0.68"
"4747","強生","28.78","1.45000000","110","2.57","1.99"
"4754","國碳科","16.04","2.00000000","110","5.62","2.31"
"4760","勤凱","14.01","4.57766721","110","8.34","2.27"
"4767","誠泰科技","10.00","1.50000000","110","5.64","0.97"
"4768","晶呈科技","38.52","2.00000000","110","1.11","6.04"
"4804","大略-KY","N/A","0.00000000","110","0.00","1.28"
"4806","昇華","N/A","0.00000000","110","0.00","2.50"
"4903","聯光通","N/A","0.00000000","110","0.00","1.63"
"4905","台聯電","N/A","1.23153789","110","2.41","0.56"
"4907","富宇","23.71","1.30000000","110","4.28","1.95"
"4908","前鼎","9.15","1.80000000","110","5.67","1.51"
"4909","新復興","N/A","0.00000000","110","0.00","0.67"
"4911","德英","N/A","0.00000000","110","0.00","4.77"
"4923","力士","7.47","4.50710300","110","8.32","1.86"
"4924","欣厚-KY","11.53","0.00000000","110","0.00","1.31"
"4931","新盛力","20.04","0.00000000","110","0.00","2.92"
"4933","友輝","7.58","3.31744351","110","9.81","0.82"
"4939","亞電","19.63","1.40000000","110","8.70","1.01"
"4944","兆遠","N/A","0.00000000","110","0.00","11.23"
"4945","陞達科技","10.27","3.20000000","110","6.49","2.11"
"4946","辣椒","N/A","0.00000000","110","0.00","8.70"
"4950","牧東","N/A","0.00000000","110","0.00","3.02"
"4951","精拓科","11.51","3.50278772","110","6.28","2.59"
"4953","緯軟","12.77","4.58739860","110","4.78","2.40"
"4966","譜瑞-KY","12.51","32.48141807","110","3.57","3.49"
"4971","IET-KY","13.80","1.50007396","110","2.63","1.19"
"4972","湯石照明","15.68","2.10000000","110","7.05","1.03"
"4973","廣穎","10.73","1.00000000","110","4.38","0.78"
"4974","亞泰","8.48","4.30000000","110","6.67","1.56"
"4979","華星光","82.74","0.00000000","110","0.00","5.01"
"4987","科誠","10.46","4.00000000","110","6.81","1.80"
"4991","環宇-KY","N/A","0.00000000","110","0.00","1.04"
"4995","晶達","7.82","2.49677786","110","6.15","1.86"
"5009","榮剛","11.06","1.40000000","110","3.39","1.82"
"5011","久陽","8.89","1.30000000","110","5.24","1.08"
"5013","強新","7.99","2.00000000","110","5.65","1.35"
"5014","建錩","6.13","1.20000000","110","6.72","1.02"
"5015","華祺","5.60","3.50000000","110","6.11","2.22"
"5016","松和","13.09","3.30000000","110","11.06","1.03"
"5201","凱衛","27.40","1.50000000","110","5.59","2.33"
"5202","力新","N/A","0.67900000","110","4.78","1.31"
"5205","中茂","38.04","0.00000000","110","0.00","5.38"
"5206","坤悅","N/A","0.48000000","110","2.74","0.99"
"5209","新鼎","7.84","8.79215583","110","10.59","3.76"
"5210","寶碩","34.88","0.00000000","110","0.00","1.72"
"5211","蒙恬","19.36","0.70000000","110","3.54","1.07"
"5212","凌網","16.31","2.50000000","110","5.29","3.52"
"5213","亞昕","56.90","1.77492000","110","7.43","1.19"
"5220","萬達光電","8.56","2.20000000","110","7.38","1.41"
"5223","安力-KY","6.77","2.70000000","110","6.55","0.87"
"5227","立凱-KY","N/A","0.00000000","110","0.00","6.35"
"5228","鈺鎧","15.74","0.44117910","110","1.97","1.27"
"5230","雷笛克光學","18.72","0.80000000","110","3.42","0.89"
"5236","凌陽創新","10.38","10.00000000","110","12.71","1.93"
"5245","智晶","10.93","4.48227525","110","8.30","1.95"
"5251","天鉞電","N/A","0.00000000","110","0.00","2.03"
"5263","智崴","N/A","0.00000000","110","0.00","2.60"
"5272","笙科","19.89","0.86067386","110","3.16","1.38"
"5274","信驊","42.14","36.00000000","110","1.58","20.94"
"5276","達輝-KY","7.04","0.10950000","110","0.75","1.02"
"5278","尚凡","17.18","20.17736543","110","10.65","9.71"
"5281","大峽谷-KY","N/A","0.00000000","110","0.00","0.77"
"5287","數字","14.79","11.30000000","110","5.81","5.65"
"5289","宜鼎","9.75","11.81956397","110","5.97","2.59"
"5291","邑昇","6.72","2.01318470","110","6.23","1.26"
"5299","杰力","6.98","11.58563351","110","8.78","2.69"
"5301","寶得利","N/A","0.00000000","110","0.00","2.27"
"5302","太欣","N/A","0.00000000","110","0.00","1.01"
"5309","系統電","21.96","0.00000000","110","0.00","4.46"
"5310","天剛","N/A","0.00000000","110","0.00","3.95"
"5312","寶島科","14.31","4.30000000","110","7.00","1.45"
"5314","世紀","N/A","0.00000000","110","0.00","2.21"
"5315","光聯","8.49","1.30000000","110","6.36","1.44"
"5321","美而快","19.01","2.00000000","110","2.22","4.88"
"5324","士開","N/A","0.00000000","110","0.00","1.25"
"5328","華容","34.55","0.15000000","110","1.32","1.17"
"5340","建榮","107.87","0.00000000","110","0.00","5.16"
"5344","立衛","102.50","0.00000000","110","0.00","2.74"
"5345","天揚","N/A","0.00000000","110","0.00","5.41"
"5347","世界","9.17","4.50000000","110","4.87","3.54"
"5348","系通","77.00","0.00000000","110","0.00","1.93"
"5351","鈺創","16.87","1.29694419","110","2.72","3.02"
"5353","台林","20.76","0.90000000","110","2.76","2.06"
"5355","佳總","N/A","0.00000000","110","0.00","0.90"
"5356","協益","N/A","1.30000000","110","6.21","0.51"
"5364","力麗店","127.62","0.00000000","110","0.00","2.39"
"5371","中光電","10.45","4.00000000","110","6.35","1.08"
"5381","合正","60.00","0.00000000","110","0.00","1.58"
"5383","金利","58.14","0.00000000","110","0.00","3.03"
"5386","青雲","22.70","1.20000000","110","3.24","2.27"
"5392","能率","N/A","0.30178445","110","1.35","0.67"
"5398","慕康生醫","N/A","0.13561358","110","0.83","1.44"
"5403","中菲","12.03","4.50483041","110","6.18","2.90"
"5410","國眾","12.09","1.84547681","110","5.51","2.18"
"5425","台半","16.44","2.50000000","110","2.63","3.01"
"5426","振發","17.67","0.00000000","110","0.00","0.92"
"5432","新門","10.37","0.00000000","110","0.00","1.43"
"5438","東友","34.42","0.41000000","110","2.29","0.96"
"5439","高技","13.95","3.60000000","110","6.10","2.39"
"5443","均豪","12.65","1.50000000","110","5.15","1.79"
"5450","南良","8.89","0.60000000","110","3.32","1.35"
"5452","佶優","16.78","0.80000000","110","5.48","1.06"
"5455","昇益","27.48","0.00000000","110","0.00","3.18"
"5457","宣德","9.80","2.50026433","110","4.68","2.18"
"5460","同協","N/A","0.00000000","110","0.00","0.89"
"5464","霖宏","5.55","2.00000000","110","7.09","1.31"
"5465","富驊","10.94","1.15000000","110","5.36","1.39"
"5468","凱鈺","34.60","0.00000000","110","0.00","1.76"
"5474","聰泰","9.50","5.00000000","110","6.49","1.84"
"5475","德宏","N/A","0.00000000","110","0.00","1.33"
"5478","智冠","13.25","5.20000000","110","6.44","1.54"
"5481","新華","N/A","0.60000000","110","4.86","0.64"
"5483","中美晶","12.44","8.00000000","110","4.97","3.09"
"5487","通泰","35.94","1.35253944","110","5.45","1.05"
"5488","松普","54.39","0.00000000","110","0.00","0.99"
"5489","彩富","12.52","1.00000000","110","2.77","1.59"
"5490","同亨","N/A","1.25000000","110","5.23","1.64"
"5493","三聯","9.00","3.10000000","110","6.24","1.51"
"5498","凱崴","N/A","0.00000000","110","0.00","1.04"
"5508","永信建","6.11","8.00610000","110","13.85","2.29"
"5511","德昌","6.79","2.00000000","110","6.47","0.74"
"5512","力麒","19.57","0.30000000","110","3.33","0.50"
"5514","三豐","N/A","0.40000000","110","2.25","1.37"
"5516","雙喜","7.54","1.50000000","110","6.12","1.42"
"5520","力泰","9.32","3.90000000","110","6.89","1.62"
"5523","豐謙","7.74","1.80000000","110","7.20","1.37"
"5529","鉅陞","N/A","0.00000000","110","0.00","1.77"
"5530","龍巖","11.08","1.20000000","110","3.11","0.82"
"5536","聖暉*","7.47","15.00000000","110","6.66","1.79"
"5543","桓鼎-KY","87.87","2.00000000","110","3.73","2.70"
"5601","台聯櫃","89.78","0.26000000","110","0.64","1.90"
"5603","陸海","10.88","7.00000000","110","30.50","1.41"
"5604","中連","53.65","2.00000000","111","3.58","2.63"
"5609","中菲行","3.31","10.20000000","110","13.75","1.66"
"5701","劍湖山","N/A","0.00000000","111","0.00","2.14"
"5703","亞都","N/A","0.00000000","110","0.00","3.44"
"5704","老爺知","23.60","1.38000000","110","2.27","4.49"
"5864","致和證","N/A","0.40000000","111","3.42","0.75"
"5878","台名","16.47","3.00000000","110","6.22","2.35"
"5902","德記","18.43","1.20000000","110","3.31","3.08"
