上櫃股票個股本益比、殖利率、股價淨值比(依日期查詢)
資料日期:112/02/24
產業類別:全部產業
股票代號,名稱,本益比,每股股利,股利年度,殖利率(%),股價淨值比
"1240","茂生農經","49.63","2.50000000","110","5.30","1.52"
"1258","其祥-KY","15.82","0.00000000","110","0.00","1.56"
"1259","安心","15.78","2.60000000","111","2.86","1.35"
"1264","德麥","15.31","12.00000000","110","4.44","3.59"
"1268","漢來美食","50.49","3.00000000","110","1.93","3.55"
"1336","台翰","12.77","0.40000000","110","1.33","1.35"
"1565","精華","12.31","15.00000000","110","5.76","2.16"
"1569","濱川","5.45","1.60000000","110","6.61","0.81"
"1570","力肯","8.24","1.00000000","110","5.42","1.07"
"1580","新麥","10.43","7.00000000","110","7.28","1.90"
"1584","精剛","25.98","0.70000000","111","2.41","2.14"
"1586","和勤","41.46","0.65877051","110","1.94","1.74"
"1591","駿吉-KY","10.70","0.99999989","110","3.85","1.76"
"1593","祺驊","16.58","3.59585002","110","4.09","2.50"
"1595","川寶","6.55","2.00000000","110","4.93","0.71"
"1599","宏佳騰","9.73","3.00000000","110","7.59","1.47"
"1742","台蠟","3.17","1.68730000","110","11.56","0.83"
"1777","生泰","15.97","1.93148000","110","2.20","1.80"
"1781","合世","N/A","0.00000000","110","0.00","1.93"
"1784","訊聯","84.80","0.48579786","110","1.12","1.90"
"1785","光洋科","13.96","1.49056390","110","4.03","1.74"
"1788","杏昌","15.92","7.00000000","110","4.79","2.52"
"1796","金穎生技","40.04","1.00000000","110","1.11","4.59"
"1799","易威","N/A","0.00000000","110","0.00","2.37"
"1813","寶利徠","36.29","0.50000000","111","2.22","1.24"
"1815","富喬","19.84","0.89990560","110","7.09","0.74"
"2035","唐榮","N/A","0.00000000","111","0.00","1.96"
"2061","風青","N/A","1.00000000","110","3.80","2.26"
"2063","世鎧","11.15","3.00000000","110","6.30","2.34"
"2064","晉椿","9.97","1.00000000","110","5.14","1.10"
"2065","世豐","8.54","5.50000000","111","8.84","1.91"
"2066","世德","13.32","2.00000000","110","2.38","2.06"
"2067","嘉鋼","N/A","0.00000000","110","0.00","1.22"
"2070","精湛","13.23","1.50000000","110","4.07","1.54"
"2221","大甲","6.06","3.00000000","110","7.40","1.68"
"2230","泰茂","20.28","0.00000000","110","0.00","4.76"
"2235","謚源","8.40","1.50000000","110","3.19","1.22"
"2596","綠意","11.60","1.50000000","110","7.52","0.96"
"2640","大車隊","17.28","3.50000000","110","3.24","3.77"
"2641","正德","4.89","0.80000000","110","4.05","0.94"
"2643","捷迅","4.13","5.00000000","110","6.94","1.46"
"2718","晶悅","N/A","0.00000000","110","0.00","1.91"
"2719","燦星旅","N/A","0.00000000","110","0.00","7.31"
"2724","富驛-KY","N/A","0.00000000","110","0.00","3.41"
"2726","雅茗-KY","N/A","0.00000000","110","0.00","2.82"
"2729","瓦城","45.87","7.15000000","110","2.80","3.84"
"2732","六角","27.22","2.34154614","110","1.44","4.22"
"2734","易飛網","N/A","0.00000000","110","0.00","5.93"
"2736","富野","37.33","0.00000000","110","0.00","1.18"
"2740","天蔥","N/A","0.00000000","110","0.00","4.98"
"2743","山富","N/A","0.00000000","110","0.00","4.99"
"2745","五福","N/A","0.00000000","110","0.00","4.84"
"2752","豆府","27.01","5.70000000","110","2.20","7.12"
"2754","亞洲藏壽司","37.16","0.44974719","110","0.22","6.64"
"2755","揚秦","20.67","5.30000000","111","4.88","3.64"
"2756","聯發國際","13.11","6.00000000","110","5.06","3.94"
"2916","滿心","9.18","2.20000000","110","6.98","1.79"
"2924","宏太-KY","N/A","0.00000000","110","0.00","6.31"
"2926","誠品生活","N/A","0.00000000","111","0.00","4.15"
"2937","集雅社","10.00","2.24602266","110","5.90","1.87"
"2947","振宇五金","23.28","1.00000000","111","1.04","2.59"
"3064","泰偉","N/A","0.00000000","110","0.00","4.13"
"3066","李洲","11.69","0.00000000","110","0.00","2.00"
"3067","全域","6.78","0.00000000","110","0.00","2.70"
"3071","協禧","11.86","1.60000000","110","6.19","1.84"
"3078","僑威","9.66","3.25000000","110","10.02","1.34"
"3081","聯亞","36.43","3.50000000","111","2.66","2.77"
"3083","網龍","N/A","0.00000000","110","0.00","3.65"
"3085","新零售","N/A","0.00000000","110","0.00","3.62"
"3086","華義","48.00","3.50000000","110","4.42","5.60"
"3088","艾訊","10.29","3.50000000","111","5.11","1.76"
"3089","億杰","N/A","0.00000000","110","0.00","6.51"
"3093","港建*","9.84","6.30000000","110","5.09","3.78"
"3095","及成","N/A","0.00000000","110","0.00","6.36"
"3105","穩懋","19.74","8.00067934","110","4.71","2.16"
"3114","好德","6.54","1.50000000","110","5.56","1.06"
"3115","富榮綱","N/A","0.00000000","110","0.00","2.17"
"3118","進階","16.29","1.90000000","110","6.67","1.76"
"3122","笙泉","62.67","0.24000000","111","0.85","2.20"
"3128","昇銳","26.39","0.70000000","110","1.53","3.15"
"3131","弘塑","9.19","17.00000000","110","6.64","2.31"
"3141","晶宏","10.11","4.00146342","110","3.71","3.22"
"3147","大綜","8.94","4.00000000","110","6.67","2.07"
"3152","璟德","59.02","3.59000000","111","1.52","4.57"
"3162","精確","N/A","0.00000000","110","0.00","3.57"
"3163","波若威","9.30","4.20000000","111","7.53","1.90"
"3169","亞信","17.27","5.50000000","111","4.78","3.95"
"3171","新洲","13.31","1.57000000","110","9.08","1.22"
"3176","基亞","N/A","0.00000000","110","0.00","1.79"
"3178","公準","15.10","1.00000000","110","1.46","2.75"
"3188","鑫龍騰","N/A","1.00000000","110","7.75","1.07"
"3191","和進","N/A","0.00000000","110","0.00","2.31"
"3202","樺晟","N/A","0.00000000","110","0.00","1.48"
"3205","佰研","N/A","0.00000000","110","0.00","3.13"
"3206","志豐","8.72","1.80000000","110","5.88","1.40"
"3207","耀勝","24.04","0.00000000","110","0.00","4.26"
"3211","順達","3.81","15.02545000","110","18.35","1.45"
"3213","茂訊","18.00","3.70000000","110","7.81","1.32"
"3217","優群","12.57","5.60000000","110","5.96","2.24"
"3218","大學光","32.76","5.50000000","110","1.70","10.68"
"3219","倚強科","26.03","2.50000000","110","4.11","3.26"
